P,n,File_number,regular,fat,jump,density,Paper,Time opt,Makespan,Model
62,8192,200,82,0.668572,0.457403,7.0,0.2616,48246.719957956404,34667.152980136394,1.391712783152422,Amdahl
63,1024,200,52,0.366465,0.552069,5.0,0.56244,48992.46504736385,30190.486895646347,1.62277823529997,Amdahl
64,512,200,91,0.863484,0.245115,7.0,0.256471,52979.7816102082,34266.15789303075,1.5461255322407632,Amdahl
65,1024,500,48,0.273445,0.855023,3.0,0.357455,56356.805756856746,38949.34206843056,1.4469257441587282,Amdahl
66,256,500,66,0.649432,0.723637,6.0,0.240238,123771.50167897945,35425.175339404035,3.4938853652279955,Amdahl
67,2048,100,89,0.430902,0.107302,3.0,0.825334,63254.951773178436,44519.75175141699,1.420828941867699,Amdahl
68,4096,300,79,0.404985,0.191272,6.0,0.600165,102688.61682488462,64610.29618150784,1.5893537546462326,Amdahl
69,8192,700,81,0.865154,0.543164,2.0,0.152786,166924.90240755904,116555.24523591898,1.4321526420341448,Amdahl
70,512,600,10,0.770175,0.560932,6.0,0.477471,175849.0592779622,100882.28136503312,1.7431114453257532,Amdahl
71,256,300,11,0.144749,0.21835,8.0,0.625963,90350.41892258442,42533.040330698066,2.124240783637899,Amdahl
72,1024,900,72,0.816699,0.891594,7.0,0.412868,70586.29854839895,33937.80581872728,2.0798721910727824,Amdahl
73,512,500,8,0.753593,0.823164,5.0,0.346657,66746.71098914924,30835.494231075303,2.1646064917579118,Amdahl
74,2048,300,56,0.443562,0.629253,1.0,0.240215,55822.067507509775,40406.14336430153,1.381524264867804,Amdahl
75,512,700,74,0.324086,0.508721,3.0,0.80494,179621.60052729948,100361.7556095467,1.7897415149462905,Amdahl
76,256,600,49,0.247127,0.32032,7.0,0.237052,131564.15325655238,32490.927943219252,4.049258103261079,Amdahl
77,1024,1000,56,0.66855,0.855126,8.0,0.465335,68950.1923333995,38617.14510172746,1.7854813490683221,Amdahl
78,128,200,21,0.898587,0.167287,1.0,0.177836,159473.45710217624,105517.37021485844,1.5113479115092652,Amdahl
79,8192,900,28,0.384945,0.566966,10.0,0.577573,98315.58141443353,61987.02171762145,1.586067191004996,Amdahl
80,512,1000,76,0.100781,0.684158,2.0,0.294628,123949.9368441455,82814.68622062249,1.4967144416140952,Amdahl
81,8192,900,9,0.16733,0.639422,10.0,0.553734,101134.51148507165,57525.961089467615,1.7580673068248536,Amdahl
82,2048,200,77,0.406022,0.478461,3.0,0.397584,66379.11080079459,47338.82155649158,1.4022129959779703,Amdahl
83,8192,1000,84,0.637089,0.821346,9.0,0.316851,55433.97785748169,39649.89963564164,1.3980862087139208,Amdahl
84,1024,600,11,0.845114,0.635967,2.0,0.127899,78781.27571956022,54414.628752422264,1.4477958873523193,Amdahl
85,1024,500,68,0.561295,0.346421,1.0,0.244844,159062.85358325427,113400.55311449726,1.4026638249520098,Amdahl
86,256,700,41,0.724393,0.109709,6.0,0.825871,296507.1339487562,129808.7857866373,2.284183864381228,Amdahl
87,512,500,23,0.751468,0.820332,7.0,0.432396,61833.00909555014,32862.617385172314,1.881560691615797,Amdahl
88,4096,500,43,0.741385,0.816935,1.0,0.424356,69955.73703345135,50355.693997050716,1.3892319116393985,Amdahl
89,1024,400,75,0.345105,0.130823,1.0,0.425734,308223.12913571193,219529.418663486,1.4040174251460278,Amdahl
90,2048,400,60,0.626911,0.411008,5.0,0.21605,49673.96348304345,30506.517348915288,1.6283065980591094,Amdahl
91,4096,200,14,0.519277,0.703969,4.0,0.221614,40009.69795568706,29546.747040894046,1.3541151552254402,Amdahl
92,128,800,5,0.195699,0.78373,4.0,0.299127,259055.65340246857,84426.00544789649,3.0684343293056164,Amdahl
93,4096,400,29,0.767607,0.842156,5.0,0.359853,65661.87323379162,47507.54162775273,1.3821357827413567,Amdahl
94,256,400,94,0.788038,0.172852,3.0,0.585806,190801.82396324546,134023.2098026249,1.4236476222606373,Amdahl
95,1024,100,82,0.706248,0.373687,6.0,0.690721,22441.85565019044,15284.320031077927,1.4682927081191015,Amdahl
96,8192,400,26,0.439094,0.227314,4.0,0.2362,126191.6757713844,89105.0547705121,1.416212313615518,Amdahl
97,128,100,78,0.440845,0.226428,9.0,0.831527,72036.79491183882,39067.32261015267,1.843914302259305,Amdahl
98,2048,600,47,0.881356,0.15646,7.0,0.475287,96028.36358503242,68512.52928853522,1.4016175520336782,Amdahl
99,2048,1000,38,0.631054,0.415076,3.0,0.831808,318035.0561503368,219574.8072091269,1.44841323188518,Amdahl
100,4096,800,30,0.71568,0.506146,8.0,0.308233,99697.61195664547,58067.66517870202,1.7169213132614884,Amdahl
101,128,300,99,0.605718,0.676056,6.0,0.285135,115133.70508062816,35017.52520551622,3.2878881190179436,Amdahl
102,256,300,1,0.798583,0.47718,7.0,0.485837,64377.32667766959,37117.846473465084,1.7344036034981674,Amdahl
103,8192,200,73,0.211051,0.283267,10.0,0.696614,47718.6562012216,20639.763560453608,2.311976881976107,Amdahl
104,128,600,61,0.788197,0.176221,7.0,0.780394,272021.82280080183,96857.26577222066,2.808481332113131,Amdahl
105,8192,600,54,0.577908,0.247989,10.0,0.167351,79005.87639398416,56207.864567023724,1.4056018139556874,Amdahl
106,8192,800,58,0.766024,0.833216,2.0,0.844884,73406.29979686481,52817.306724498216,1.389815277400671,Amdahl
107,1024,500,17,0.25781,0.330995,10.0,0.74025,167136.10174883224,86515.89874078294,1.9318541930611135,Amdahl
108,128,700,69,0.218954,0.8015,6.0,0.699292,240737.82722027932,79369.73494939606,3.033118699133455,Amdahl
109,4096,300,74,0.520132,0.200871,9.0,0.204427,39743.82415029754,28207.18074576319,1.408996684515066,Amdahl
110,128,500,44,0.524843,0.312441,9.0,0.211628,198905.11950620788,62351.7675658362,3.1900478089283877,Amdahl
111,2048,400,49,0.367808,0.551241,2.0,0.447351,134008.82015234715,97355.7121730841,1.3764864655717297,Amdahl
112,4096,1000,69,0.339533,0.528849,9.0,0.419937,121998.67034694049,61676.67967260102,1.9780356367195402,Amdahl
113,128,1000,37,0.69814,0.787848,3.0,0.798775,354409.2169525454,127328.18363232157,2.7834310271475555,Amdahl
114,4096,200,96,0.206086,0.277858,4.0,0.596968,87614.43266353238,60358.33734597761,1.4515713406968318,Amdahl
115,1024,200,74,0.585612,0.255356,2.0,0.266588,47087.43804179844,33967.027604387025,1.386269019186031,Amdahl
116,1024,1000,78,0.762017,0.149154,8.0,0.55725,289307.021611538,187217.6267117945,1.5452979865880974,Amdahl
117,1024,700,79,0.711499,0.498632,4.0,0.505429,156503.2868564185,94033.66514521289,1.6643325197920975,Amdahl
118,8192,300,75,0.870783,0.549104,10.0,0.865733,61849.61095706681,35600.683290488334,1.737315277136593,Amdahl
119,512,800,17,0.567406,0.24067,1.0,0.65081,595394.9713553791,424034.844292651,1.404118032678613,Amdahl
120,1024,900,14,0.188686,0.265268,1.0,0.276621,330418.93163304793,234301.51029093674,1.4102296277252346,Amdahl
121,512,1000,61,0.379896,0.567787,9.0,0.575405,142905.11056581046,79826.99214545792,1.7901853336201599,Amdahl
122,2048,100,90,0.561706,0.345543,3.0,0.548995,42745.8240104456,20983.91624902118,2.037075610823577,Amdahl
123,2048,800,90,0.793372,0.180407,6.0,0.499656,192690.9693354639,126412.02788034106,1.5243088222416703,Amdahl
124,4096,100,56,0.381611,0.365799,10.0,0.375934,49426.35970622261,36036.34906871876,1.3715695674933677,Amdahl
125,1024,1000,96,0.704403,0.884561,3.0,0.807186,67868.3124984974,43448.26488987841,1.5620488567383002,Amdahl
126,1024,400,13,0.174513,0.248114,5.0,0.256869,86713.08790591605,55601.441430786275,1.559547480686416,Amdahl
127,128,1000,83,0.323485,0.107092,7.0,0.804113,439909.6839104016,142544.75921454196,3.086116152809941,Amdahl
128,4096,1000,14,0.709532,0.496691,10.0,0.700086,151413.4230456261,85018.61239680779,1.7809444164876922,Amdahl
129,4096,200,38,0.479715,0.864142,7.0,0.473108,36045.84265792894,26089.527815561145,1.381621120656286,Amdahl
130,8192,900,5,0.247729,0.836127,5.0,0.441715,70581.9928403178,49864.47393433757,1.4154765361259287,Amdahl
131,8192,800,2,0.863552,0.250801,2.0,0.6604,461008.813128656,319727.10487877135,1.4418821741855556,Amdahl
132,1024,1000,64,0.4402,0.620379,8.0,0.519293,88757.12130754594,55285.457545412595,1.6054334222456066,Amdahl
133,1024,400,78,0.102245,0.689565,9.0,0.607296,49741.820074821975,31876.115634303897,1.560473071608878,Amdahl
134,8192,800,15,0.215799,0.686416,5.0,0.298573,100830.77466335618,62137.90128877687,1.6226935987869915,Amdahl
135,8192,700,71,0.336017,0.524537,2.0,0.841195,258121.4539118461,178931.48669707996,1.442571448304288,Amdahl
136,128,700,20,0.702088,0.779851,3.0,0.388685,272464.17493290675,88800.76117016196,3.0682639579046507,Amdahl
137,128,200,72,0.394906,0.175942,1.0,0.186823,198348.2201651007,144274.6326808286,1.3747962235599402,Amdahl
138,2048,900,5,0.247729,0.836127,5.0,0.441715,71053.19241475622,49940.48044438356,1.4227574861616505,Amdahl
139,2048,700,96,0.25451,0.838536,4.0,0.8474,79474.20045296478,56519.22387451254,1.4061445824064798,Amdahl
140,256,700,51,0.31475,0.897052,7.0,0.415316,139347.65018570927,45156.230695502825,3.085900838919824,Amdahl
141,8192,500,70,0.57611,0.361377,2.0,0.279473,169733.36215600572,121435.3262730059,1.3977264060247028,Amdahl
142,1024,1000,11,0.103925,0.694013,7.0,0.897745,140819.85974059897,92579.21322333123,1.521074276154147,Amdahl
143,8192,500,32,0.249996,0.435999,6.0,0.749528,115412.33221481791,72910.51659648483,1.582931209410498,Amdahl
144,4096,300,46,0.741354,0.414512,7.0,0.735342,92813.93691614902,62757.078315382736,1.478939737278988,Amdahl
145,4096,900,58,0.775592,0.449467,8.0,0.362687,92371.53335843085,65313.63845804152,1.4142763370589397,Amdahl
146,128,600,38,0.193398,0.268482,9.0,0.585857,193966.1204404014,66251.84599175508,2.927708919454714,Amdahl
147,512,100,27,0.193416,0.782401,10.0,0.387746,26262.25778458961,18438.033715027028,1.4243524114605466,Amdahl
148,8192,800,14,0.47263,0.659025,1.0,0.559553,122450.66552797757,87957.95706235393,1.392149950017274,Amdahl
149,256,200,90,0.517281,0.702481,8.0,0.62128,55300.31002284142,37007.41328852182,1.494303576197078,Amdahl
150,4096,1000,77,0.816226,0.204655,9.0,0.121792,57952.75070493623,41021.11243943413,1.4127542443053176,Amdahl
151,4096,200,55,0.781683,0.567207,7.0,0.774825,39304.33670243638,26353.847903355287,1.4914078902850572,Amdahl
152,2048,100,66,0.841653,0.118329,10.0,0.436519,38218.08356744303,27250.534757641006,1.4024709572617373,Amdahl
153,8192,300,51,0.697882,0.371851,7.0,0.779373,91644.98929352956,60093.4069666644,1.5250423285930146,Amdahl
154,2048,200,44,0.227299,0.301321,3.0,0.308966,47020.3511200008,33073.78886815719,1.4216802104965691,Amdahl
155,256,700,82,0.290622,0.870233,9.0,0.792526,119354.7958095684,42932.52325954642,2.7800554625689005,Amdahl
156,8192,200,93,0.704732,0.778132,3.0,0.294163,19465.31015513577,13853.999174172097,1.4050318547315057,Amdahl
157,4096,1000,65,0.771457,0.558805,7.0,0.455316,152160.85534817015,107671.69029516692,1.4131927801174329,Amdahl
158,256,300,74,0.520132,0.200871,9.0,0.204427,62863.53126152465,29576.859453215835,2.1254295562029193,Amdahl
159,1024,600,51,0.521,0.712088,6.0,0.601461,89876.87843754674,51834.813918013984,1.7339095415622225,Amdahl
160,4096,900,14,0.188686,0.265268,1.0,0.276621,326968.66289792105,231905.92690004176,1.409919389593066,Amdahl
161,4096,400,84,0.823799,0.897809,6.0,0.510039,44142.81613119362,31579.073678484558,1.3978502530069141,Amdahl
162,512,1000,11,0.103925,0.694013,7.0,0.897745,154516.33043758268,93052.5133821133,1.6605282847446874,Amdahl
163,1024,900,48,0.501161,0.686315,3.0,0.181487,101695.6576931267,65220.690150595656,1.5592545472657486,Amdahl
164,2048,600,7,0.319557,0.394072,2.0,0.311008,135562.46613857042,82192.64232093295,1.6493260504905944,Amdahl
165,2048,1000,41,0.513846,0.58403,6.0,0.591197,180910.89584814315,95816.18706595014,1.8881036846480066,Amdahl
166,512,700,35,0.797893,0.185489,4.0,0.384491,216861.6184672462,124631.88147921619,1.74001720822461,Amdahl
167,512,100,64,0.835771,0.109518,6.0,0.426156,35832.012546339036,24913.84589967625,1.4382369021077017,Amdahl
168,128,200,86,0.435028,0.623038,3.0,0.230753,93027.280728951,35184.79149889694,2.6439628250139675,Amdahl
169,2048,900,77,0.571137,0.35821,7.0,0.677157,243832.7678943282,150142.18635386848,1.6240123699786908,Amdahl
170,256,900,3,0.534845,0.213005,5.0,0.132059,188210.86584485314,78525.93854707525,2.396798679865803,Amdahl
171,2048,300,43,0.340829,0.525727,8.0,0.841364,99617.33463247835,56410.57310709794,1.765933745139417,Amdahl
172,1024,500,77,0.704449,0.783432,6.0,0.298018,42131.366717859564,26221.786440674085,1.6067313648969102,Amdahl
173,2048,400,72,0.883618,0.15996,9.0,0.172318,70567.43623281128,49951.003309073225,1.4127331096068942,Amdahl
174,4096,400,58,0.686599,0.875606,6.0,0.881213,38854.66654838753,28106.307380551378,1.3824180466792184,Amdahl
175,8192,900,98,0.545468,0.62051,3.0,0.6274,179224.2470434096,112979.56032436104,1.5863422244595569,Amdahl
176,2048,700,58,0.220126,0.806248,6.0,0.301839,58337.38743611368,41258.400467751984,1.413951747395317,Amdahl
177,256,100,100,0.384945,0.643933,8.0,0.250803,31300.387071765443,22637.255156617575,1.3826935666542313,Amdahl
178,1024,300,60,0.159302,0.750772,6.0,0.152271,38665.472637085375,27444.915080365914,1.4088392157112792,Amdahl
179,512,100,9,0.402947,0.593761,5.0,0.506631,6912.09101659107,4328.569975217943,1.5968532462601688,Amdahl
180,4096,800,88,0.806927,0.191161,7.0,0.201831,178469.77161157088,127268.05412448723,1.4023139808282186,Amdahl
181,4096,200,67,0.782643,0.855943,10.0,0.467253,38347.63585911593,28183.974685788842,1.36061844671085,Amdahl
182,256,400,72,0.883618,0.15996,9.0,0.172318,113528.77084656028,52058.54407870867,2.180790355468128,Amdahl
183,256,600,68,0.696447,0.37295,6.0,0.689092,191629.93366995107,112000.7551504031,1.7109700145558473,Amdahl
184,1024,500,2,0.169233,0.756732,8.0,0.67342,56735.52034076502,36091.349604895346,1.5719977490969068,Amdahl
185,4096,1000,22,0.644907,0.226642,4.0,0.236528,184992.581660923,112602.3702658651,1.6428835487577889,Amdahl
186,4096,700,66,0.291652,0.767727,6.0,0.373913,73610.55485205638,41443.749418267,1.776155774641648,Amdahl
187,512,500,45,0.624476,0.809804,2.0,0.330095,55921.789837836994,36375.8344068812,1.5373335278670142,Amdahl
188,2048,800,97,0.877666,0.546156,6.0,0.465663,125104.04711364073,75138.0359633588,1.6649895823022038,Amdahl
189,8192,500,93,0.441353,0.229046,6.0,0.124186,92780.28762586952,65763.30053713672,1.410821641676519,Amdahl
190,256,300,58,0.498927,0.568496,8.0,0.582033,72968.69490568951,30553.659273315963,2.3882145916779507,Amdahl
191,256,300,46,0.741354,0.414512,7.0,0.735342,101214.78795255284,64222.86734208165,1.575992977912907,Amdahl
192,8192,200,12,0.845326,0.118076,10.0,0.125299,33212.35584124918,23495.806688241137,1.4135439690126004,Amdahl
193,128,500,3,0.893572,0.680991,4.0,0.576443,172775.09724736447,60602.38070456751,2.8509622103730763,Amdahl
194,128,500,38,0.15137,0.33787,3.0,0.636078,225384.25871063158,128081.28150308842,1.759697092858935,Amdahl
195,128,700,83,0.591571,0.26118,6.0,0.272775,293453.19743322104,86466.88015020516,3.3938219688677496,Amdahl
196,256,400,91,0.654566,0.838252,3.0,0.336082,80889.97784340846,57877.59968178526,1.3976042249185647,Amdahl
197,4096,800,62,0.727254,0.803596,4.0,0.719382,76735.66768188104,55650.40716629138,1.3788878031491105,Amdahl
198,512,800,94,0.317036,0.386954,7.0,0.797791,195190.02737009127,115219.61290483916,1.6940694596092798,Amdahl
199,512,800,55,0.706365,0.382068,4.0,0.389507,267689.4531491366,163625.7320994436,1.6359862823192644,Amdahl
200,128,800,35,0.551232,0.338544,8.0,0.654431,343412.0283135792,134197.1344837362,2.559011633405618,Amdahl
201,128,400,80,0.119984,0.303838,5.0,0.31317,135834.6602223838,42967.461238325974,3.161337819541045,Amdahl
202,256,600,15,0.832195,0.109359,8.0,0.114569,164790.3892215602,90831.04944903134,1.8142517368362037,Amdahl
203,256,600,87,0.701721,0.485789,10.0,0.896196,164912.08382938633,87487.82051924868,1.884971906382136,Amdahl
204,512,200,41,0.721395,0.106057,9.0,0.823169,60973.23305106807,43847.40194160795,1.390578012632693,Amdahl
205,128,1000,58,0.364897,0.550257,7.0,0.86565,343656.2695602537,122474.4301500923,2.8059429967471843,Amdahl
206,2048,700,42,0.233968,0.821963,3.0,0.338724,62524.433996206106,44288.542660440886,1.411751894289666,Amdahl
207,512,400,39,0.365001,0.438371,2.0,0.357296,108815.92332067572,66088.4957980061,1.6465183842776872,Amdahl
208,1024,1000,51,0.555869,0.745138,1.0,0.352455,88211.45449108088,63495.91451677507,1.3892461454000504,Amdahl
209,256,100,46,0.325311,0.799592,4.0,0.318062,29304.475186828797,19852.99277638895,1.4760734321971063,Amdahl
210,2048,900,99,0.531782,0.205223,8.0,0.525002,214835.75015183972,92689.21706414742,2.317807366990255,Amdahl
211,4096,900,55,0.633656,0.413141,4.0,0.333687,179341.0276210879,111254.16035053265,1.6119938980801385,Amdahl
212,512,900,20,0.577605,0.764293,1.0,0.259277,103295.44071517455,70503.79592528375,1.465104670742008,Amdahl
213,1024,100,28,0.887865,0.559718,7.0,0.171747,29341.029013416475,19208.184997211443,1.5275274065548656,Amdahl
214,2048,1000,80,0.654831,0.440754,8.0,0.358147,168132.45495075558,112673.60082060024,1.492208056956104,Amdahl
215,512,900,76,0.749151,0.132192,4.0,0.849332,342818.66533554334,218593.1851166452,1.5682953023105877,Amdahl
216,128,700,34,0.540316,0.726719,1.0,0.216357,239447.52448636084,82854.30674378709,2.8899828373051477,Amdahl
217,256,900,70,0.311977,0.384731,2.0,0.7021,385522.3274794422,245963.69160507107,1.5673952727073714,Amdahl
218,512,900,56,0.267938,0.451841,10.0,0.257167,128809.44315908567,70479.52963556291,1.8276149660069576,Amdahl
219,8192,700,92,0.130883,0.201247,8.0,0.211027,99949.37389755354,71207.6936588712,1.4036316690212258,Amdahl
220,4096,700,33,0.421324,0.608456,3.0,0.220844,104814.86005728133,74351.41484176276,1.4097224683666334,Amdahl
221,128,300,93,0.667712,0.743423,4.0,0.748051,96708.55647573716,43788.78219464055,2.20852354481723,Amdahl
222,8192,1000,71,0.623511,0.410596,4.0,0.72606,392438.8452844206,268176.6304029147,1.463359595110176,Amdahl
223,128,500,37,0.168277,0.240408,9.0,0.157412,182306.62256667807,54608.56837707788,3.3384252322425256,Amdahl
224,1024,600,83,0.838923,0.223213,3.0,0.233695,120644.68395407943,84863.75272313808,1.4216279634448181,Amdahl
225,512,800,27,0.825223,0.895451,9.0,0.105794,99677.87729764292,38903.88400789121,2.5621574770638427,Amdahl
226,1024,300,94,0.40044,0.473125,1.0,0.480569,157749.39500769836,111732.28121788122,1.4118515552374915,Amdahl
227,256,400,20,0.742696,0.134324,4.0,0.54066,166265.16524537167,112346.4972788366,1.4799319006155793,Amdahl
228,8192,400,90,0.85929,0.240624,8.0,0.845339,144780.99299739092,72543.1931908356,1.9957901855315783,Amdahl
229,8192,200,27,0.585032,0.769977,1.0,0.690259,55657.68935688627,40288.55081889021,1.3814765789686803,Amdahl
230,1024,500,75,0.114038,0.697068,3.0,0.307851,79069.73319118145,56633.02921470252,1.3961770063794174,Amdahl
231,256,100,94,0.771953,0.560014,10.0,0.568692,61172.186291133476,38444.170849535076,1.5911953604241476,Amdahl
232,2048,800,74,0.690544,0.869602,5.0,0.881814,86154.90753095788,62846.404824159494,1.3708804468929319,Amdahl
233,2048,800,42,0.470686,0.549977,8.0,0.558031,132660.84894774386,89486.25007575906,1.48247187512532,Amdahl
234,128,400,47,0.412762,0.595044,4.0,0.800959,147201.28944347813,66993.35291094797,2.1972521608098625,Amdahl
235,1024,300,55,0.610289,0.392224,5.0,0.311971,67448.85437405547,46727.21827016225,1.4434596552289325,Amdahl
236,2048,500,18,0.329123,0.117396,7.0,0.83432,148044.95365971175,93229.33608200516,1.5879653323873335,Amdahl
237,4096,200,80,0.274224,0.347897,5.0,0.755677,88710.97847948968,48456.27591756422,1.8307428047175642,Amdahl
238,2048,1000,84,0.637089,0.821346,9.0,0.316851,59211.201099354555,39713.295335539355,1.4909667052073254,Amdahl
