500,1.1280937979031929,1.6009929347261322
1000,1.1280937979031929,2.0982462861080244
1500,1.1280937979031929,2.1817387437316955
2000,1.1280937979031929,2.1576907863334873
2500,1.1280937979031929,2.1055178112573163
3000,1.1280937979031929,2.0549477254928923
3500,1.1280937979031929,1.895317249483943
4000,1.1280937979031929,1.667120674837615
4500,1.1280937979031929,1.4899873630377858
5000,1.1280937979031929,1.3554673355609075
