p,Paper,Min Time,Time opt
500,2255871.0670220763,2255866.898382624,2042989.5489081475
1000,1302056.8297836164,1302051.0170632673,1021494.7744540737
1500,987087.6355941917,987101.8046163912,680996.5163027159
2000,853667.7740748394,853684.461606915,510747.3872270369
2500,746162.8720794197,746171.4433517072,408597.9097816295
3000,594552.7834594437,600097.6570387352,340498.25815135794
3500,548823.8650545378,548744.702853955,291855.64984402107
4000,451223.955419214,447810.32176394126,255373.69361351844
4500,329041.3550722975,329040.67148265993,226998.83876757196
5000,311458.12695050694,311036.6711430799,215315.65203176576
500,2143193.3137372658,2143193.3137372658,1997010.6237390046
1000,1209824.3833609985,1209823.8701269953,998505.3118695023
1500,948061.0855170962,948059.9208707042,665670.2079130015
2000,777046.7222505115,777046.7222505115,499252.65593475115
2500,665978.0208503081,665976.3777906168,399402.12474780093
3000,591998.8966516283,592785.3237313661,332835.10395650077
3500,531160.9975224569,531164.306265247,285287.2319627149
4000,392427.2754905451,392031.0042438436,249626.32796737558
4500,328110.37906683964,328108.2561000767,221890.06930433385
5000,294123.41737658234,294121.29440981935,199701.06237390047
500,2090628.8890290956,2090628.8890290956,1953921.7774714797
1000,1188462.7845541318,1188460.9157265313,976960.8887357399
1500,898255.8166632123,898253.1956290647,651307.2591571598
2000,769087.6797315369,769092.4573383575,488480.44436786993
2500,663934.4283825661,663939.2059893868,390784.35549429595
3000,583526.2222783566,583530.9998851772,325653.6295785799
3500,488339.1516882648,488343.92929508537,279131.6824959257
4000,371399.9372793412,369504.9590687834,244240.22218393497
4500,307263.0919219244,307267.86952874495,217102.4197190533
5000,277400.2137622296,277404.9913690502,195392.17774714797
500,2324061.719074802,2324061.719074802,2085556.7558312695
1000,1383846.2550762473,1383846.2550762473,1042778.3779156348
1500,1025698.0499735394,1025694.3038796146,695185.5852770898
2000,853007.8778630099,853003.9042331366,521389.1889578174
2500,763346.6337858778,763345.4056148279,417111.3511662539
3000,694110.3118970497,680193.6525391382,347592.7926385449
3500,614385.0146007125,614383.2224978525,297936.67940446705
4000,456880.3588966094,456880.3588966094,260694.5944789087
4500,359629.225542892,359627.4334400321,245592.64319570313
5000,328390.70280019613,328390.70280019613,245592.64319570313
500,2175870.9043290387,2175870.9043290387,1985894.3678868609
1000,1251239.417097503,1251237.9157924156,992947.1839434304
1500,967656.3349114023,975507.2874930917,661964.7892956203
2000,796248.3942179552,796242.2431873986,496473.5919717152
2500,686486.1611234982,686479.0801478479,397178.8735773722
3000,571858.089690242,575936.1193569208,330982.39464781014
3500,508332.2402202997,508344.42042947374,283699.1954124087
4000,381600.7084971741,394006.4092651111,248236.7959858576
4500,312365.77383059316,317148.516837513,220654.92976520676
5000,291911.1909691867,288655.71391640283,206598.6554689211
500,2135665.666378481,2135680.7665374344,1970286.83253386
1000,1211178.1932781688,1211178.1932781688,985143.41626693
1500,914120.0119751106,914107.214496167,656762.2775112868
2000,768119.2250620459,768119.2250620459,492571.708133465
2500,661172.3657874971,661172.3388033127,394057.36650677206
3000,574404.653609377,574390.8115154146,328381.1387556434
3500,475597.4463600741,475607.25369356066,281469.54750483716
4000,408562.3917658487,405791.52564772824,246285.8540667325
4500,302036.87972620054,302035.1535570434,218920.7591704289
5000,268313.4755324866,268323.2828659732,197028.68325338603
500,2243402.5145837385,2243396.7852323875,2066046.8666066553
1000,1303979.414036055,1303979.414036055,1033023.4333033276
1500,964783.7579089991,964783.7579089991,688682.2888688851
2000,811877.3078206424,811872.3779999233,516511.7166516638
2500,711880.7347476397,711876.8959303919,413209.37332133105
3000,631753.7528464062,631748.823025687,344341.14443444257
3500,522651.49245533755,522647.6536380896,295149.55237237934
4000,431712.8557671469,430285.63015205215,258255.8583258319
4500,334628.2718113085,334628.2718113085,229560.76295629505
5000,309283.53638638346,309279.6975691355,206604.68666066552
500,2230553.0361980866,2230553.0361980866,2047170.1718840974
1000,1271920.3299474486,1271919.4114077224,1023585.0859420487
1500,951011.3920770196,951006.2098678177,682390.0572946991
2000,808330.328076245,808348.8092144979,511792.54297102435
2500,668554.8218562279,668571.7550385122,409434.03437681944
3000,573673.6325029556,573689.7129513448,341195.02864734957
3500,564936.4860370851,564957.1344561725,292452.8816977282
4000,409219.73883302876,409219.73883302876,255896.27148551217
4500,326273.9982856132,326289.697198869,227463.35243156637
5000,284251.37540720904,286764.64377820544,204717.01718840972
500,2151615.37080653,2151610.519779073,1963400.1892987874
1000,1260796.0908595694,1260787.3857697477,981700.0946493937
1500,967469.9266945588,967481.6195063313,654466.7297662625
2000,809566.4457920768,809561.5947646198,490850.04732469685
2500,694939.1558719468,694951.9870318739,392680.0378597575
3000,652038.2287446433,652031.6488050197,327233.36488313123
3500,531331.2439328857,531312.3291087014,280485.7413283982
4000,448761.74166793743,448761.74166793743,245425.02366234842
4500,337714.06638994976,337714.06638994976,218155.57658875416
5000,299378.3090925543,299378.3090925543,216809.03690915366
500,2326300.22717748,2326300.22717748,2013289.441933948
1000,1390796.0416054064,1390796.0416054064,1006644.720966974
1500,1080866.6642090362,1080866.6642090362,671096.4806446494
2000,895705.4241196576,895705.4241196576,503322.360483487
2500,772782.1491543566,772782.1491543566,402657.8883867896
3000,702218.8698033496,702218.8698033496,335548.2403223247
3500,540768.9863537864,540768.9863537864,287612.77741913544
4000,440035.36252635624,440035.36252635624,277287.9891736994
4500,366344.13389909663,366344.13389909663,277287.9891736994
5000,323800.55586497596,323800.55586497596,277287.9891736994
