P,n,Paper,Min Time,Time opt,mtsa
500,100,3026263.4107159013,3097304.0210693832,1127589.673092291,2.6838339184294813
500,100,3156229.4885690482,2241510.377533445,642122.6295472876,4.915306427985988
500,200,4144286.8623676556,4887775.720773848,1552716.122631539,2.669056372869968
1000,100,3041259.9811420054,2914181.557812823,1119374.320508008,2.716928488909576
500,300,10904636.028456295,7711387.8077923795,2244162.8420100557,4.8591108560951
1000,200,4048755.669013611,4307905.33516224,1542872.7100042568,2.6241670118090563
1500,100,3019299.627648813,2619673.8057179977,1118634.343452282,2.6990943424200426
1000,100,3139882.3099541566,1890483.0645635268,636509.6246235877,4.932969099738259
500,400,7231124.057592543,8686674.302896183,2442992.872573496,2.959944803267124
500,200,5419002.842182215,6228401.188366443,2061937.2194733662,2.628112432815131
1000,300,10756239.030637989,7069967.748287447,2234992.366469138,4.812651350407427
1500,100,3136194.2870026934,1542372.7820608865,636367.4180376084,4.928276021223558
500,300,6731506.985870015,8266799.556461539,2487683.6428432525,2.705933692668559
1500,200,4020035.7797606005,3702282.806018935,1542560.1639375694,2.6060803810069735
500,500,10329392.454679139,11139570.242115028,2902236.5057441294,3.5591146463202166
1000,200,5358749.194171099,5686762.324375661,2047933.098815115,2.616662232409615
1000,400,7072200.928469551,7309712.600920764,2428542.0475420137,2.9121179662618966
500,400,13554790.776234135,10049506.16684556,2999790.8618089613,4.518578594529154
500,600,10085430.706470318,14043942.815068027,3006615.776716834,3.3544128865988365
1500,200,5385383.941626262,4759598.995487317,2047161.0970896047,2.6306595749999944
1000,500,10009550.038736204,9070128.563421581,2880157.6649890523,3.475347950708195
500,700,12770991.947955487,17116371.678072058,3420027.0730182915,3.7341786118332236
1000,300,6562122.146197798,6616674.193302061,2469880.3825660944,2.656858280472696
1500,300,10728092.088139659,5555051.869954805,2234677.4496811987,4.800734034198152
500,500,12209076.010551382,11866625.803541476,2882036.5123111256,4.236266944710161
1000,600,9862864.152160445,11240361.220904678,2991959.131778902,3.2964568424089307
1500,400,7041000.734361818,5887782.003636882,2427894.661141056,2.9000437486248707
1000,400,13454417.606808212,8562573.189839235,2984589.9365520966,4.507961861705943
1500,600,9806821.23972463,8435502.755610976,2991455.1886981903,3.2782778350734127
500,900,19603349.355417907,23851408.389907073,4712246.645878133,4.160085587320695
1000,700,12612433.287507787,14653793.054225197,3404847.968494969,3.704257401273282
