P,n,Paper,Min Time,Time opt,mtsa
500,100,2120928.0786138843,3125829.1531934664,1127589.673092291,1.8809396088184025
500,300,5625512.645696565,7759491.580481048,2244162.8420100557,2.506731035907312
500,500,8396230.205540624,11228417.591154646,2902236.5057441294,2.8930206717897518
500,900,17734390.29143558,23927881.23324521,4712246.645878133,3.7634681764690936
500,1000,17411155.595079,25996641.371567268,5367069.06968709,3.244071460420781
1000,100,1475683.8039001927,2887844.064881034,1119374.320508008,1.3183112894982978
1000,300,3492139.8169093733,6965417.246174223,2234992.366469138,1.5624840018698984
1000,500,4892831.297277088,9148764.280544274,2880157.6649890523,1.6988067551835522
1000,900,11194954.525355998,20101745.19124095,4694679.0750087295,2.384604857220231
1000,1000,9744911.296637835,22015111.419069342,5337962.714705862,1.825586242817136
1500,100,1371497.815559754,2552337.2149790395,1118634.343452282,1.2260465840223493
1500,300,2931936.359150983,5688607.77316365,2234677.4496811987,1.3120176961419
1500,500,3846307.687624842,6838477.770219083,2879092.715088128,1.335944364510369
1500,900,8806968.75629822,15157750.740594044,4694330.76100381,1.876086114224935
1500,1000,7451655.598866919,17468803.590417475,5336041.550357559,1.3964763071171358
2000,100,1328867.8496318222,2282221.7649045945,1118577.1488438414,1.1879983879568223
2000,300,2714979.9489249783,4455155.1388412835,2234677.4496811987,1.214931465528638
2000,500,3578739.694964722,5082279.248408648,2879092.715088128,1.2430095342918395
2000,900,8073064.902354155,11269638.410901135,4694330.76100381,1.7197477794742897
2000,1000,6725859.882369182,14153329.085179802,5336022.304955912,1.2604632248486738
2500,100,1331264.4348007278,1757824.8982578367,1118577.1488438414,1.1901409180195746
2500,300,2685071.187320072,3096495.312975373,2234677.4496811987,1.2015475377456049
2500,500,3487984.3782764664,3965325.1873307102,2879092.715088128,1.2114873411326388
2500,900,8034332.421323122,8342919.08787915,4694330.76100381,1.711496873647034
2500,1000,6532872.021689151,10784779.566294799,5336022.304955912,1.224296235722562
3000,100,1332352.5501394332,1602030.6768819385,1118577.1488438414,1.1911136853783841
3000,300,2671175.7221831526,2624136.2954324544,2234677.4496811987,1.1953294300097874
3000,500,3440508.479059189,3402918.6155088586,2879092.715088128,1.1949974591054031
3000,900,7960293.27235708,6819842.128012761,4694330.76100381,1.6957248386679287
3000,1000,6458873.783691145,8611123.939909125,5336022.304955912,1.210428557933944
3500,100,1328867.8496318222,1321627.9693003509,1118577.1488438414,1.1879983879568223
3500,300,2655822.16984556,2448410.278133651,2234677.4496811987,1.1884588400999179
3500,500,3414247.147022648,3108225.008868617,2879092.715088128,1.1858760675298845
3500,900,7936552.198573137,6112909.210520264,4694330.76100381,1.6906674460399607
3500,1000,6440062.3153797425,7429652.785820271,5336022.304955912,1.2069031850557366
4000,100,1328867.8496318222,1157357.6875176209,1118577.1488438414,1.1879983879568223
4000,300,2654176.4145862698,2339995.1603251533,2234677.4496811987,1.1877223779946038
4000,500,3406435.1605112166,2984264.21016114,2879092.715088128,1.183162717428135
4000,900,7931043.400378471,5631066.1828015335,4694330.76100381,1.689493945817005
4000,1000,6420263.89232876,6648893.035481801,5336022.304955912,1.2031928514177765
4500,100,1328867.8496318222,1148330.9875306382,1118577.1488438414,1.1879983879568223
4500,300,2651088.6713038455,2345553.747339062,2234677.4496811987,1.1863406379663661
4500,500,3404235.3753544055,2955026.672516699,2879092.715088128,1.1823986624377267
4500,900,7927594.926413413,5182946.000605509,4694330.76100381,1.68875934185733
4500,1000,6428597.695600376,6325063.890094693,5336022.304955912,1.2047546520991337
5000,100,1328867.8496318222,1122025.714195451,1118577.1488438414,1.1879983879568223
5000,300,2651088.6713038455,2293577.3726515463,2234677.4496811987,1.1863406379663661
5000,500,3403980.362776594,2961031.968439569,2879092.715088128,1.1823100885003626
5000,900,7925013.705808163,5074876.899243218,4694330.76100381,1.688209482732214
5000,1000,6413926.680304522,5745796.881072357,5336022.304955912,1.2020052229443436
