P,n,Paper,Min Time,Time opt,mtsa
100,200,5766758.90069519,4036731.230486634,4036731.2304866333,1.4285714285714284
2600,100,105977.73053607617,119887.03820222963,78037.4722595849,1.3580364338756439
600,300,1493327.4644904218,1159218.0239450415,1046965.8880824585,1.4263382231349337
600,400,1888622.8364837645,1442327.887818569,1317548.9314802375,1.4334365816394674
1000,300,896466.9393873607,793046.9561459783,628179.5328494752,1.4270871502624598
1300,400,859256.4684065349,782262.3561299657,608099.5068370326,1.4130195120135345
1700,300,529318.9532215559,541246.7538049732,369517.37226439716,1.4324602656105097
1800,300,497265.30780204677,518121.3119840299,348988.6293608195,1.4248753855184315
1600,300,559615.2854358708,569379.6305469045,392612.208030922,1.4253639443422392
3800,300,247596.50324582236,280304.8427381283,165310.40338144082,1.4977672196135945
3600,100,82010.47302952563,97543.84085015858,56360.396631922435,1.4551081598150968
2600,400,411253.21151550906,536534.9626007644,304049.7534185163,1.3525852492615906
4800,200,116701.4064759362,116058.99756015884,84098.56730180485,1.3876741331053764
1400,500,1027564.3769512069,1048962.763303299,729637.045437737,1.4083226494273355
1600,400,689974.7660280616,713117.2409601859,494080.84930508904,1.3964815009496765
300,600,5813856.141701639,4156030.2213099212,4053763.2158131893,1.4341874036999895
4900,400,222489.15334974095,222460.08844327493,161332.52222206988,1.3790719334536319
1100,700,1826712.4361999615,1646102.2554374752,1295674.045201925,1.4098549268348401
3900,300,233139.36847466454,287143.97458011744,161071.67508960902,1.4474262364562986
2100,600,789653.6647049373,908478.1902549466,579109.0308304556,1.3635664834522712
200,700,10194845.574640373,7202037.298273294,7126207.248610589,1.4306131184478368
300,800,7836181.013101122,5625116.877883202,5445506.792917532,1.4390177647547735
1500,400,742558.3151088078,768178.1415075462,527019.572592095,1.4089767320340802
3000,600,546468.7550538587,729883.0261250148,405376.3215813189,1.3480529719204049
2500,100,118535.00570075598,138936.802221925,81158.9711499683,1.4605286885872786
2800,700,710359.9952643508,874298.7853056295,509014.80347218487,1.3955586171928858
1500,800,1512273.8190373278,1533430.2071929525,1089101.3585835064,1.38855195351533
4000,500,360779.2487795063,450578.77614638617,255372.96590320792,1.412754272965016
3000,700,661143.6715981507,789943.1256086593,475080.4832407059,1.3916456156822872
3300,200,166041.37352155917,188819.61995949532,122325.18880262524,1.357376801514454
500,600,3479436.802780322,2631350.8153055115,2432257.9294879134,1.4305377569528084
500,100,575118.9632561126,424865.137037947,405794.8557498415,1.4172652883767793
800,800,2888893.754070279,2372418.919768826,2042065.0473440746,1.4146923271751781
2000,100,137794.65216097422,157514.6362422464,101448.71393746037,1.3582690880233323
1600,100,181740.28550059433,178348.4612741444,126810.89242182547,1.4331598968332389
200,600,8695766.850151477,6124762.532992428,6080644.823719784,1.4300731422809718
3500,800,637003.5997180528,793684.9614388439,466757.72510721703,1.3647414181987652
2900,200,187885.65873031144,212495.31233950006,139197.6286374701,1.3497762897933103
4400,400,239719.4414785784,255044.48433654103,179665.76338366873,1.3342522078993289
2400,600,708021.2928507363,850288.9894477944,506720.40197664866,1.3972622576253881
3800,500,382369.4292388759,459799.85827820987,268813.6483191662,1.422433093073025
4000,800,582737.2420445147,639540.460489044,408413.0094688149,1.4268332020138812
900,100,328257.3266010695,258557.8642903039,225441.58652768974,1.4560637709172237
