P,n,Paper,Min Time,Time opt,mtsa
4500,100,75442.10749211286,74404.28479173745,45088.317305537945,1.673207429341053
200,400,4578824.808937998,3975616.416267133,3952646.7944407123,1.158419926459907
2200,200,243803.23070401582,238043.73258236577,183487.78320393787,1.328716421588898
3400,200,160838.84771405047,180891.04209021723,118727.3891319598,1.354690344746702
4000,200,137928.84394338913,148423.48618752538,100918.28076216583,1.3667379477901147
2600,100,116955.37904710829,130384.71870022069,78037.4722595849,1.4987079368494451
800,500,1404500.8848641017,1545188.7739967105,1276864.8295160397,1.0999605067017462
2300,300,345149.73224887263,416332.09304702247,273121.53602151095,1.2637221409800827
600,200,898361.1553893693,693823.3543171999,672788.5384144388,1.3352801126882121
4500,200,125600.13090345997,126100.85992384293,89705.13845525852,1.4001442176704793
700,600,1877181.4601423768,1997732.864072609,1737327.092491367,1.0804997333291197
400,800,4351702.240784263,4301624.4814221775,4084130.094688149,1.0655150888665668
100,400,9566489.847295148,7905293.588881423,7905293.588881425,1.210137199806235
600,600,2177900.64370431,2226645.465773834,2026881.6079065946,1.074508069543189
2500,300,318808.88495975983,406249.23046920134,251271.81313979006,1.268780930801804
4400,400,219785.55795612367,252596.33613624718,179665.76338366873,1.2233023911560756
500,100,576992.0226028295,418362.7089908963,405794.8557498415,1.4218810673108315
3200,100,96997.95035892342,111081.71167910303,63405.446210912734,1.529804711668902
3500,100,91434.58999332857,91029.11918946142,57970.693678548785,1.5772554059873638
4100,400,239438.96664259338,292357.69714116026,192812.03875320547,1.2418258122827548
3900,400,258371.6636712686,323393.7789885719,202699.83561234424,1.2746515698483083
1100,700,1364610.031919953,1667142.5833321915,1295674.045201925,1.053204729208946
5000,700,361433.6133455693,403854.9842183501,285048.28994442354,1.2679732736373852
1900,100,151536.53710415834,158544.1087373264,106788.11993416882,1.4190392826240912
1600,700,947761.8991512428,1308203.5627906467,890775.9060763236,1.0639734333699373
1700,100,167757.0780676317,171779.13899897566,119351.4281617181,1.4055724397392648
3500,600,395251.3607384007,578942.7825910631,347465.41849827336,1.1375271888830134
1300,600,1039836.3924638005,1241388.2680156808,935483.819033813,1.11154930882478
100,300,7449693.656639889,6281795.328494753,6281795.328494752,1.1859179210833966
2700,400,353688.7469133595,528517.2669936118,292788.6514400528,1.2080001911746765
2400,400,390022.9933418002,558045.8238588789,329387.2328700594,1.184086553517577
1200,500,938880.4403914618,1135659.9785466332,851243.2196773599,1.1029520337880852
1900,800,935819.3352481995,1285537.3633634336,859816.8620396103,1.0883937924040015
3700,500,348700.7097675025,495147.98807682213,276078.8820575221,1.2630473840257344
2000,800,900149.2534785429,1285610.2226857243,816826.0189376298,1.1020085460172828
4000,100,83303.8849103147,90968.08997620305,50724.356968730186,1.642285676714811
4100,700,426416.65540146176,545324.9594777903,347619.86578588234,1.226675162644803
500,900,3766106.5529515557,3831939.8190249247,3601261.257292789,1.0457743229056053
600,100,481561.11045380036,367428.2105799662,338162.37979153456,1.4240528788289997
3500,500,358927.0553627251,526755.0994083397,291854.8181750948,1.2298137053450704
4200,1000,552309.9888913287,663736.9193204676,487362.99446621956,1.1332620555162212
2200,900,874860.0202290852,1206924.6710481157,818468.4675665429,1.0688988701424318
500,700,3063723.6264268514,3097678.580224668,2850482.8994442355,1.0748086322581314
2400,100,124905.87207973373,129075.97788849617,84540.59494788364,1.4774662061076562
800,400,1130943.726212418,1142932.6126936115,988161.6986101781,1.1444925742447403
5000,200,110508.39085214747,101711.10140355749,80734.62460973267,1.3687855908953535
4600,600,315645.3605466031,369444.7744031662,264375.86190086015,1.1939265494100546
5000,800,423066.86569382664,476748.63178522524,326730.40757505194,1.2948499921809256
1200,900,1588757.4648120715,1897611.815506588,1500525.5238719955,1.058800693181413
1000,800,1759802.6902156435,2031717.3429745503,1633652.0378752595,1.0772200256943678
1600,400,575337.0125453515,697514.3598368897,494080.84930508904,1.1644592445842559
3600,900,546353.3971474543,806150.7506949528,500175.17462399846,1.092324099368126
3000,600,452528.66605790216,705951.902977547,405376.3215813189,1.1163174610017879
5000,600,295610.2099887339,325582.0081408419,243225.79294879135,1.215373609866169
1300,900,1462930.810145502,1743214.1351978297,1385100.4835741497,1.056191104901297
2400,1000,912293.2131461732,1362754.9444959653,852885.2403158842,1.069655294783019
2900,700,558467.7418904669,869261.5877362869,491462.56886969577,1.1363383037997683
3200,300,266586.24213450664,343160.26935807185,196306.104015461,1.3580130045956718
2900,500,415533.76955673686,615228.8285440028,352238.57365959714,1.1796941068649345
3600,400,268811.97046940087,397213.136494061,219591.4885800396,1.2241456725287454
4900,800,425145.1083901861,475135.9455170308,333398.3750765836,1.2751865041109687
3900,200,140176.70801971862,160030.78592021842,103505.92898683675,1.3542867485160723
4400,800,471743.16347226757,522990.7686077492,371284.55406255904,1.2705703975845488
1300,800,1323869.2891800755,1681728.0164541032,1256655.4137501998,1.053486321464443
1900,400,502102.4000089528,624661.9559696327,416068.08362533816,1.2067794184883622
3700,100,88928.91359700065,90253.2793331533,54837.142668897504,1.6216912346061987
500,800,3456263.2637728294,3540814.923152159,3267304.075750519,1.057833364646021
5000,1000,466653.55912521353,557280.5801196861,409384.9153516244,1.1398894820645762
4600,400,224078.15860867954,235021.10476918265,171854.208453944,1.3038851979509787
