p,Paper,Min Time,Time opt
500,5828342,10084099,2453098.0706650885
500,6405540,10628117,2756483.5018340815
500,6076003,10178671,2600466.683149136
500,7516794,11919764,3269508.337406044
500,6464896,10695379,2827083.702177847
500,7426107,9635812,3272789.8696683515
500,6710281,10926085,2909590.874839308
500,7032122,11828917,3006692.4990372113
500,7179359,10756084,3113659.638425094
500,8287599,12034824,3619090.200291997
500,7467527,12584191,3246343.096881002
500,7924279,11602147,3407278.485912073
500,6238831,10274478,2623442.5729273246
500,6501910,11464811,2798402.957879804
500,6398837,10960695,2762485.977478094
500,7136960,10725062,3141279.594868862
500,7680485,12105782,3365561.06246656
500,7785938,12380427,3354366.7855156744
500,6222093,10787576,2628696.124964251
500,7943016,12848727,3518984.104528248
500,6658053,10249453,2916350.3777640667
500,7185837,11729085,3187921.3561850153
500,7769232,13275137,3381784.832115914
500,6902449,10480293,2996434.5556023554
500,7482248,10475149,3249896.593917647
500,6289192,10696707,2719691.611185384
500,6943714,11668012,2997386.9395922925
500,8061724,12289921,3548796.4326655907
500,7284229,12250335,3172949.28497129
500,6380114,10120743,2736541.9654893833
1000,5506767,9070662,2393337.0387256565
1000,6101548,9638255,2696956.9313544724
1000,5851310,9209956,2547107.2213907638
1000,7294385,10886849,3215466.146271094
1000,6246277,9711166,2766203.6218668055
1000,7237852,8658364,3211205.330287286
1000,6498714,9901970,2851786.461487115
1000,6653899,10815140,2942961.782602274
1000,6946241,9783204,3052182.751741772
1000,7934524,11038215,3563110.8413524786
1000,7155648,11562779,3181076.6498416164
1000,7534013,10577332,3343376.8438233314
1000,5927410,9310103,2569847.692026553
1000,6269283,10492898,2734395.0181936985
1000,6097458,9948903,2697477.552695491
1000,7017185,9760982,3086296.2431316115
1000,7499030,11099422,3306169.4111935752
1000,7563197,11375859,3293113.0913193314
1000,5857743,9737887,2559758.9608567934
1000,7799104,11863047,3459348.95027298
1000,6410595,9297308,2854950.9095959226
1000,7085712,10703306,3131674.3201989313
1000,7553884,12258749,3324767.693321773
1000,6642751,9543259,2937881.128910184
1000,7270405,9489879,3193328.6313560447
1000,6100281,9702591,2662986.3269256246
1000,6685559,10657604,2937181.007786313
1000,7893804,11260658,3488621.36595303
1000,7000399,11256932,3111202.6941872295
1000,6051906,9065795,2682735.8072986016
1500,5410480,8732862,2373416.6947458466
1500,6047966,9308307,2677114.741194604
1500,5786956,8887051,2529867.2056780555
1500,7207837,10542539,3199005.1734100496
1500,6202502,9383096,2745910.261763125
1500,7197138,8332544,3190677.150493598
1500,6422340,9560579,2833764.46908562
1500,6583222,10477204,2922235.284848058
1500,6865460,9458910,3031695.308714151
1500,7880274,10706024,3544451.0550393066
1500,7082226,11222302,3159321.167495155
1500,7493431,10235725,3322486.5945965904
1500,5865581,8988649,2552841.208066106
1500,6153630,10168916,2713105.5553486133
1500,6049696,9611635,2675808.0777679565
1500,6921204,9439614,3068419.871064995
1500,7468073,10763977,3286372.1941025797
1500,7468725,11041016,3272695.193253883
1500,5754696,9387986,2537360.217357279
1500,7777563,11534488,3439541.3360892716
1500,6383946,8979934,2834484.4202065407
1500,7031578,10361387,3112925.308203569
1500,7508783,11919939,3305761.980390393
1500,6609486,9230930,2918795.0476303967
1500,7176788,9161463,3174715.646767389
1500,6041935,9371202,2644442.396284743
1500,6596431,10320805,2917112.3638509875
1500,7745930,10917568,3468563.010382176
1500,6978639,10925801,3090620.4972592103
1500,6032542,8714170,2664800.421235007
2000,5380308,8563947,2363456.522755941
2000,6027406,9143332,2667193.6461146683
2000,5706033,8725595,2521388.0965036675
2000,7189409,10370380,3190909.3345875624
2000,6177376,9219049,2735763.581711285
2000,7197914,8169632,3180413.0605967534
2000,6372214,9389893,2824753.472884873
2000,6551407,10308240,2911872.0359709514
2000,6850864,9296767,3021451.5872003403
2000,7869423,10539925,3535121.161882719
2000,7055746,11052064,3148443.4263219247
2000,7468053,10064921,3313039.8456076835
2000,5783717,8827905,2544337.966085882
2000,6085264,10006935,2702960.087624032
2000,6027972,9443020,2664973.3403041903
2000,6913842,9278927,3059481.685031686
2000,7435611,10596263,3276473.5855570827
2000,7451680,10873580,3262486.2442211597
2000,5722205,9213031,2526665.4564848086
2000,7762602,11370228,3429637.528997418
2000,6365573,8821250,2824251.17551185
2000,7021341,10190405,3103550.8022058886
2000,7495237,11750547,3296259.123924702
2000,6590805,9074754,2909252.006990504
2000,7134901,8997243,3165619.0946111404
2000,5957409,9205537,2635170.430964303
2000,6552937,10152398,2907078.0418833233
2000,7734610,10746016,3458533.832596749
2000,6967681,10760245,3080329.3987952005
2000,6010858,8538336,2655832.7282032096
2500,5366866,8462605,2357480.4195619975
2500,6012840,9044349,2661247.6073144386
2500,5693612,8628717,2516300.630999036
2500,7174928,10267092,3186051.83129407
2500,6160079,9120636,2729675.573680181
2500,7179805,8071887,3174254.606658647
2500,6363882,9287475,2819346.875164425
2500,6529612,10206862,2905654.0866446863
