p,Paper,Min Time,Time opt
500,2186686,2186685,2042989.5489081475
500,2145163,2145163,1997010.6237390046
500,2061410,2061410,1953921.7774714797
500,2249516,2249516,2085556.7558312695
500,2110500,2110500,1985894.3678868609
500,2088011,2088003,1970286.83253386
500,2168031,2168039,2066046.8666066553
500,2167370,2167370,2047170.1718840974
500,2107152,2107149,1963400.1892987874
500,2215897,2215897,2013289.441933948
1000,1194005,1193999,1021494.7744540737
1000,1155526,1155526,998505.3118695023
1000,1110633,1110632,976960.8887357399
1000,1227862,1228981,1042778.3779156348
1000,1123236,1123236,992947.1839434304
1000,1098087,1098063,985143.41626693
1000,1165601,1165601,1033023.4333033276
1000,1183212,1183212,1023585.0859420487
1000,1152084,1152081,981700.0946493937
1000,1232776,1232776,1006644.720966974
1500,849926,849941,680996.5163027159
1500,817384,818953,665670.2079130015
1500,800992,800998,651307.2591571598
1500,898900,898900,695185.5852770898
1500,785489,785487,661964.7892956203
1500,787824,787824,656762.2775112868
1500,818526,818526,688682.2888688851
1500,839811,839832,682390.0572946991
1500,813966,813984,654466.7297662625
1500,891310,891310,671096.4806446494
2000,705815,705833,510747.3872270369
2000,670975,670979,499252.65593475115
2000,625378,625383,488480.44436786993
2000,707514,707514,521389.1889578174
2000,616628,616625,496473.5919717152
2000,623187,623187,492571.708133465
2000,674628,674628,516511.7166516638
2000,677382,677378,511792.54297102435
2000,659668,659668,490850.04732469685
2000,745362,745362,503322.360483487
2500,572472,572487,408597.9097816295
2500,561599,561599,399402.12474780093
2500,523555,523927,390784.35549429595
2500,605289,605289,417111.3511662539
2500,531169,531272,397178.8735773722
2500,520598,520574,394057.36650677206
2500,556705,556705,413209.37332133105
2500,560905,560923,409434.03437681944
2500,577266,577266,392680.0378597575
2500,622313,622313,402657.8883867896
3000,496979,494437,340498.25815135794
3000,475306,475306,332835.10395650077
3000,451930,453049,325653.6295785799
3000,520261,520261,347592.7926385449
3000,471551,472359,330982.39464781014
3000,453434,453228,328381.1387556434
3000,488360,488664,344341.14443444257
3000,493958,493975,341195.02864734957
3000,506559,506559,327233.36488313123
3000,542810,542810,335548.2403223247
3500,429582,429599,291855.64984402107
3500,421305,421305,285287.2319627149
3500,411284,414092,279131.6824959257
3500,447869,447869,297936.67940446705
3500,414723,414339,283699.1954124087
3500,386451,386451,281469.54750483716
3500,431855,430721,295149.55237237934
3500,417827,415880,292452.8816977282
3500,437584,437581,280485.7413283982
3500,487231,487231,287612.77741913544
4000,384208,384222,255373.69361351844
4000,346575,346575,249626.32796737558
4000,338287,341098,244240.22218393497
4000,402555,402555,260694.5944789087
4000,363610,383191,248236.7959858576
4000,340201,340216,246285.8540667325
4000,378071,378071,258255.8583258319
4000,345886,345886,255896.27148551217
4000,380990,380990,245425.02366234842
4000,380413,380413,277287.9891736994
4500,307473,307473,226998.83876757196
4500,286161,286161,221890.06930433385
4500,285689,285689,217102.4197190533
4500,326711,326711,245592.64319570313
4500,288734,291746,220654.92976520676
4500,273215,273215,218920.7591704289
4500,293761,293761,229560.76295629505
4500,294803,298081,227463.35243156637
4500,300003,300021,218155.57658875416
4500,327347,327347,277287.9891736994
5000,291837,291851,215315.65203176576
5000,267378,267378,199701.06237390047
5000,251201,251206,195392.17774714797
5000,303068,303068,245592.64319570313
5000,271151,271163,206598.6554689211
5000,250536,250536,197028.68325338603
5000,273856,273856,206604.68666066552
5000,276569,276586,204717.01718840972
5000,280907,280907,216809.03690915366
5000,313733,313733,277287.9891736994
