P,n,Paper,Min Time,Time opt,mast
3500,100,137890.8839807782,106449.75702055554,57970.693678548785,2.3786309121190095
3500,100,245589.15787036208,123804.85678000242,82739.16147748545,2.968233584735936
300,600,4761647.546401294,4144378.7911960185,4053763.2158131893,1.174623995754548
3700,200,168144.51019346525,162557.763010843,109100.8440672063,1.5411843201679352
700,500,1737396.0258464522,1685702.1684229209,1459274.090875474,1.190589236600591
4100,200,162199.33854901072,143315.43890362346,98456.85928016178,1.6474153221510743
2300,300,492183.81376658956,448881.43647243036,273121.53602151095,1.802068855265318
1800,400,574021.0714783288,664223.4176694748,439182.9771600792,1.3070203111927583
1900,400,531567.8801205433,629191.4257637785,416068.08362533816,1.277598309124837
3500,100,135594.4648483846,166849.4564206559,58138.96802508109,2.3322475347324585
1400,600,1043128.8822869483,1209470.2460503427,868663.5462456835,1.2008433953459823
3700,200,357654.96595260897,217565.95634025184,116067.56125864504,3.081437759819993
3100,400,449510.5332863558,484167.72690034827,255009.4706090782,1.7627209382173958
2100,500,760228.8510855937,798721.7915782372,486424.69695849135,1.562891143971802
3500,100,207512.76280904966,161676.32983321435,70156.3045836674,2.957863360114313
4100,200,354393.1131129391,183298.5123640202,115155.9162563489,3.0775067806679046
300,600,4766143.574853228,4230700.992754911,4077147.1849470837,1.168989825152728
2300,300,488379.7696286597,419240.8544422681,259321.6819770739,1.8832970922648742
700,500,1725824.9394302182,1635871.0463768535,1426432.1914882888,1.2098892255295737
1800,400,558137.4090418211,630702.2016924787,422934.82171171857,1.3196771237300946
3500,100,128066.52623073792,104260.31977496788,59663.95409140947,2.1464639442858715
1900,400,544165.0419735063,614853.8605389419,400675.0942532071,1.3581204566451555
2900,600,646348.8477833971,702951.0012519982,419354.81542895065,1.541293491818517
3700,200,368747.1597428074,243688.30342428797,137320.72161632078,2.6852987327950455
3700,500,644846.3758212996,533940.9635886856,276078.8820575221,2.335732349448385
4100,200,366789.2776236275,184539.63568542048,137320.72161632078,2.6710410002683385
4700,500,626055.7416389117,323818.13802479336,218726.61253679788,2.8622751222537497
3500,100,201458.59083827492,127173.64994511544,67781.74556486742,2.9721658709051417
3100,600,622538.6221633289,683504.1689995191,392299.6660464377,1.5868956209859153
3200,600,619915.9343095863,629449.1110568122,380040.3014824865,1.6311847240710446
300,600,4536900.621072407,4012726.919558071,3860325.03517347,1.175263890924805
2300,300,460673.74123835214,470476.76362991927,274818.51629007777,1.676283488671846
3600,700,747302.5837642716,723627.6891925373,395900.4027005882,1.88760248453054
700,500,1712393.8793161162,1570300.469196211,1395654.3892945878,1.226946937903172
3500,100,222332.80293743077,129341.44224977275,96621.71431835281,2.301064564067663
3100,400,453708.26599084854,447989.8181279735,245575.05776809464,1.8475339886483975
2100,500,707793.5651875674,725194.5143178435,475477.39716276294,1.488595608142608
4900,700,694255.5214873883,410733.30463498563,290865.60198410565,2.3868601744297213
3700,200,442225.49934604095,287691.9973181599,153939.42557382103,2.8727241101336545
1400,600,1102425.7821131789,1215434.3027413308,873674.3967743751,1.26182681578327
4100,200,442198.1024979094,175015.10755289946,153927.2635835206,2.872773102069561
1900,400,638153.9660241714,620158.8728056088,416199.7330700866,1.5332877830479257
3500,100,152234.59590296738,89033.0134167544,56820.58998917194,2.67921533254016
1800,400,605110.1975389019,664699.4056065285,439321.9404628691,1.3773730419686268
300,600,4891564.267299651,4392884.464598549,4179014.350067403,1.170506693096365
2300,300,477648.87949343433,428498.72014471877,258786.04698783005,1.8457288754671413
3500,100,147655.66076911538,137052.8100811441,54138.05797390288,2.72739116058231
700,500,1768865.3162339798,1760855.568176267,1489679.505004374,1.187413339776589
2900,600,740486.7413888845,732011.3320527142,421773.8467186638,1.7556487846502535
4100,200,341157.44911105663,167477.46798936982,112828.85828240226,3.02367190720981
3100,1000,1015568.4862446712,1118383.8338902164,660298.2505671362,1.5380450960946666
3700,200,341799.3584394393,198654.8006333623,112828.85828240226,3.029361137236193
2100,500,686973.6885978393,715113.8962115548,465218.1297648626,1.4766700707581188
3500,100,286433.9317405073,153232.03303276963,100482.34120613769,2.8505897484304565
1900,400,551812.8308591964,637431.4682519471,410915.5035770977,1.3428863745844597
300,600,4880595.535875916,4271967.566699542,4180790.0424581664,1.1673859453143662
3100,400,520928.76695560326,472116.85023626586,255090.15897844016,2.042135882629762
3700,500,552523.9548893356,472818.2332379616,269865.5497410276,2.047404551709386
3600,900,801131.2954110872,807724.8550426534,500175.17462399846,1.6017014359285813
1800,400,581443.3445321148,652208.1798920382,433744.14266471425,1.340521490296118
2300,300,453790.80434110545,467923.95403829176,263180.0535534393,1.724259867775132
3700,200,218961.25147317332,189738.86124858377,104488.38540455353,2.095555890019822
4100,200,216337.2456754772,158219.2998877204,94294.39658459708,2.294274670726465
4600,100,133902.64542275152,68497.82685395212,44108.13649454799,3.0357810613763436
3200,600,736727.330487815,630657.2911548881,382232.5485887891,1.9274322221062237
700,500,1722001.2714423025,1655457.4136892534,1418492.0489823662,1.2139661076547277
4700,500,548050.8404077562,311132.6332332245,212447.34766846854,2.579701965792524
3100,600,725354.307670074,688882.1060633977,394562.63080133067,1.8383755861444033
1400,600,1058091.4512822519,1187936.8822999767,827212.5075371722,1.2791047543907026
300,600,4750215.767179762,4192962.8919666875,4100133.1797747198,1.1585515784247673
2100,500,808128.5032829238,859102.9713207843,496559.83500145806,1.6274544301001528
4600,100,245589.15787036208,87202.08540038951,82739.16147748545,2.968233584735936
3700,200,217826.47992838224,159758.98362614276,106725.58981702923,2.04099579399678
1900,400,604267.9579625004,675813.5784087838,437093.7950462507,1.3824674813756173
2300,300,428792.86085227504,424056.24401053024,237585.14725203265,1.8047965784553333
2900,600,810590.7745946517,772084.5637225049,399343.9691558762,2.029805974804275
4100,200,216404.25820877054,160827.34351438208,96313.33715195321,2.2468773755326357
1800,400,647400.8997084787,712172.5988658173,461376.7836599313,1.4031934909530708
4900,700,701745.7894887334,390331.16478310217,288572.1493295596,2.4317862659965668
700,500,1680855.6709008352,1592917.9334889154,1407343.8203771817,1.1943461480865063
4600,100,131016.5130188086,71480.70893425847,54290.25884700422,2.4132600544054728
3600,700,727768.7908315493,698735.0147261645,392778.7588096783,1.8528720673110306
3100,400,447085.0621370922,451388.13032203575,251851.43767628568,1.7751936072397878
300,600,4704626.863496854,4139617.851662857,4042500.690763006,1.1637912330471054
4600,100,207428.57441916823,91209.9708267789,70156.3045836674,2.95666334836368
3700,200,314109.69496572996,226242.80794037273,117112.38631425194,2.6821218903598116
2100,500,673059.5979667106,735178.0153042597,472830.68299412203,1.423468531493498
2300,300,451241.846731242,421675.65753980615,260292.69812405587,1.7335939501314
1800,400,571312.3576877081,653915.8951805452,455657.4092934709,1.2538199665699903
4600,100,124710.26061776502,69653.50450397425,45396.48680868112,2.7471346217460337
1900,400,578630.0097030567,639758.939885774,431675.44038328825,1.3404283764424638
4100,200,312102.72395902907,188871.19464836907,115640.3076979828,2.698909490747345
700,500,1789443.3826449367,1671057.9826969258,1475743.877332971,1.2125704264339536
300,600,4628664.768908128,4158926.1557712583,3981552.758767407,1.1625275487599094
3700,500,533606.360126388,450121.2189360475,264042.72229897603,2.0209091751530446
1400,600,1237195.0060643123,1328455.1145193314,895503.0750144436,1.3815642185755281
4600,100,198431.27408569638,88195.81322840785,67742.26274582943,2.9292094187968774
3200,600,795296.3414450923,712314.9600177337,361905.4720475128,2.19752505245536
3100,400,505218.2080601667,473522.9738766553,267896.1969638311,1.885873012704158
3700,200,269065.2747827253,185146.5547121038,108407.33030622173,2.4819841427944755
4600,100,220252.67080083417,115616.18816695019,96621.71431835281,2.279535944426917
2300,300,451701.1808195505,439600.44393962383,263730.91147804697,1.7127350688171046
4700,500,526730.2671726091,307969.7973763664,207863.41968217265,2.5340209834803558
4100,200,262457.2302849135,160693.84178095483,97831.00539829765,2.682761249527959
300,600,4732631.0019284235,4169748.9021266606,4042089.3714689645,1.1708377937740908
700,500,1764803.063819516,1651159.76084829,1462260.5098249777,1.206900584377233
1800,400,569270.5220362729,625676.9757309934,424672.9490773368,1.3404916024745517
4600,100,152018.09028363472,69364.97626310597,50459.111537190256,3.0126985127669497
3100,600,801932.9322297663,770684.2654051878,373579.84211356164,2.146617247046196
1900,400,558379.5784385595,571694.141389042,402321.74123116117,1.3878931243681722
2900,600,971246.2244622244,791928.2769701079,432311.8293173176,2.2466334682443496
3100,1000,1108640.8859328358,1174073.9115936465,633985.438470948,1.7486850937880627
3700,200,361999.3629867153,240117.152765834,124878.707025026,2.898807744014916
4100,200,363019.75868010346,181680.8162664807,124828.15119872103,2.908156174661208
4600,100,146466.45866614356,66899.12515801824,54138.05797390288,2.7054250585927435
2100,500,648055.3135521676,719367.7299494068,469114.6067923939,1.3814434770711876
2300,300,432390.62586143636,401152.64181162766,262822.37453580817,1.6451819470283549
700,500,1702651.357808388,1611532.9094488418,1402424.5350582604,1.214076989702448
300,600,4520250.717915777,3971386.417485461,3883745.7552763154,1.1638894517682392
1400,600,1055469.8131377923,1168782.4353126104,895883.58052675,1.1781327798386605
4600,100,286145.67209731415,101912.35185279799,100419.32952364009,2.8495078930989233
3100,400,438628.63970221335,440665.61597106984,264575.26991233794,1.6578595567437
1800,400,550785.9124817934,683551.2100337885,430885.67204750236,1.278264626123546
3700,500,742561.7141589938,544593.6681049819,281831.25770353025,2.6347741560310696
