P,n,Paper,Min Time,Time opt,mast
5000,100,28861.197049960232,64461.602369020286,42511.79157511906,0.6788986297827981
1400,200,11747.74541662047,351361.9757670126,288337.9450347595,0.040742974065394906
900,200,11747.74541662047,508438.88198987994,448525.6922762926,0.026191911899182442
300,300,0,2168837.2285828516,2093931.776164917,0.0
5000,100,143347.1617927061,84213.89023594715,82739.16147748545,1.7325189092194626
4400,400,55162.33338422402,244558.53989032356,179665.76338366873,0.30702751790516236
300,300,27645.04695161878,2060911.0062749716,1988132.8951575665,0.01390502969844368
900,200,25300.72534657257,595163.7124932474,477166.6407299852,0.0530228293157013
1400,200,25300.72534657257,434174.215171107,306749.983326419,0.08247995671331314
1900,400,14001.901750321666,624044.6396092449,416068.08362533816,0.033652909947618395
3300,400,25195.202998644683,394165.7845167765,239554.35117822498,0.10517530938062493
5000,100,77938.11439889878,59675.46663631754,54290.25884700422,1.4355819267418997
300,300,0,2164790.6342448886,2106941.9582239296,0.0
900,200,75210.39774388833,567883.500901817,451310.0937897079,0.16664904857841115
1400,200,75210.39774388833,430996.6163475591,290127.9174362408,0.25923185334419513
5000,100,50042.78713581698,79756.21855617003,70156.3045836674,0.7133042059838923
300,300,0,2056614.6044221895,1984026.3602400303,0.0
1600,600,10095.193193661702,1040260.0503780715,760080.602964973,0.013281740323699488
3700,500,19877.647592915688,487228.9077083781,276078.8820575221,0.07199988439816307
100,900,0,18006306.28646395,18006306.286463946,0.0
900,200,22984.666231451505,649698.8366995797,456522.63830341026,0.05034726496120796
3400,600,40637.39332628457,586145.5587987601,357684.9896305755,0.11361224123007149
300,300,0,2084905.2558107676,2017713.7439097015,0.0
5000,100,28332.738069090337,68144.2520265455,43958.40781420668,0.6445351294077952
900,800,17388.05906375099,2176434.145701418,1815168.9309725107,0.009579306238144463
900,200,73541.47181060891,520476.6554527113,395261.7100639714,0.18605766745963465
2000,700,16923.756157191805,1108017.0349081173,712620.7248610589,0.02374861629303788
4400,400,32628.04072424859,260580.76434155897,173018.7907002485,0.1885809084215367
1400,200,22984.666231451505,496485.6798608785,293478.8389093352,0.0783179677174346
300,300,0,1879180.1437012698,1821486.1289322504,0.0
4300,600,36833.840446411785,396082.369723796,282820.6894753388,0.13023743246911076
1900,400,24087.545793106387,617903.5268016058,400675.0942532071,0.060117402200907034
4800,700,16344.427647826331,424677.3625865957,296925.3020254412,0.05504558734582311
