fat,Paper,Min Time,Time opt
0.8,787015,1444398,687968.1991749887
0.8,792410,1398262,689580.9764586004
0.8,748894,1349620,648486.2089159007
0.8,750793,1337965,654292.812703227
0.8,781328,1368151,680483.9164037626
0.8,752993,1324270,648587.8302313236
0.8,776727,1385054,677632.4893569172
0.8,779366,1425372,676624.4427130695
0.8,812790,1459466,705587.8103228756
0.8,766672,1343642,664365.370392963
0.8,743520,1303375,640319.276471287
0.8,790855,1403386,690307.7181537312
0.8,794133,1388117,685089.6095134421
0.8,723205,1294880,630414.4107754435
0.8,771749,1358639,662512.3984567322
0.8,770805,1368922,668547.9561378651
0.8,781939,1382779,680043.2235309207
0.8,802055,1429388,693004.7815155316
0.8,771671,1368516,669099.2209609596
0.8,812789,1440067,708630.5724702912
0.9,783618,1354800,680994.575741888
0.9,761325,1350927,665668.3560278681
0.9,740519,1318029,651305.3816708077
0.9,791319,1370455,695183.7690020413
0.9,757169,1358292,661962.9561917708
0.9,750241,1330744,656760.4495093515
0.9,785760,1385681,688680.4760887198
0.9,786206,1399106,682388.2379183229
0.9,743361,1315810,654464.7830271883
0.9,761390,1331313,671094.6253296196
0.9,789597,1416570,687968.1991749887
0.9,795476,1403131,689580.9764586004
0.9,741486,1364334,648486.2089159007
0.9,744025,1321321,654292.812703227
0.9,776597,1359435,680483.9164037626
0.9,742365,1323533,648587.8302313236
0.9,776646,1386431,677632.4893569172
0.9,777463,1377193,676624.4427130695
0.9,806975,1407802,705587.8103228756
0.9,755733,1338269,664365.370392963
0.9,731298,1313066,640319.276471287
0.9,794442,1408986,690307.7181537312
0.9,789302,1382516,685089.6095134421
0.9,718924,1285575,630414.4107754435
0.9,755485,1352154,662512.3984567322
0.9,763845,1380022,668547.9561378651
0.9,777515,1371389,680043.2235309207
0.9,794740,1402611,693004.7815155316
0.9,767756,1336190,669099.2209609596
0.9,811927,1445924,708630.5724702912
1,773745,1354592,680994.575741888
1,756771,1359910,665668.3560278681
1,743200,1304691,651305.3816708077
1,788039,1363947,695183.7690020413
1,756768,1323339,661962.9561917708
1,753567,1316611,656760.4495093515
1,788223,1397325,688680.4760887198
1,775026,1404092,682388.2379183229
1,742831,1339552,654464.7830271883
1,760034,1357689,671094.6253296196
1,784466,1383052,687968.1991749887
1,787427,1392102,689580.9764586004
1,737562,1306903,648486.2089159007
1,751094,1329300,654292.812703227
1,776486,1366434,680483.9164037626
1,746392,1294227,648587.8302313236
1,775553,1387017,677632.4893569172
1,773955,1438682,676624.4427130695
1,798948,1388636,705587.8103228756
1,757952,1334345,664365.370392963
1,723417,1357308,640319.276471287
1,787333,1384613,690307.7181537312
1,781525,1359750,685089.6095134421
1,725033,1300399,630414.4107754435
1,755001,1353990,662512.3984567322
1,769304,1378832,668547.9561378651
1,774434,1345840,680043.2235309207
1,785087,1425370,693004.7815155316
1,762694,1370071,669099.2209609596
1,805692,1432260,708630.5724702912
