mu,beta,average,max
0.25,4.0,1.9172191982962083,3.8120634561854585
0.25,4.05,1.8879565680800192,3.863728733154392
0.25,4.1,1.9284791080952468,3.836834120934816
0.25,4.15,2.0131445725761896,3.924011161563563
0.25,4.2,1.989036397080928,3.894313760856645
0.25,4.25,2.0058517930796946,3.9226302317319175
0.25,4.3,2.0851110213572315,4.03419431251907
0.25,4.35,1.9417479949781233,4.035588219980469
0.25,4.4,1.9803831211102625,4.186482937431622
0.25,4.45,1.9296104118646336,4.194920614133896
0.25,4.5,2.111401824119003,4.298387438743827
0.25,4.55,2.012006339298885,4.341082867058617
0.25,4.6,2.038986613152389,4.348189839939447
0.25,4.65,2.15060000409018,4.398167799997573
0.25,4.7,2.1061243808931014,4.388688239196963
0.25,4.75,2.1434558839585454,4.422347368658494
0.25,4.8,2.223978804051586,4.594159594910515
0.25,4.85,2.19520752106403,4.5706001075007725
0.25,4.9,2.122561550877346,4.496427222997628
0.25,4.95,2.28503657254461,4.666511677021859
0.3,3.35,1.7272510076141103,3.1159659341609305
0.3,3.4,1.7464586796111625,3.175646964287072
0.3,3.45,1.7834399020586829,3.33046333451812
0.3,3.5,1.7516712891197337,3.363293130327679
0.3,3.55,1.8515477334630908,3.2209841747768184
0.3,3.6,1.8367341899596386,3.3218348387303496
0.3,3.65,1.7780275694378096,3.3822314508706195
0.3,3.7,1.7573218649788456,3.5271067344031604
0.3,3.75,1.8681750566455522,3.705898840219888
0.3,3.8,1.9035100704985592,3.617409442670788
0.3,3.85,1.8855758214732352,3.6274214991219815
0.3,3.9,1.8796783994380677,3.614470730989331
0.3,3.95,1.9803632201363333,3.70399084784858
0.3,4.0,1.8957244260033046,3.813012482745653
0.3,4.05,1.9350171630252366,3.8511891505857183
0.3,4.1,2.054956283335488,3.8596387130729184
0.3,4.15,2.0702154004977613,3.899433962736979
0.3,4.2,1.8706087396552133,3.902756215386863
0.3,4.25,2.1216811636655413,3.940480682842692
0.3,4.3,2.005461142909756,4.050990200652618
0.3,4.35,2.1158218313295785,4.034193698081851
0.3,4.4,2.1492700065134507,4.186482937431622
0.3,4.45,2.023866625064614,4.0951953317725485
0.3,4.5,1.8876117553749845,4.13039429223682
0.3,4.55,2.0785150033466633,4.341082867058617
0.3,4.6,2.1008496663728575,4.349486188843842
0.3,4.65,2.2660101136435244,4.398167799997573
0.3,4.7,2.19870247002342,4.537667859810019
0.3,4.75,2.3277207304780174,4.511145370912403
0.3,4.8,2.2688789317852165,4.48055903666763
0.3,4.85,2.205514044804782,4.586431063253944
0.3,4.9,2.3562427958139076,4.715975976841657
0.3,4.95,2.279504496328618,4.738726379424688
0.35,2.9,1.6465322302170708,2.884457230914688
0.35,2.95,1.696557752461967,2.852143720878064
0.35,3.0,1.7272402536341167,2.854977467120917
0.35,3.05,1.6569198540211891,2.925434382281752
0.35,3.1,1.7333315801749252,3.0055590534724006
0.35,3.15,1.6627258972643897,3.017670182458635
0.35,3.2,1.6426661357751933,3.1704688506997942
0.35,3.25,1.7677289030202186,3.126622817394765
0.35,3.3,1.813656567311306,3.1968516602356
0.35,3.35,1.6928308576011029,3.243454414820326
0.35,3.4,1.7450687497288648,3.140978874942972
0.35,3.45,1.7613642887653111,3.2187265843107595
0.35,3.5,1.8671338906930544,3.3118220432253187
0.35,3.55,1.8347376081280238,3.307222814189791
0.35,3.6,1.8445681948161274,3.44708937884506
0.35,3.65,1.8231392442686802,3.622285625037565
0.35,3.7,1.8441391996657504,3.47361302592568
0.35,3.75,1.9212433903519042,3.616531871363984
0.35,3.8,1.896024316379924,3.628529596899705
0.35,3.85,1.8330983365184859,3.6839998617335294
0.35,3.9,1.8535531368817486,3.637302271878903
0.35,3.95,1.8588216686748953,3.70399084784858
0.35,4.0,1.9846915189133314,3.842396710000581
0.35,4.05,1.91390791338751,3.8518978291074686
0.35,4.1,2.034022437888431,3.864157116199757
0.35,4.15,2.0030593308445024,3.899433962736979
0.35,4.2,1.9910524917428614,3.887044927359924
0.35,4.25,2.0271551589155843,3.918617660160929
0.35,4.3,2.150178984387268,4.0225840114830005
0.35,4.35,2.025699345131837,4.00572941517618
0.35,4.4,1.9843572815886947,4.060494782797479
0.35,4.45,1.978778905683996,4.194920614133896
0.35,4.5,2.1872260587737244,4.298387438743827
0.35,4.55,2.041475671253686,4.341082867058617
0.35,4.6,2.160300071876444,4.348189839939447
0.35,4.65,2.200964854529311,4.398167799997573
0.35,4.7,2.0587583355845944,4.466643952081604
0.35,4.75,2.2079464710516308,4.422347368658494
0.35,4.8,2.081343289221423,4.587432847194705
0.35,4.85,2.2049516421077646,4.586431063253944
0.35,4.9,2.260034057783623,4.722702724557466
0.35,4.95,2.134932183858224,4.540758513798793
0.4,2.5,1.511963800466951,2.605108276408478
0.4,2.55,1.5409796217160145,2.578483694596454
0.4,2.6,1.577206082430505,2.6322432120350103
0.4,2.65,1.6144492582099599,2.6933406014675048
0.4,2.7,1.6496862652027433,2.6651004337198225
0.4,2.75,1.6097467546658917,2.768353907714684
0.4,2.8,1.6559565663837252,2.7666476997734133
0.4,2.85,1.6198123478060829,2.7409118688532907
0.4,2.9,1.667825817797052,2.803433256203637
0.4,2.95,1.714735303581834,2.8237305991506823
0.4,3.0,1.6980869738146385,2.968722688057981
0.4,3.05,1.5993466502696152,2.969486046848091
0.4,3.1,1.6793992147417711,3.024761110586536
0.4,3.15,1.734830521531116,3.0221692006885235
0.4,3.2,1.677917546753621,3.0577724001515487
0.4,3.25,1.7920081081078991,3.1787480049848083
0.4,3.3,1.797830244904963,3.159410015454428
0.4,3.35,1.7921988236148019,3.2663144206036407
0.4,3.4,1.7321736059007529,3.175646964287072
0.4,3.45,1.7933564065381653,3.185466460740092
0.4,3.5,1.8090921129571376,3.306347982775061
0.4,3.55,1.8530294926740738,3.266838695704726
0.4,3.6,1.7627089196467565,3.3732405419436238
0.4,3.65,1.8404247268071734,3.6835141381660352
0.4,3.7,1.9141049944183188,3.5060908915866924
0.4,3.75,1.8407876035909174,3.582497356176252
0.4,3.8,1.8936199510417213,3.608953088549617
0.4,3.85,1.9521991699203787,3.622506780357361
0.4,3.9,1.943695022183013,3.6715764686743744
0.4,3.95,2.029888971411402,3.677175853949296
0.4,4.0,2.082551878489242,3.8348949970750295
0.4,4.05,1.9011877826904215,3.83997793023892
0.4,4.1,1.9668687592695857,3.852579831525601
0.4,4.15,1.9106527650802199,3.81643759012273
0.4,4.2,2.053666842153609,3.950644495206981
0.4,4.25,1.9783777879273676,3.909557578129896
0.4,4.3,1.9951110673404324,4.050990200652618
0.4,4.35,1.9873537301071111,4.00572941517618
0.4,4.4,2.0158799595066106,4.061443809357674
0.4,4.45,2.060216588696227,4.0951953317725485
0.4,4.5,2.0449408973434933,4.036328828348893
0.4,4.55,2.1470780667053995,4.341082867058617
0.4,4.6,2.2092300527853883,4.348189839939447
0.4,4.65,2.114618971482844,4.398167799997573
0.4,4.7,2.0273539326543237,4.5044617363016695
0.4,4.75,2.1180684673302386,4.422347368658494
0.4,4.8,2.176918063661779,4.493321086468817
0.4,4.85,2.2715583267416886,4.586431063253944
0.4,4.9,2.0622527811351543,4.511216735322516
0.4,4.95,2.305743196141371,4.57364643846388
0.45,2.25,1.4183437645566133,2.4139553881276465
0.45,2.3,1.476827813704758,2.3521467769572304
0.45,2.35,1.4777540909297016,2.4597529661511994
0.45,2.4,1.4910417527563848,2.5339741939206504
0.45,2.45,1.5330491029635438,2.576678143226676
0.45,2.5,1.5577623741759334,2.4939972198220457
0.45,2.55,1.545854127023001,2.694763267996332
0.45,2.6,1.5659691358546817,2.705389068376256
0.45,2.65,1.6073999931366332,2.668651038462174
0.45,2.7,1.6131544637182904,2.686975330038922
0.45,2.75,1.6252998895048958,2.735379907506049
0.45,2.8,1.6540979887628897,2.804600439391153
0.45,2.85,1.583196467322074,2.802041014607165
0.45,2.9,1.6014126634396226,2.9084813255253694
0.45,2.95,1.6400451015932918,2.811233783969356
0.45,3.0,1.7194612628596637,2.9220982457693943
0.45,3.05,1.629447628589785,2.996982188682685
0.45,3.1,1.6200325948840602,2.992555575969683
0.45,3.15,1.7184125733588103,3.050393959920511
0.45,3.2,1.7149823871353505,3.094714699574616
0.45,3.25,1.7089444144681527,3.1377932046049017
0.45,3.3,1.7502041204619216,3.112944825708592
0.45,3.35,1.7381993125661863,3.2659512432516924
0.45,3.4,1.6886752253418635,3.2066274377253747
0.45,3.45,1.804575394877715,3.2502417217620465
0.45,3.5,1.766520612059286,3.3481519057024944
0.45,3.55,1.7901594631497055,3.3761170224899293
