p,Paper,Min Time,Time opt
500,6722517,10084099,2355761.442534141
500,6921504,10628117,2517395.5634700893
500,6725007,10178671,3198806.8055805583
500,7654988,11919764,3639619.6861033007
500,6948629,10695379,2566983.412635145
500,6417856,9635812,3295562.1292010364
500,7162313,10926085,3204902.5519740735
500,7560089,11828917,2973981.1780417482
500,6977605,10756084,2809398.3487157826
500,7656977,12034824,3139186.40113533
1000,5372473,9070662,2301179.23979899
1000,5621383,9638255,2458195.3213300533
1000,5475681,9209956,3144603.794979286
1000,6292456,10886849,3571528.553377603
1000,5677773,9711166,2516570.626866186
1000,5301667,8658364,3241078.6940157055
1000,5816824,9901970,3138206.44847338
1000,6230065,10815140,2917190.6154487603
1000,5741642,9783204,2749789.4131316654
1000,6349433,11038215,3090051.573749625
1500,4940883,8732862,2282985.1722206073
1500,5266469,9308307,2438794.3242341354
1500,5072555,8887051,3126536.1247788626
1500,5843402,10542539,3549863.429435884
1500,5234893,9383096,2499766.3649432
1500,4885804,8332544,3222917.548953929
1500,5367622,9560579,3115974.4139731484
1500,5786253,10477204,2898599.4703043927
1500,5316491,9458910,2730150.1716028093
1500,5924107,10706024,3073673.2979543903
2000,4719323,8563947,2273888.138431414
2000,5058062,9143332,2429093.8256861763
2000,4874826,8725595,3117502.2896786504
2000,5641860,10370380,3539030.867465025
2000,5027342,9219049,2491430.1069777324
2000,4690907,8169632,3213836.9764230396
2000,5121666,9389893,3104858.3967230325
2000,5579459,10308240,2889303.897732209
2000,5104792,9296767,2720773.714163582
2000,5704642,10539925,3065484.160056772
2500,4587931,8462605,2268429.9181578984
2500,4932873,9044349,2423273.5265574018
2500,4759487,8628717,3112081.9886185243
2500,5526050,10267092,3532531.3302825093
2500,4923143,9120636,2486660.2688415456
2500,4569667,8071887,3208388.6329045068
2500,5035748,9287475,3098188.786372964
2500,5452604,10206862,2883726.554188899
2500,5002478,9199476,2715147.8397000446
2500,5575680,10440266,3060570.677318202
3000,4499956,8395047,2264791.1046422226
3000,4839118,8978366,2419393.3271382186
3000,4691185,8564156,3108468.4545784392
3000,5439599,10198227,3528198.3054941655
3000,4846191,9055024,2483523.8542899997
3000,4482563,8006727,3204756.403892152
3000,4917275,9219199,3093742.379472918
3000,5346576,10139285,2880008.3251600256
3000,4923676,9134605,2711397.2567243534
3000,5488653,10373828,3057295.022159155
3500,4435789,8346785,2262191.9521310246
3500,4775191,8931224,2416621.7561245156
3500,4635141,8518017,3105887.3588355216
3500,5377426,10149044,3525103.2877882067
3500,4773867,9008144,2481283.558181753
3500,4430634,7960188,3202161.954597612
3500,4874047,9170426,3090566.374544313
3500,5306847,10090996,2877352.447282259
3500,4866693,9088275,2708718.2688845736
3500,5426592,10326354,3054955.2684741216
4000,4388437,8310584,2260242.5877476265
4000,4726099,8895859,2414543.077864238
4000,4592692,8483420,3103951.5370283336
4000,5330493,10112142,3522782.0245087366
4000,4767808,8973004,2479603.3361005676
4000,4383212,7925258,3200216.117626707
4000,4825285,9133851,3088184.3708478594
4000,5261765,10054799,2875360.5388739337
4000,4830330,9053534,2706709.0280047394
4000,5379620,10290769,3053200.4532103464
4500,4350537,8282446,2258726.415449428
4500,4688284,8868368,2412926.3281062455
4500,4560786,8456512,3102445.897844965
4500,5294013,10083456,3520976.597513593
4500,4721691,8945670,2478296.4967040913
4500,4346743,7898126,3198702.6888715588
4500,4791089,9105408,3086331.7013061736
4500,5229446,10026626,2873811.2767785694
4500,4799079,9026499,2705146.2850982016
4500,5354163,10263089,3051835.5968940766
5000,4320978,8259936,2257513.4776108684
5000,4593637,8846382,2411632.928299851
5000,4535425,8434984,3101241.38649827
5000,5266482,10060515,3519532.2559174774
5000,4697083,8923798,2477251.025186909
5000,4323575,7876393,3197491.9458674407
5000,4764296,9082652,3084849.5656728246
5000,5201681,10004097,2872571.867102278
5000,4773054,9004892,2703896.0907729715
5000,5326727,10240941,3050743.7118410612
