n,Paper,Min Time,Time opt
100,1159863,2606403,1079723.6792415574
100,712348,1743815,592396.3306295157
100,653373,1273210,553503.4531720568
100,1067361,2185662,972671.2378176406
100,1118650,2463931,1029539.914417069
100,1008821,2347410,880961.1683245673
100,836068,1942282,772360.5321718067
100,998121,1987722,922100.5029065368
100,740005,1309500,663607.9376548245
100,1122180,2399907,1052746.6962905277
100,1181843,2157042,1043224.8828034399
100,910969,2020882,812684.8949203631
100,977753,2188013,867185.4491664743
100,771778,1395767,685310.0593747607
100,1025878,2012553,951441.6993369943
100,1367061,2653769,1288853.4422404713
100,1066494,1762276,957014.3854968058
100,603102,1183526,510015.0285908142
100,887794,1557398,798861.1699986293
100,923847,2134255,810212.0611550553
100,1026336,1622471,957959.2229352128
100,606030,1123602,511796.9736078184
100,924566,1689257,832558.624670023
100,1316917,2221107,1219692.010720761
100,732678,1483148,645168.9714365909
100,625939,1413721,539552.9267582314
100,751260,1759437,653561.7501175106
100,921426,1907657,837975.7696733824
100,896987,1813414,819206.2122494961
100,683003,1375230,555710.489690988
200,1640960,3860320,1458821.3186898292
200,2172887,5219372,1957434.7416384663
200,1665313,3792299,1390912.6822931762
200,2481809,4924679,2315524.9230190013
200,1359161,3926746,1112234.3469200148
200,1289805,2839204,1093498.0015917444
200,1671519,3397214,1486982.8490535303
200,1533460,3358879,1343716.9944222036
200,2089782,5009408,1883379.458949216
200,1752567,4247493,1546552.0436082871
200,1622795,4561044,1301997.80255347
200,1781461,4668529,1483801.614170869
200,1772565,3985382,1614353.1711710182
200,1043348,2551362,877785.7866409114
200,1662480,3947268,1566237.568307882
200,1992355,4639981,1799821.8148335065
200,1407007,3277014,1167559.0679060281
200,1889260,4260036,1710882.6731195503
200,1426453,3354199,1242164.4132319978
200,2324942,5403877,2123762.0248888005
200,2036401,5562407,1682583.4463610416
200,2080118,5122918,1940516.2361292995
200,1245243,2692407,1056933.590971357
200,1571734,3295889,1437470.832571734
200,1883856,4924497,1690805.3940227502
200,1880777,4710386,1656297.398894619
200,1255623,2996712,1017591.9578835941
200,1911605,3742520,1662046.7542022713
200,1251617,2632762,1049103.8126131704
200,1610085,3924352,1350585.9105243904
300,2467238,6148196,2127247.4609801252
300,2738297,6712197,2367140.849521286
300,2357373,5697377,1936403.216873784
300,2134186,4695838,1832485.36535629
300,2838551,7463762,2220235.8751083305
300,2410557,5734550,2162696.935477796
300,2446115,6826890,1974461.3674553274
300,2123456,5790814,1791016.2523410537
300,2378913,6835838,2042947.916644419
300,2730494,7076683,2368757.1557257185
300,2561347,6457609,2128540.675357912
300,2423738,5694478,1995932.0302348891
