eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.7,4.4,7.074903312961698,7.074903312961698,0.7,4.4
2,0.34,3.4,5.883600193858457,5.883600193858457,0.34,3.4
3,0.28,2.6,4.836800208529909,4.836800208529909,0.28,2.6
4,0.58,4.8,7.571466995503873,4.836800208529909,0.28,2.6
5,0.88,3.6,5.887574918577347,4.836800208529909,0.28,2.6
6,0.28,4.6,7.081194393581539,4.836800208529909,0.28,2.6
7,0.72,4.2,7.037000322879531,4.836800208529909,0.28,2.6
8,0.56,1.0,8.58773163176182,4.836800208529909,0.28,2.6
9,0.22,1.6,3.0871969481277977,3.0871969481277977,0.22,1.6
10,0.74,2.2,4.216044428947125,3.0871969481277977,0.22,1.6
11,0.42,1.6,3.0848917010689263,3.0848917010689263,0.42,1.6
12,0.58,2.2,4.216044428947125,3.0848917010689263,0.42,1.6
13,0.14,4.8,7.669236496570545,3.0848917010689263,0.42,1.6
14,0.5,2.8,5.032904315218414,3.0848917010689263,0.42,1.6
15,0.18,2.2,4.2172225645731025,3.0848917010689263,0.42,1.6
16,0.78,2.4,4.236086214565901,3.0848917010689263,0.42,1.6
17,0.9,1.4,3.2707734087904825,3.0848917010689263,0.42,1.6
18,0.56,1.6,3.084517820047635,3.084517820047635,0.56,1.6
19,0.22,4.0,6.278443299204792,3.084517820047635,0.56,1.6
20,0.5,1.6,3.1070939515150755,3.084517820047635,0.56,1.6
21,0.1,1.6,3.8599698047170286,3.084517820047635,0.56,1.6
22,0.9,1.6,3.097916748580946,3.084517820047635,0.56,1.6
23,0.88,1.6,3.097916748580946,3.084517820047635,0.56,1.6
24,0.86,1.6,3.097916748580946,3.084517820047635,0.56,1.6
25,0.84,1.6,3.097916748580946,3.084517820047635,0.56,1.6
26,0.32,1.8,3.444473690566602,3.084517820047635,0.56,1.6
27,0.3,1.6,3.085702813337106,3.084517820047635,0.56,1.6
28,0.64,1.8,3.4443649287523312,3.084517820047635,0.56,1.6
29,0.82,1.6,3.097916748580946,3.084517820047635,0.56,1.6
30,0.68,1.6,3.095155875497372,3.084517820047635,0.56,1.6
