Fat,Paper,Min Time,Time opt
0.1,1989941.8806063973,1925766.4442191364,1925766.4442191364
0.2,1546436.6031944177,1694464.7436836362,858980.7317668453
0.3,1431086.111124718,1628373.1399660127,680996.5163027159
0.4,1382433.1078234725,1556206.8729123098,680996.5163027159
0.5,1282717.2765524082,1490266.3739792572,680996.5163027159
0.6,1247322.4244631564,1434955.7066615494,680996.5163027159
0.7,1188577.5918778784,1355964.9844024666,680996.5163027159
0.8,1143752.5487373704,1334452.3987472283,680996.5163027159
0.9,1141212.158353536,1338190.9709394353,680996.5163027159
1,1080333.6566851658,1235369.7979973373,680996.5163027159
0.1,1853174.616800646,1789221.8964180977,1789221.8964180977
0.2,1453573.8082297344,1596692.1743736078,786979.7488843503
0.3,1446057.7972542108,1576237.0109063236,665670.2079130015
0.4,1270929.6673650045,1483545.0304948452,665670.2079130015
0.5,1244266.418110785,1454871.9949676015,665670.2079130015
0.6,1244490.2016388313,1425067.564907443,665670.2079130015
0.7,1165904.8337234699,1356907.3688808982,665670.2079130015
0.8,1119900.395660757,1327260.5128046093,665670.2079130015
0.9,1095291.1485419194,1306621.3901541915,665670.2079130015
1,1093889.4929182983,1269378.8999878357,665670.2079130015
0.1,1866299.7965527049,1803147.7183481385,1803147.7183481385
0.2,1427538.8287715605,1546222.5212170116,778135.2492118735
0.3,1339551.4728288192,1499070.3158778038,651307.2591571598
0.4,1272871.9413324553,1429004.0782581645,651307.2591571598
0.5,1187023.5614142718,1410038.4282762273,651307.2591571598
0.6,1175652.6435808896,1354145.9325745583,651307.2591571598
0.7,1133175.6824635882,1317457.913318905,651307.2591571598
0.8,1079994.383974137,1272672.8376724573,651307.2591571598
0.9,1061678.3811290124,1250210.9257723622,651307.2591571598
1,1025803.8619286662,1269418.688511221,651307.2591571598
0.1,2091621.1674894851,2032619.0723095057,2032619.0723095057
0.2,1484815.0944952173,1664902.3675707718,836063.3407078892
0.3,1450549.8832965866,1604214.1267899007,695185.5852770898
0.4,1365401.1479090734,1574552.7037603767,695185.5852770898
0.5,1264684.8710499604,1515685.9007928,695185.5852770898
0.6,1219341.6148444072,1397837.23303049,695185.5852770898
0.7,1185551.475554983,1340245.063468164,695185.5852770898
0.8,1135502.716889042,1308064.284673233,695185.5852770898
0.9,1110345.8286187213,1299462.085538346,695185.5852770898
1,1100879.7504880729,1284116.630838391,695185.5852770898
0.1,1901336.8073076992,1842514.8380471843,1842514.8380471843
0.2,1480298.324444785,1585779.7439906518,843844.5443057868
0.3,1403849.2467979062,1508185.331290539,661964.7892956203
0.4,1279534.389477533,1473334.8396480156,661964.7892956203
0.5,1275254.321141892,1426926.7626191257,661964.7892956203
0.6,1193196.770501333,1384449.083167863,661964.7892956203
0.7,1161362.7076629219,1285687.8903700511,661964.7892956203
0.8,1128824.287845189,1278315.8231421814,661964.7892956203
0.9,1127575.8852853887,1261858.3994436122,661964.7892956203
1,1058523.1379702492,1250262.8636499918,661964.7892956203
0.1,1870534.453506965,1812285.5484052063,1812285.5484052063
0.2,1438100.65458474,1540788.5715498724,771062.2212398034
0.3,1344007.5895920494,1471219.7069615964,656762.2775112868
0.4,1304972.7591912097,1438337.2854582197,656762.2775112868
0.5,1216939.7683741762,1380582.733071534,656762.2775112868
0.6,1176802.4900729412,1336301.577398833,656762.2775112868
0.7,1134113.138035257,1297575.3755039654,656762.2775112868
0.8,1119830.6993693246,1305731.788089618,656762.2775112868
0.9,1090401.986193657,1276027.446658528,656762.2775112868
1,1090249.5973869085,1240097.2842179239,656762.2775112868
0.1,1937863.4744688733,1881389.5016081063,1881389.5016081063
0.2,1435594.8489953182,1588142.0934087,811025.7395325098
0.3,1379664.8586945266,1599007.677993739,688682.2888688851
0.4,1269937.8031285324,1480214.6718273782,688682.2888688851
0.5,1222401.7869064421,1449704.6305846297,688682.2888688851
0.6,1258906.5017590697,1372047.448883165,688682.2888688851
0.7,1185201.091668949,1371474.069918732,688682.2888688851
0.8,1156286.9667729328,1293798.0113067455,688682.2888688851
0.9,1124271.99001695,1258129.363449665,688682.2888688851
1,1130204.9412970627,1255294.0140509403,688682.2888688851
0.1,1877930.832792279,1818856.711925648,1818856.711925648
0.2,1445055.541036456,1542979.1390122757,755192.407595704
0.3,1395965.277684809,1519755.8504721955,682390.0572946991
0.4,1373987.4675343763,1478399.4616321588,682390.0572946991
0.5,1249432.157271302,1403540.7922782595,682390.0572946991
0.6,1243009.959560872,1396713.0748753708,682390.0572946991
0.7,1171190.20976993,1355147.6429531975,682390.0572946991
0.8,1156586.7598073378,1306470.0116193523,682390.0572946991
0.9,1079522.1450619374,1283092.80036608,682390.0572946991
1,1071920.4363392214,1275157.1367566308,682390.0572946991
0.1,1951350.4056466736,1889308.17662582,1889308.17662582
0.2,1439329.6014996318,1598009.9670054666,871403.6374722791
0.3,1357209.5123996986,1561497.633089419,654466.7297662625
0.4,1356910.0717676887,1483839.2405864254,654466.7297662625
0.5,1235466.2202003328,1410077.039093986,654466.7297662625
0.6,1192750.756564923,1386535.45707031,654466.7297662625
0.7,1165571.1734794606,1316652.708970464,654466.7297662625
0.8,1110613.4453625304,1291014.1043294931,654466.7297662625
0.9,1084541.7543917166,1279341.232633803,654466.7297662625
1,1045952.9577352328,1251348.7786733045,654466.7297662625
0.1,2069097.767214117,2014548.2340174287,2014548.2340174287
0.2,1527050.434536259,1683267.2294116418,877095.2594572514
0.3,1512600.6607087264,1660116.7122985376,671096.4806446494
0.4,1329648.7071695873,1480697.0793512634,671096.4806446494
0.5,1276909.6332657677,1410312.6251605456,671096.4806446494
0.6,1189251.4180078364,1315104.0625605802,671096.4806446494
0.7,1185109.169861612,1304598.8544502931,671096.4806446494
0.8,1119721.4818380508,1261037.5799567348,671096.4806446494
0.9,1099793.2048626964,1221652.1525630804,671096.4806446494
1,1090839.5721989782,1174452.889013296,671096.4806446494
