100,1.981846321887375,2.2333393799965617
200,1.928943940349595,2.177595173109565
300,1.890999819319109,2.1640890192078936
400,1.8814539747811363,2.140745414054723
500,1.8644782957561916,2.120835004026339
600,1.8535712143795866,2.117546007754949
700,1.8415422961641075,2.1005176764856994
800,1.8277698649876535,2.082565073272505
900,1.8253389786767038,2.0895851653563215
1000,1.8307980831132193,2.0885284421964183
