n,Paper,Min Time,Time opt
100,2615585,2606403,1146373.0535937555
100,1453391,1743815,647384.3645777764
100,888937,1273210,384181.36098241596
100,2529873,2185662,1120564.1231308226
100,2435796,2463931,1073918.1197484932
100,2212587,2347410,969292.8704206579
100,1817880,1942282,792167.0185347272
100,2114731,1987722,923197.8878109042
100,1540998,1309500,667190.3228845568
100,1965149,2399907,875773.8170781265
100,620941,2157042,269501.64447979425
100,660836,2020882,290035.1029121111
100,603039,2188013,268049.1043959922
100,797613,1395767,365151.3943114432
100,1019162,2012553,452565.9818727304
100,926759,2653769,406479.2420631658
100,1215772,1762276,542354.7216922669
100,698339,1183526,303836.35146410554
100,745960,1557398,328441.92133324686
100,794104,2134255,343148.09231867344
100,667924,1622471,298922.39413727133
100,476357,1123602,210597.52193402682
100,629579,1689257,272619.15889480495
100,1079273,2221107,481013.46726888
100,608031,1483148,266350.7497226347
100,709050,1413721,319130.45868791855
100,892903,1759437,394127.89850383636
100,746684,1907657,333140.6114025794
100,1175811,1813414,534098.1538572274
100,572269,1375230,259655.87890379524
200,3896689,3860320,1708014.0209111753
200,4116628,5219372,1815841.9270388046
200,3259059,3792299,1440562.812218708
200,4682695,4924679,2085704.6201084722
200,3255484,3926746,1439959.4728242324
200,2654398,2839204,1170841.9436842096
200,2716152,3397214,1183569.903570774
200,2286825,3358879,1005007.1881227524
200,4736543,5009408,2100398.6370794415
200,3074452,4247493,1350017.1308358624
200,1252551,4561044,564019.6397804088
200,1264471,4668529,552933.7983842406
200,956293,3985382,421465.9721735858
200,788448,2551362,266895.5230057954
200,576194,3947268,274813.14197433466
200,1331741,4639981,605401.4088341314
200,782334,3277014,336021.4024672558
200,1122917,4260036,490647.2365809027
200,805595,3354199,346247.5180258998
200,1401212,5403877,622770.8642955897
200,822844,5562407,370984.2427085891
200,783757,5122918,334042.0672483588
200,669858,2692407,298363.57543255977
200,767791,3295889,330040.68478725944
200,646822,4924497,280156.1009192695
200,1277575,4710386,577796.4332828403
200,972083,2996712,421458.2040809159
200,1159037,3742520,512628.1186796996
200,781156,2632762,337179.24264159676
200,695011,3924352,300329.24470939103
300,5203311,6148196,2310989.9063810613
300,4036479,6712197,1761462.3664118021
300,4755747,5697377,2111062.2881638
300,4342828,4695838,1922370.6643510184
300,5565786,7463762,2432510.58776345
300,4221139,5734550,1862439.1844325068
300,4839286,6826890,2150481.983904951
300,3963852,5790814,1747623.8271543845
300,4573925,6835838,2022314.7443085196
300,4791178,7076683,2107419.139755765
300,794560,6457609,401745.9560372975
300,1523649,5694478,670440.3779365215
300,1225390,6242296,551666.788950306
300,1434567,7821215,615940.7204676834
300,1501229,7187912,642065.4430415464
300,1224928,6103875,532023.5694651337
300,693318,6012487,405752.0831622696
300,828142,4971180,376298.8265818693
300,707296,5337722,406096.2341519055
300,886835,6121135,399201.3501598062
300,797537,4612788,403636.3996061459
300,654152,6434447,373336.02781377715
300,1036396,7098861,467060.14446957316
300,1319642,5605852,586809.375471604
300,742449,4791795,374889.3366793485
300,605610,5354355,396928.31808078784
300,885466,4157583,404377.68814419676
300,1319415,6180530,581848.2759800978
300,762931,5701387,387084.7091068771
300,1143195,6122148,484742.85536513245
400,5572359,6611044,2458553.869983603
400,7107772,8045008,3160567.9504661364
400,5995066,8774801,2647465.198569733
400,4886954,6248931,2173121.4421500624
400,5520163,6796247,2431371.2974342145
400,6178406,9840693,2738194.4482743596
400,5246342,7459522,2322684.493580923
400,5778610,9038882,2523480.1371936416
400,5413015,7520470,2401866.113154801
400,5853063,8432498,2576851.3995875185
400,1381093,8390350,585697.414931911
400,1224799,7115816,550345.3464363003
400,1367057,7910104,576019.9231567513
400,1068267,7481439,516509.1977299856
400,1347314,7134884,586460.6470254279
400,1176349,7823777,524584.0009148469
400,762604,8126096,560664.1812581917
400,846203,7186588,508991.3310337156
400,811095,9630763,518731.0345094204
400,770606,8503337,539336.6001922236
400,1423784,8268490,588972.2100853936
400,853881,9143914,545268.1116362872
400,895201,8686007,542453.3439180889
400,1473773,7383166,635134.1263232622
400,799787,9916054,532359.6959723688
400,792122,8247576,541917.0660935827
400,1347267,7531766,580413.3519525103
400,1183301,7835291,527447.0278496216
400,1607333,8868987,714926.3637177052
400,1339421,8171799,595300.6221348727
500,5234808,8732862,2282985.1722206073
500,5556238,9308307,2438794.3242341354
500,7083193,8887051,3126536.1247788626
500,7962215,10542539,3549863.429435884
500,5652815,9383096,2499766.3649432
500,7280143,8332544,3222917.548953929
500,7065444,9560579,3115974.4139731484
500,6525968,10477204,2898599.4703043927
500,6202833,9458910,2730150.1716028093
500,6838406,10706024,3073673.2979543903
500,1576214,11222302,687968.1991749887
500,1469627,10235725,689580.9764586004
500,1228249,8988649,648486.2089159007
500,1191509,10168916,654292.812703227
500,1326675,9611635,680483.9164037626
500,1646490,9439614,702423.6186435772
500,1651334,10763977,695134.9985298833
500,911055,11041016,676624.4427130695
500,956657,9387986,705587.8103228756
500,1468805,11534488,664365.370392963
500,1136690,8979934,640319.276471287
500,964261,10361387,690307.7181537312
500,1446881,11919939,685089.6095134421
500,1508111,9230930,650443.6048645978
500,1270882,9161463,662512.3984567322
500,1426170,9371202,668547.9561378651
500,1342544,10320805,680043.2235309207
500,1470306,10917568,693004.7815155316
500,912696,10925801,669099.2209609596
500,1639276,8714170,708630.5724702912
600,7010225,11053133,3101571.722473453
600,7432030,12766320,3313259.180862771
600,6913046,12087567,3056819.4601988406
600,7128702,11373088,3125936.59055564
600,8367715,13099904,3720610.0881352387
600,7813729,12571491,3438576.894959554
600,6881678,10945472,3026840.0092641357
600,7689776,11334794,3403274.425599343
600,7353336,11736395,3257692.198350559
600,7648944,11365958,3390065.514837678
600,1125889,12890699,805607.5029466652
600,1359598,14054636,812931.9803677327
600,1730520,12635974,803710.4793955043
600,1106986,11101240,812768.4995630041
600,1135774,13296214,817400.1528878827
600,1554008,14099654,795006.6458947838
600,1611082,10865399,783448.1000541326
600,1086745,11528480,789298.9137192363
600,1101038,9775832,795624.9866965152
600,1071671,12719321,780614.165207067
600,1127414,10695523,819492.0931064385
600,1562042,13974592,775567.3257960264
600,1588869,13164829,795413.0333719507
600,1572107,14209011,796575.7391405118
600,1467422,12423777,786063.0910167503
600,1478732,10657753,754566.8258117366
600,1614442,12527869,803613.5496523128
600,1086969,10449718,804209.9389278324
600,1073681,10703885,787480.8989238718
600,1594532,11856625,794706.8778904192
700,7643245,13539402,3356044.2580729076
700,7921358,12696230,3466094.697970861
700,8675650,12803999,3822563.698015707
700,9592581,16602724,4244784.3447157405
700,8411154,15047669,3710185.4394489424
700,8475766,14025425,3748088.488408955
700,9287151,16806591,4124086.524821029
700,7677045,13519075,3366651.5483856103
700,8786982,15003829,3881768.1508374703
700,9181486,14854650,4070819.9013207965
700,1291451,15534782,952095.4546467185
700,1797886,12590862,962256.3678389275
700,1418168,13714176,920479.3401797042
700,1331707,14847666,964494.3570188988
700,1508507,15198358,918568.9310448653
700,1319111,11922535,953177.5717235516
700,1261232,13082108,915995.1048247466
700,1641207,14908094,910660.5712032485
700,1275390,13235870,929237.8674711693
700,1702189,15055095,959173.9116160651
700,1627955,14457162,922841.9076816961
700,1269004,13448783,929415.9048598892
700,1625942,12516149,922311.6994032844
700,1320893,15929153,940578.4523945717
700,1306945,14402423,938944.4955239854
700,1249610,13265263,907594.7244623161
700,1336715,14669458,955114.0559169108
700,1748748,12984243,897603.1734579015
700,1417289,12817083,910541.6114805706
700,1782526,13255797,930934.0413376777
800,10171260,17878353,4457000.5816754205
800,9709476,15434429,4353948.757309563
800,8568952,15294163,3788190.8128024912
800,8488752,14182292,3708928.08880247
800,11280208,17909621,4982233.119846809
800,9816566,16090388,4337067.172446798
800,9180741,15243059,4057255.690345104
800,6616386,13239726,2915066.397146714
800,9467034,16580370,4165805.976885669
800,9498889,15902324,4201755.388980725
800,1473121,18335708,1087658.5992467455
800,2104962,16108061,1071028.2456838442
800,1721276,15791732,1071315.7550936139
800,1459057,17034318,1051820.6820644764
800,1486504,16191724,1073443.971159189
800,1703292,17013882,1070285.5394161742
800,1448369,13871484,1061089.4329431092
800,1388215,15307661,1022765.9780034719
800,1442041,15014009,1066627.9589584807
800,1603681,17607698,1101176.699978575
800,1452279,14959346,1067316.9036839926
800,1519533,16467992,1090307.7171985866
800,1465129,17839011,1042137.0788991381
800,1486717,15355495,1075494.4056706573
800,1701091,12750539,1029810.2706698014
800,1562092,14807080,1099217.2335141522
800,1413929,15217096,1040609.1048369225
800,2023944,16335223,1101937.7848855555
800,1750871,15608600,1053338.7516629393
800,1662487,15613537,1101459.2277214269
900,9635726,19397119,4295746.452018396
900,11635228,22921071,5166409.994987233
900,9161303,17516542,4039525.796563391
900,10747239,18478211,4766483.197147497
900,12024079,19621800,5322232.035904375
900,10700500,18198481,4749187.862620009
900,8442095,15031381,3709008.16161453
900,9391397,17239647,4102319.020547484
900,9106378,16818004,4018739.711924296
900,11057820,17286583,4866767.167141304
900,1678103,21231170,1204863.7766133305
900,1738736,18981450,1234871.0117607177
900,1610324,19544833,1187896.5889687599
900,2012226,16824062,1228368.728502434
900,1607941,15498543,1169361.2974597204
900,2156236,18952835,1219326.525939064
900,1648134,15423422,1191940.3539242437
900,1850312,16851980,1166627.4880490315
900,2018667,19948232,1214516.825077578
900,1979437,19315432,1231398.2774890924
900,1611952,15848005,1197346.2944274405
900,2098091,17526610,1183901.9017217208
900,1593581,16439114,1173717.6219892078
900,1749810,18070152,1179533.039436119
900,1882210,18673339,1183570.9721648926
900,1989064,17749045,1175380.3988256436
900,1682053,17393434,1227434.1126656034
900,1708396,17877497,1210157.5620000996
900,2076174,19226526,1198654.9790071456
900,2300820,16649493,1209524.9465744616
1000,12234009,20943923,5374343.613570095
1000,11192520,19136162,4967652.861359913
1000,11150807,22019973,4903647.455548828
1000,9515815,18438347,4196772.971651652
1000,10897026,22061950,4814467.088720228
1000,11211040,18453272,4985204.430284927
1000,11120297,20513876,4917380.6118413005
1000,11389419,21848481,5079302.342359702
1000,11637568,23520293,5125116.59588992
1000,10167921,17157181,4472505.47890256
1000,2087474,17769283,1329865.33463068
1000,1855536,19533325,1346562.2045410827
1000,1842396,18622986,1311863.727742892
1000,2162226,20043769,1339002.7337044496
1000,1810405,19489867,1330630.5973270081
1000,1834110,17677708,1350746.7576722526
1000,1832705,17283007,1331111.5480749963
1000,1919083,18635403,1350341.092615029
1000,2493518,23179083,1337771.268515034
1000,1902586,19355665,1309840.9385758806
1000,1876467,20023369,1329887.784140817
1000,1827371,20586244,1300477.850969946
1000,1813321,20502486,1303720.344477205
1000,1849675,18810429,1327812.6455256327
1000,1948786,17162543,1303887.4897683451
1000,1999320,20915257,1320663.8621760192
1000,1790331,21488033,1297756.9143654632
1000,1833617,22151944,1336406.4313907234
1000,1945419,20505835,1361453.3889902541
1000,1785717,16994361,1333820.8931205326
