jump,Paper,Min Time,Time opt
1,4510535,8732862,2210580.188521305
2,3669413,8732862,1833457.3041064306
3,2905039,8732862,1446150.165147808
4,3534129,8732862,1761655.9927391384
5,3182460,8732862,1582088.8858294112
6,2525717,8732862,1253473.9018846836
7,2925254,8732862,1458771.8127069366
8,2083133,8732862,1018073.911989244
9,2766313,8732862,1373691.8437552438
10,2323461,8732862,1158449.8834746068
