density,Paper,Min Time,Time opt
0.8,4409945,7823129,3961673.512022464
0.8,3715104,7670708,2955731.62607369
0.8,3795032,6979641,3178785.4793792283
0.8,3854379,7700167,3354103.5055379914
0.8,3671481,8629152,2985401.0044711763
0.8,4177304,7056870,3688311.024263693
0.8,4293825,8012357,3883954.435438818
0.8,4049002,8576233,3325181.494355331
0.8,4230351,8130847,3650683.731349853
0.8,3524273,7292450,2993627.9370324044
0.8,4065682,8126367,3637536.7287477204
0.8,3585477,7099666,3095371.746765295
0.8,4038740,7027396,3698354.4615441705
0.8,4402668,8046398,3907582.926425789
0.8,4529257,8354278,3991875.5340415426
0.8,3817751,6966240,3336830.4791204864
0.8,4472746,8702785,3729607.3753929837
0.8,3780260,7347861,3196625.048333775
0.8,4159354,7894126,3503432.305762927
0.8,4546017,9034092,3864714.936685238
0.8,3962202,7320104,3586057.07708455
0.8,4200332,7222219,3815147.0841795066
0.8,3707030,7195611,3104860.426395259
0.8,4195166,8140687,3683377.4054237884
0.8,4335230,8323089,3718970.266330107
0.8,4122738,7855236,3526035.3436507527
0.8,3668017,7287784,3119447.216395687
0.9,3616162,6357844,3263772.350194008
0.9,3882332,6766835,3190092.1144088884
0.9,3814537,7132881,3423185.0097161755
0.9,4218927,7869899,3563260.1749835727
0.9,3865400,7461296,3417692.6339000715
0.9,4047682,6996733,3741379.793220399
0.9,4565596,7936034,4253365.648467059
0.9,4194383,8362929,3690733.503008376
0.9,3748330,6939150,3113100.934301085
0.9,4056541,7926877,3567181.835253078
0.9,4449554,8533010,3929954.6656587627
0.9,4446473,8220218,3983501.365046408
0.9,3766857,7231322,3224680.880556095
0.9,4052621,7923996,3554570.381837697
0.9,3800491,7029023,3197420.2483447213
0.9,3958857,6932733,3532461.57483622
0.9,4489376,8196672,3943457.3207873856
0.9,4283684,7836181,3593693.487902283
0.9,3636442,7214204,2981644.8494657604
0.9,4862571,8667368,4315132.575276961
0.9,3875640,6945748,3325536.2592582363
0.9,4214230,8208396,3615070.559141667
0.9,4629203,9480361,3797771.090702133
0.9,4392851,7351074,3834500.2416868815
0.9,3885100,7205548,3404520.3291561436
0.9,3601010,7293747,2828324.04404017
0.9,4325744,8089796,3969794.5856585866
0.9,4215615,8369853,3778911.412696513
0.9,3988085,7678499,3262341.3620390343
0.9,4195242,6839403,3679752.8216666076
1,3754846,6709575,3286679.203041665
1,4125786,7293201,3526500.8052280657
1,3888715,7237603,3353115.535667103
1,4725244,8287943,4296802.377925446
1,4135889,7748629,3636742.084588544
1,4542669,6907398,4212732.13543975
1,4195854,7825364,3715420.0850297958
1,4085287,8723495,3719822.845619263
1,3830608,7161449,3228802.0006964495
1,4098260,8214932,3521410.758270251
1,4617278,8566747,4200881.076880095
1,4446903,8112600,3844796.3136818106
1,3696301,7226812,2928448.9488530443
1,4225876,8020033,3726625.023224433
1,4227847,7251670,3595701.971120563
1,4362424,7251137,3984456.1762254452
1,4525633,7846456,3912396.2181247133
1,4555704,8232116,4037467.4319834607
1,3705746,6653794,3143734.628906402
1,5218916,8995012,4784623.047193747
1,4420116,7191116,3909717.275744199
1,4822724,8584826,4062381.802598921
1,4806585,8842955,4111837.236045034
1,3888956,7671784,3490385.3353785155
1,3875615,7079072,3410057.9892071653
1,4124456,7338752,3374614.8706165305
1,4282416,8310868,3857291.904213419
1,4443410,8273861,3803027.590128745
1,4243722,7473705,3788417.9031944177
1,4071200,7077648,3349468.9188320767
