Fat,Paper,Min Time,Time opt
1,755504.2792049937,1350039.9569573884,695183.7690020413
0.1,6140645.464271661,3122322.951531708,3122322.951531708
0.2,2717677.9320057635,1969831.0738954067,1382084.6166013863
0.3,1629612.2161634613,1709771.1655822815,827763.8252382833
0.4,1068344.7405820687,1649660.63250643,661962.9561917708
0.5,814025.2326436645,1576465.7629374175,661962.9561917708
0.6,769836.9522347855,1521094.5194722358,661962.9561917708
0.7,767121.1077381363,1509353.6844961026,661962.9561917708
0.8,750124.3209590837,1465110.4035198374,661962.9561917708
0.9,737786.4569058627,1424435.4980215316,661962.9561917708
1,720497.0077923203,1354908.6101753605,661962.9561917708
0.1,6057831.215478082,3079355.6693648365,3079355.6693648365
0.2,2529373.607045606,1835216.8933929773,1285803.1903549214
0.3,1508650.232342884,1712219.1494747018,766969.648229285
0.4,990523.2688415967,1660987.8650249883,656760.4495093515
0.5,781744.1327533327,1576549.4473830822,656760.4495093515
0.6,775691.5317128269,1516045.2828825475,656760.4495093515
0.7,757487.8945783317,1431616.102030248,656760.4495093515
0.8,763232.6864627568,1454530.8024026833,656760.4495093515
0.9,735905.0804495685,1427501.480355362,656760.4495093515
1,730559.5993511302,1373728.7380491544,656760.4495093515
0.1,6214471.016037958,3159415.89302227,3159415.89302227
0.2,2720448.008204252,2018718.5508263602,1383495.5784075898
0.3,1580223.0844764549,1798684.6674645618,795328.5550999091
0.4,1019608.0823819147,1684613.1927033586,688680.4760887198
0.5,848144.4521350324,1604167.5088195126,688680.4760887198
0.6,810286.4807477847,1606434.270090279,688680.4760887198
0.7,783968.8359682747,1544295.4696873634,688680.4760887198
0.8,774631.2764355545,1497906.9452211459,688680.4760887198
0.9,774249.8890791535,1484160.1184480125,688680.4760887198
1,767751.7833189757,1463341.3225024801,688680.4760887198
0.1,6143109.852937078,3122333.154929214,3122333.154929214
0.2,2565061.7199694137,1904185.1297259834,1303853.9771303847
0.3,1566645.4246146884,1756496.4669007596,793460.9220780972
0.4,981732.7985380755,1699328.1751578609,682388.2379183229
0.5,859856.2957249157,1632946.972973235,682388.2379183229
0.6,795178.050227449,1625122.091499907,682388.2379183229
0.7,785193.7032702542,1567990.0888056294,682388.2379183229
0.8,765657.2721337408,1502015.346862298,682388.2379183229
0.9,748862.4959717067,1426948.517588888,682388.2379183229
1,749819.3873753102,1427386.6932627675,682388.2379183229
0.1,6279161.903175913,3193555.4872575277,3193555.4872575277
0.2,2888190.675950067,1963350.7019753624,1468909.1033070544
0.3,1619370.6851925578,1746527.5935758704,823737.583379931
0.4,1003204.0637246569,1599064.648500713,654464.7830271883
0.5,833174.7424943377,1534993.464330198,654464.7830271883
0.6,767248.4189220075,1486503.5922400858,654464.7830271883
0.7,741399.3311425115,1463389.0896889672,654464.7830271883
0.8,761300.9315108096,1446321.2675251507,654464.7830271883
0.9,724643.2907574374,1390942.640965142,654464.7830271883
1,718205.0995048172,1340115.5872038382,654464.7830271883
0.1,6397716.346057672,3252960.7080932176,3252960.7080932176
0.2,2696831.0939790746,1952535.2289116778,1371530.7568182414
0.3,1839362.3073635253,1747631.4040515856,936518.1053002594
0.4,1112373.6688815758,1649798.0442247265,671094.6253296196
0.5,865424.6414705506,1552969.0107620591,671094.6253296196
0.6,781062.0467555221,1532201.7310202604,671094.6253296196
0.7,768847.6221911818,1503563.7978332085,671094.6253296196
0.8,773250.5797921037,1472008.946611636,671094.6253296196
0.9,745365.62642954,1413790.9545815317,671094.6253296196
1,736546.5976966837,1344754.153303717,671094.6253296196
