n,Paper,Min Time,Time opt
500,1525280,6735520,654292.812703227
500,2002973,6022208,680483.9164037626
500,2363800,5709005,708446.0548684844
500,2296831,7123521,704820.8410827803
500,1263854,7019980,676624.4427130695
500,1058243,5731210,705587.8103228756
500,2232503,7388682,664365.370392963
500,1646734,5835024,640319.276471287
500,1321922,7023360,690307.7181537312
500,2085554,8056652,685089.6095134421
500,2196627,6287185,662003.7117180271
500,1789705,6026284,662512.3984567322
500,2134653,6401009,668547.9561378651
500,1937084,6973029,680043.2235309207
500,2105939,7497594,693004.7815155316
500,1114746,6441599,669099.2209609596
500,2094526,5831392,708630.5724702912
600,10579489,7458353,3254374.1517503792
600,11338069,9594448,3451701.033255329
600,10321035,8581168,3195094.262407901
600,10645934,9218363,3274360.885318499
600,12559741,10340102,3860237.514267894
600,11570545,9720372,3587267.995616929
600,10429884,8158948,3189547.7558371047
600,11626812,8759437,3547833.6257980797
600,11118149,8965605,3409397.913620103
600,11365405,7865318,3519466.9188120803
600,1240241,8487394,805607.5029466652
600,1374414,9150073,812931.9803677327
600,2393064,8369811,803710.4793955043
600,1256233,7544863,812768.4995630041
600,1090449,7915434,817400.1528878827
600,2296737,9103002,795006.6458947838
600,1865123,7254668,783448.1000541326
600,1294878,7411752,789298.9137192363
600,1267452,6627339,795624.9866965152
600,1249710,8167552,780614.165207067
600,1300517,6779451,819492.0931064385
600,2307820,9628292,775567.3257960264
600,2315849,7766237,795413.0333719507
600,2266944,9245317,796575.7391405118
600,2214699,8161098,786063.0910167503
600,1817120,7267075,754566.8258117366
600,2048138,8951475,803613.5496523128
600,1155309,6563838,804209.9389278324
600,1117921,7312900,787480.8989238718
600,2087368,7548425,794706.8778904192
700,11447461,10326505,3521064.42396931
700,11712510,9608044,3628119.591568967
700,13139755,9489820,3989171.1324369423
700,14233480,11823652,4423499.039045854
700,12668750,10282476,3868329.0622480502
700,12809255,11144737,3910269.5675324304
700,14109634,12902093,4286664.280678416
700,11252279,10057693,3504385.357195935
700,13200873,11150013,4024159.2762051933
700,13705041,11082374,4214737.595693875
700,1424316,10338176,952095.4546467185
700,2368896,8532491,962256.3678389275
700,1964158,7931451,920479.3401797042
700,1282873,10341382,964494.3570188988
700,2065141,9500542,918568.9310448653
700,1068061,7580798,953177.5717235516
700,1187029,8218504,915995.1048247466
700,2351452,9106906,910660.5712032485
700,1389288,8359864,929237.8674711693
700,2060273,9529086,959173.9116160651
700,2296479,9262593,922841.9076816961
700,1290293,9152969,929415.9048598892
700,2150261,8545885,922311.6994032844
700,1344914,10539151,940578.4523945717
700,1342904,9793843,938944.4955239854
700,1266773,8410368,907594.7244623161
700,1080171,9021392,955114.0559169108
700,1963994,7951044,897603.1734579015
700,2042071,8294257,910541.6114805706
700,2244382,9292091,930934.0413376777
800,15190000,13392690,4656155.874029316
800,14902623,12268337,4506851.87800163
800,13266386,10943942,3967181.6312809153
800,12457133,11390723,3836558.363888434
800,16715862,13099561,5158788.189123293
800,14873968,12879464,4498457.007667056
800,13771634,11550828,4267749.61160483
800,10107241,10392409,3053200.2539929817
800,14363283,12797370,4340017.007549289
800,14301706,12493995,4400291.486950671
800,1346288,11897111,1087658.5992467455
800,2563737,10610197,1071028.2456838442
800,2138158,10294777,1071315.7550936139
800,1184151,11926079,1051820.6820644764
800,1315660,9392732,1073443.971159189
800,2047979,11118502,1070285.5394161742
800,1180268,9420220,1061089.4329431092
800,1354556,10364454,1022765.9780034719
800,1201213,9634407,1066627.9589584807
800,2316845,12059213,1101176.699978575
800,1328280,9854087,1067316.9036839926
800,1361157,11829386,1090307.7171985866
800,1353681,11003041,1042137.0788991381
800,1386354,9737846,1075494.4056706573
800,1964842,8918811,1029810.2706698014
800,2151541,9993219,1099217.2335141522
800,1273196,10772096,1040609.1048369225
800,2258252,10889423,1101937.7848855555
800,2010794,9479059,1053338.7516629393
800,2052417,11516463,1101459.2277214269
900,14836476,14241084,4461120.556734006
900,17459435,15756499,5339477.80126936
900,14025123,13392357,4216048.101618573
900,16084012,14095094,4941968.054000866
900,18109428,14306548,5523081.151652654
900,15955277,11997820,4953761.031162996
900,12765683,10850133,3897411.405630652
900,14072225,12379399,4284848.622973644
900,13670886,11639867,4170808.471157755
900,16387396,13277783,5038102.464684132
900,1358039,13773024,1204863.7766133305
900,1438484,12962118,1234871.0117607177
900,2311906,13260168,1187896.5889687599
900,2107354,11717977,1228368.728502434
900,1303977,10698243,1169361.2974597204
900,2156148,12001134,1219326.525939064
900,1326493,9457428,1191940.3539242437
900,1873955,10298970,1166627.4880490315
900,2419253,13108991,1214516.825077578
900,2388562,12524581,1231398.2774890924
900,1337286,10271165,1197346.2944274405
900,2070706,10514536,1183901.9017217208
900,1314674,10173390,1173717.6219892078
900,2216105,12051862,1179533.039436119
900,2336884,12138663,1183570.9721648926
900,2044964,12315485,1175380.3988256436
900,1364038,12155728,1227434.1126656034
900,2253965,11704514,1210157.5620000996
900,2202345,12438509,1198654.9790071456
900,2377764,10898598,1209524.9465744616
1000,18115118,16398512,5569285.250143603
1000,16953973,14025036,5158424.717834199
1000,16470576,15725395,5146954.141232371
1000,14314957,14460668,4360197.806188512
1000,16553083,16191534,5057505.374763292
1000,16986025,13295758,5189570.918134202
1000,16431813,15037926,5112695.416426522
1000,17249300,16162644,5273694.033040746
1000,17417014,16254927,5324419.162308866
1000,15297754,12433785,4649207.229515887
1000,2279884,11459610,1329865.33463068
1000,1505846,12710369,1346562.2045410827
1000,1467153,13268324,1311863.727742892
1000,2433689,12274912,1339002.7337044496
1000,2228026,13852761,1330630.5973270081
1000,1506650,12007475,1350746.7576722526
1000,1476427,11477307,1331111.5480749963
1000,2359813,12179851,1350341.092615029
1000,2570240,15076400,1337771.268515034
1000,2336632,12735476,1309840.9385758806
1000,1490158,13658854,1329887.784140817
1000,1468201,13539995,1300477.850969946
1000,1459450,12700797,1303720.344477205
1000,1494894,12141040,1327812.6455256327
1000,2111322,12379058,1303887.4897683451
1000,2316506,12564225,1320663.8621760192
1000,1466668,13081420,1297756.9143654632
1000,1495265,14231316,1336406.4313907234
1000,1599827,13710757,1361453.3889902541
1000,2027587,11076126,1333820.8931205326
