eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.1,1.8,4.22816675704549,4.22816675704549,0.1,1.8
2,0.34,3.2,2.94976713977345,2.94976713977345,0.34,3.2
3,0.22,3.8,2.7686676808178388,2.7686676808178388,0.22,3.8
4,0.66,4.0,3.938742741281515,2.7686676808178388,0.22,3.8
5,0.62,4.2,3.7642580546402313,2.7686676808178388,0.22,3.8
6,0.24,3.4,2.8092311996785293,2.7686676808178388,0.22,3.8
7,0.6,1.2,7.01695839437314,2.7686676808178388,0.22,3.8
8,0.32,2.0,3.140005777828062,2.7686676808178388,0.22,3.8
9,0.4,4.0,3.2368309081999334,2.7686676808178388,0.22,3.8
10,0.4,2.8,3.0522068069588375,2.7686676808178388,0.22,3.8
11,0.3,4.8,2.840985792540601,2.7686676808178388,0.22,3.8
12,0.46,3.2,3.1882238117715773,2.7686676808178388,0.22,3.8
13,0.26,4.0,2.8913400957776294,2.7686676808178388,0.22,3.8
14,0.6,2.4,2.926343519262117,2.7686676808178388,0.22,3.8
15,0.1,4.0,3.414387184434288,2.7686676808178388,0.22,3.8
16,0.5,1.2,7.002386102953844,2.7686676808178388,0.22,3.8
17,0.88,4.8,6.884907440282774,2.7686676808178388,0.22,3.8
18,0.8,3.6,4.719595556945514,2.7686676808178388,0.22,3.8
19,0.18,3.4,2.680748364166502,2.680748364166502,0.18,3.4
20,0.16,4.0,2.7341031326184493,2.680748364166502,0.18,3.4
21,0.1,5.0,3.414387184434288,2.680748364166502,0.18,3.4
22,0.1,2.6,3.6403343840778217,2.680748364166502,0.18,3.4
23,0.64,2.8,3.2612295058336156,2.680748364166502,0.18,3.4
24,0.44,2.4,3.061879426372211,2.680748364166502,0.18,3.4
25,0.22,3.6,2.754076360630371,2.680748364166502,0.18,3.4
26,0.22,5.0,2.6726026086873644,2.6726026086873644,0.22,5.0
27,0.2,4.6,2.8788941790739786,2.6726026086873644,0.22,5.0
28,0.26,2.6,2.706305520605944,2.6726026086873644,0.22,5.0
29,0.4,5.0,3.460904189619657,2.6726026086873644,0.22,5.0
30,0.26,5.0,3.0983681342327336,2.6726026086873644,0.22,5.0
31,0.28,2.6,2.7077537936156006,2.6726026086873644,0.22,5.0
32,0.26,2.8,2.724574024701242,2.6726026086873644,0.22,5.0
33,0.24,3.0,2.7204579377169944,2.6726026086873644,0.22,5.0
34,0.24,2.8,2.6520764682583677,2.6520764682583677,0.24,2.8
35,0.22,3.2,2.565656011058173,2.565656011058173,0.22,3.2
36,0.22,3.0,2.60837833211868,2.565656011058173,0.22,3.2
37,0.2,3.2,2.676091067123073,2.565656011058173,0.22,3.2
38,0.24,3.2,2.807261231047035,2.565656011058173,0.22,3.2
39,0.22,2.8,2.660603629560399,2.565656011058173,0.22,3.2
40,0.2,3.0,2.688440416578121,2.565656011058173,0.22,3.2
41,0.24,2.6,2.7046526054321816,2.565656011058173,0.22,3.2
42,0.2,3.4,2.674723404814771,2.565656011058173,0.22,3.2
43,0.18,3.2,2.7163434529411017,2.565656011058173,0.22,3.2
44,0.22,3.4,2.731876915006654,2.565656011058173,0.22,3.2
45,0.2,3.6,2.7296382575256146,2.565656011058173,0.22,3.2
