=== START Bayesian search: 2D search ===
Grid size: 861
Initial random evals: 20, Max evals: 100, kappa=1.0
Completed computation for 466 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:400 
Completed computation for 467 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:200 
Completed computation for 468 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:400 
Completed computation for 469 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:1000 
Completed computation for 470 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:100 
Completed computation for 471 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:200 
Completed computation for 472 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:200 
Completed computation for 473 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:1000 
Completed computation for 474 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:500 
Completed computation for 475 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:700 
Completed computation for 476 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:600 
Completed computation for 477 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:800 
Completed computation for 478 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:100 
Completed computation for 479 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:1000 
Completed computation for 480 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:300 
Completed computation for 481 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:300 
Completed computation for 482 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:400 
Completed computation for 483 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:500 
Completed computation for 484 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:200 
Completed computation for 485 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:500 
Completed computation for 486 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:600 
Completed computation for 487 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:400 
Completed computation for 488 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:500 
Completed computation for 489 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:100 
Completed computation for 490 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:200 
Completed computation for 491 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:900 
Completed computation for 492 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:500 
Completed computation for 493 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:900 
Completed computation for 494 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:1000 
Completed computation for 495 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:600 
Completed computation for 496 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:900 
Completed computation for 497 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:400 
Completed computation for 498 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:200 
Completed computation for 499 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:400 
Completed computation for 500 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:800 
Completed computation for 501 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:900 
Completed computation for 502 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:600 
Completed computation for 503 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:700 
Completed computation for 504 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:600 
Completed computation for 505 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:300 
Completed computation for 506 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:900 
Completed computation for 507 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:900 
Completed computation for 508 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:800 
Completed computation for 509 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:700 
Completed computation for 510 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:400 
Completed computation for 511 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:200 
Completed computation for 512 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:600 
Completed computation for 513 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:300 
Completed computation for 514 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:900 
Completed computation for 515 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:600 
Completed computation for 516 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:300 
Completed computation for 517 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:200 
Completed computation for 518 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:800 
Completed computation for 519 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:100 
Completed computation for 520 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:400 
Completed computation for 521 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:400 
Completed computation for 522 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:700 
Completed computation for 523 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:500 
Completed computation for 524 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:800 
Completed computation for 525 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:100 
Completed computation for 526 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:200 
Completed computation for 527 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:100 
Completed computation for 528 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:800 
Completed computation for 529 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:700 
Completed computation for 530 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:100 
Completed computation for 531 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:300 
Completed computation for 532 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:200 
Completed computation for 533 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:400 
Completed computation for 534 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:400 
Completed computation for 535 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:700 
Completed computation for 536 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:1000 
Completed computation for 537 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:400 
Completed computation for 538 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:300 
Completed computation for 539 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:600 
Completed computation for 540 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:400 
Completed computation for 541 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:400 
Completed computation for 542 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:300 
Completed computation for 543 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:400 
Completed computation for 544 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:200 
Completed computation for 545 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:200 
Completed computation for 546 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:500 
Completed computation for 547 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:1000 
Completed computation for 548 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:100 
Completed computation for 549 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:500 
Completed computation for 550 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:200 
Completed computation for 551 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:900 
Completed computation for 552 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:600 
Completed computation for 553 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:700 
Completed computation for 554 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:200 
Completed computation for 555 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:300 
Completed computation for 556 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:500 
Completed computation for 557 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:900 
Completed computation for 558 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:900 
Completed computation for 559 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:300 
Completed computation for 560 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:500 
Completed computation for 561 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:800 
Completed computation for 562 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:500 
Completed computation for 563 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:400 
Completed computation for 564 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:800 
Completed computation for 565 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:1000 
Completed computation for 566 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:900 
Completed computation for 567 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:100 
Completed computation for 568 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:200 
Completed computation for 569 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:300 
Completed computation for 570 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:900 
Completed computation for 571 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:300 
Completed computation for 572 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:300 
Completed computation for 573 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:600 
Completed computation for 574 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:100 
Completed computation for 575 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:400 
Completed computation for 576 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:1000 
Completed computation for 577 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:600 
Completed computation for 578 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:1000 
Completed computation for 579 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:900 
Completed computation for 580 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:1000 
Completed computation for 581 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:100 
Completed computation for 582 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:1000 
Completed computation for 583 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:200 
Completed computation for 584 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:500 
Completed computation for 585 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:700 
Completed computation for 586 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:100 
Completed computation for 587 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:1000 
Completed computation for 588 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:200 
Completed computation for 589 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:600 
Completed computation for 590 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:300 
Completed computation for 591 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:300 
Completed computation for 592 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:700 
Completed computation for 593 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:200 
Completed computation for 594 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:500 
Completed computation for 595 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:300 
Completed computation for 596 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:1000 
Completed computation for 597 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:100 
Completed computation for 598 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:1000 
Completed computation for 599 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:600 
Completed computation for 600 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:900 
Completed computation for 601 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:600 
Completed computation for 602 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:100 
Completed computation for 603 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:500 
Completed computation for 604 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:100 
Completed computation for 605 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:500 
Completed computation for 606 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:600 
Completed computation for 607 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:900 
Completed computation for 608 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:900 
Completed computation for 609 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:900 
Completed computation for 610 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:600 
Completed computation for 611 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:100 
Completed computation for 612 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:600 
Completed computation for 613 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:800 
Completed computation for 614 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:1000 
Completed computation for 615 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:300 
Completed computation for 616 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:1000 
Completed computation for 617 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:300 
Completed computation for 618 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:300 
Completed computation for 619 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:800 
Completed computation for 620 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:100 
Completed computation for 621 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:100 
Completed computation for 622 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:600 
Completed computation for 623 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:300 
Completed computation for 624 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:1000 
Completed computation for 625 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:900 
Completed computation for 626 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:200 
Completed computation for 627 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:100 
Completed computation for 628 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:300 
Completed computation for 629 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:400 
Completed computation for 630 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:1000 
Completed computation for 631 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:500 
Completed computation for 632 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:1000 
Completed computation for 633 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:600 
Completed computation for 634 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:300 
Completed computation for 635 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:800 
Completed computation for 636 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:600 
Completed computation for 637 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:400 
Completed computation for 638 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:100 
Completed computation for 639 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:300 
Completed computation for 640 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:700 
Completed computation for 641 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:400 
Completed computation for 642 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:200 
Completed computation for 643 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:300 
Completed computation for 644 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:700 
Completed computation for 645 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:200 
Completed computation for 646 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:100 
Completed computation for 647 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:200 
Completed computation for 648 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:900 
Completed computation for 649 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:400 
Completed computation for 650 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:500 
Completed computation for 651 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:500 
Completed computation for 652 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:200 
Completed computation for 653 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:800 
Completed computation for 654 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:400 
Completed computation for 655 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:600 
Completed computation for 656 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:400 
Completed computation for 657 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:800 
Completed computation for 658 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:900 
Completed computation for 659 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:500 
Completed computation for 660 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:700 
Completed computation for 661 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:300 
Completed computation for 662 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:400 
Completed computation for 663 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:500 
Completed computation for 664 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:200 
Completed computation for 665 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:300 
Completed computation for 666 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:700 
Completed computation for 667 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:700 
Completed computation for 668 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:400 
Completed computation for 669 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:400 
Completed computation for 670 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:500 
Completed computation for 671 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:900 
Completed computation for 672 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:800 
Completed computation for 673 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:900 
Completed computation for 674 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:700 
Completed computation for 675 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:600 
Completed computation for 676 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:200 
Completed computation for 677 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:100 
Completed computation for 678 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:300 
Completed computation for 679 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:600 
Completed computation for 680 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:200 
Completed computation for 681 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:500 
Completed computation for 682 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:100 
Completed computation for 683 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:300 
Completed computation for 684 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:200 
Completed computation for 685 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:900 
Completed computation for 686 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:1000 
Completed computation for 687 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:300 
Completed computation for 688 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:600 
Completed computation for 689 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:500 
Completed computation for 690 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:200 
Completed computation for 691 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:900 
Completed computation for 692 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:200 
Completed computation for 693 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:400 
Completed computation for 694 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:1000 
Completed computation for 695 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:400 
Completed computation for 696 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:700 
Completed computation for 697 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:100 
Completed computation for 698 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:700 
Completed computation for 699 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:100 
Completed computation for 700 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:1000 
Completed computation for 701 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:600 
Completed computation for 702 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:700 
Completed computation for 703 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:800 
Completed computation for 704 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:900 
Completed computation for 705 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:800 
Completed computation for 706 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:300 
Completed computation for 707 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:500 
Completed computation for 708 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:700 
Completed computation for 709 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:700 
Completed computation for 710 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:700 
Completed computation for 711 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:400 
Completed computation for 712 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:100 
Completed computation for 713 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:600 
Completed computation for 714 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:900 
Completed computation for 715 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:100 
Completed computation for 716 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:1000 
Completed computation for 717 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:100 
Completed computation for 718 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:700 
Completed computation for 719 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:900 
Completed computation for 720 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:400 
Completed computation for 721 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:200 
Completed computation for 722 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:400 
Completed computation for 723 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:700 
Completed computation for 724 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:500 
Completed computation for 725 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:1000 
Completed computation for 726 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:600 
Completed computation for 727 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:200 
Completed computation for 728 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:300 
Completed computation for 729 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:400 
Completed computation for 730 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:1000 
Completed computation for 731 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:400 
Completed computation for 732 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:900 
Completed computation for 733 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:300 
Completed computation for 734 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:700 
Completed computation for 735 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:100 
Completed computation for 736 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:700 
Completed computation for 737 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:1000 
Completed computation for 738 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:600 
Completed computation for 739 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:1000 
Completed computation for 740 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:100 
Completed computation for 741 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:900 
Completed computation for 742 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:200 
Completed computation for 743 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:400 
Completed computation for 744 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:800 
Completed computation for 745 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:500 
Completed computation for 746 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:1000 
Completed computation for 747 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:300 
Completed computation for 748 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:400 
Completed computation for 749 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:700 
Completed computation for 750 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:600 
Completed computation for 751 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:800 
Completed computation for 752 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:200 
Completed computation for 753 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:800 
Completed computation for 754 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:900 
Completed computation for 755 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:100 
Completed computation for 756 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:800 
Completed computation for 757 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:100 
Completed computation for 758 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:200 
Completed computation for 759 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:700 
Completed computation for 760 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:600 
Completed computation for 761 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:100 
Completed computation for 762 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:600 
Completed computation for 763 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:1000 
Completed computation for 764 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:600 
Completed computation for 765 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:700 
Completed computation for 766 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:700 
Completed computation for 767 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:900 
Completed computation for 768 (mu,alpha):(0.22, 3.8) Algo:Area P:8192 n:300 
Completed computation for 769 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:800 
Completed computation for 770 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:700 
Completed computation for 771 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:900 
Completed computation for 772 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:400 
Completed computation for 773 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:500 
Completed computation for 774 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:100 
Completed computation for 775 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:400 
Completed computation for 776 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:1000 
Completed computation for 777 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:300 
Completed computation for 778 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:700 
Completed computation for 779 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:900 
Completed computation for 780 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:1000 
Completed computation for 781 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:1000 
Completed computation for 782 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:100 
Completed computation for 783 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:700 
Completed computation for 784 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:400 
Completed computation for 785 (mu,alpha):(0.22, 3.8) Algo:Area P:4096 n:500 
Completed computation for 786 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:500 
Completed computation for 787 (mu,alpha):(0.22, 3.8) Algo:Area P:256 n:1000 
Completed computation for 788 (mu,alpha):(0.22, 3.8) Algo:Area P:2048 n:600 
Completed computation for 789 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:1000 
Completed computation for 790 (mu,alpha):(0.22, 3.8) Algo:Area P:512 n:600 
Completed computation for 791 (mu,alpha):(0.22, 3.8) Algo:Area P:128 n:500 
Completed computation for 792 (mu,alpha):(0.22, 3.8) Algo:Area P:1024 n:700 
