regular,Paper,Min Time,Time opt
0.1,1160379.16741034,1541980.7404108208,680996.5163027159
0.2,1144476.920362813,1524103.6951897042,680996.5163027159
0.3,1174694.7963804542,1544171.0123139692,680996.5163027159
0.4,1166932.1348856413,1590196.2875079452,680996.5163027159
0.5,1161968.0176100843,1530280.3071795963,680996.5163027159
0.6,1160085.9425056027,1518853.6385875207,680996.5163027159
0.7,1178978.9902466924,1575113.7135276378,680996.5163027159
0.8,1163383.1788841907,1534409.9117136789,680996.5163027159
0.9,1178047.3578773038,1564874.7664138726,680996.5163027159
1,1169487.9652553312,1581503.9362743425,680996.5163027159
0.1,1150484.4113442295,1537954.593606027,665670.2079130015
0.2,1136111.1507803123,1539632.1262765808,665670.2079130015
0.3,1156060.1777592092,1545640.0307352734,665670.2079130015
0.4,1165892.450840617,1589914.1141402114,665670.2079130015
0.5,1116944.2772195286,1543384.335206312,665670.2079130015
0.6,1144908.6127871799,1561639.7068499685,665670.2079130015
0.7,1157455.5127986611,1563842.4426977446,665670.2079130015
0.8,1152005.0273628128,1575828.569338764,665670.2079130015
0.9,1141576.7665394694,1548240.9770891953,665670.2079130015
1,1127745.279312678,1568380.1710028315,665670.2079130015
0.1,1107875.405290305,1510123.2499451337,651307.2591571598
0.2,1118122.3043934272,1478928.0641068646,651307.2591571598
0.3,1130721.063160552,1516795.1498371365,651307.2591571598
0.4,1100612.9016983926,1489141.9388109753,651307.2591571598
0.5,1112878.4744107139,1509033.628729717,651307.2591571598
0.6,1089053.0371885418,1448313.8323229018,651307.2591571598
0.7,1091522.7979006667,1472208.6967061623,651307.2591571598
0.8,1119143.2516444433,1529021.0921426264,651307.2591571598
0.9,1122854.2470029648,1510878.1339510165,651307.2591571598
1,1108793.2101541604,1477451.271835265,651307.2591571598
0.1,1173518.252149832,1529514.6307536778,695185.5852770898
0.2,1178046.0753601466,1594853.723296179,695185.5852770898
0.3,1182101.3967941727,1557871.4940998263,695185.5852770898
0.4,1185101.1358423857,1602936.7804446856,695185.5852770898
0.5,1198269.3525399081,1585878.0894609177,695185.5852770898
0.6,1169289.4180797436,1530908.7468967463,695185.5852770898
0.7,1213120.1338690193,1575212.0026224852,695185.5852770898
0.8,1173074.0625171843,1579956.3154099428,695185.5852770898
0.9,1190800.002747618,1547665.1380143724,695185.5852770898
1,1181772.03971089,1579524.707883722,695185.5852770898
0.1,1127511.2817087807,1529904.8020721367,661964.7892956203
0.2,1124497.9710770994,1544100.136688173,661964.7892956203
0.3,1126667.8690196865,1535629.8344531013,661964.7892956203
0.4,1123692.5889408702,1508455.3926765195,661964.7892956203
0.5,1119338.5610233853,1555990.8332592337,661964.7892956203
0.6,1109319.771863095,1533040.654499361,661964.7892956203
0.7,1112267.487616984,1553872.9509049677,661964.7892956203
0.8,1117861.5154634477,1552976.7598519677,661964.7892956203
0.9,1118870.4983305885,1544562.850246791,661964.7892956203
1,1130473.7570998499,1546159.7896399985,661964.7892956203
0.1,1125786.5695699474,1508756.856551219,656762.2775112868
0.2,1130359.811482128,1487505.473783137,656762.2775112868
0.3,1153582.908877744,1486037.8913103472,656762.2775112868
0.4,1130327.2373652998,1517467.8770753262,656762.2775112868
0.5,1122474.5208217844,1492610.469318972,656762.2775112868
0.6,1136880.4800025206,1531932.9739835195,656762.2775112868
0.7,1135345.7250315887,1521509.279293947,656762.2775112868
0.8,1133113.5777510833,1505871.9605300317,656762.2775112868
0.9,1144223.9104178145,1509297.9672284944,656762.2775112868
1,1120387.8930223212,1523753.674335231,656762.2775112868
0.1,1147802.3027214375,1540900.879729903,688682.2888688851
0.2,1140242.556985749,1563903.4171227543,688682.2888688851
0.3,1149244.1354631472,1603263.1677302911,688682.2888688851
0.4,1168825.853201084,1580724.1692558348,688682.2888688851
0.5,1178740.1533905577,1609191.468954629,688682.2888688851
0.6,1155453.9003992232,1555411.2723976069,688682.2888688851
0.7,1170421.405794641,1584595.6101006293,688682.2888688851
0.8,1160059.1354142078,1625323.0344475405,688682.2888688851
0.9,1170530.5715876694,1568615.4874201382,688682.2888688851
1,1156814.0875494066,1584185.8046046467,688682.2888688851
0.1,1172981.2023471363,1583193.6446962655,682390.0572946991
0.2,1190560.4554470717,1598973.322926607,682390.0572946991
0.3,1193088.3897231827,1585511.9423936307,682390.0572946991
0.4,1176668.0554864868,1540681.7620044623,682390.0572946991
0.5,1184888.8383541813,1578670.1405684673,682390.0572946991
0.6,1168973.190341061,1599232.6422288767,682390.0572946991
0.7,1199693.031512782,1559735.1427048268,682390.0572946991
0.8,1174456.7496692836,1588991.586017512,682390.0572946991
0.9,1155563.8909740387,1544531.7008918775,682390.0572946991
1,1163044.4352511484,1579769.0937039952,682390.0572946991
0.1,1075569.7135331836,1487962.149177409,654466.7297662625
0.2,1122634.0459701836,1491055.9852835669,654466.7297662625
0.3,1105422.4947920418,1502415.2237991472,654466.7297662625
0.4,1100421.8603302427,1505096.3988948055,654466.7297662625
0.5,1095620.7009633891,1530425.7766761982,654466.7297662625
0.6,1096739.650709276,1508177.8712510662,654466.7297662625
0.7,1102206.3114766632,1468610.7610789188,654466.7297662625
0.8,1098960.2303915645,1504301.7316603868,654466.7297662625
0.9,1101439.5077212108,1492961.9100768797,654466.7297662625
1,1100650.6733613943,1510275.898690552,654466.7297662625
0.1,1118308.4300236688,1548476.2453556552,671096.4806446494
0.2,1151939.8683852341,1502265.6277830782,671096.4806446494
0.3,1134949.5859403822,1505837.5854179286,671096.4806446494
0.4,1150401.8729817534,1516824.3300346793,671096.4806446494
0.5,1160690.650360215,1506409.9955767076,671096.4806446494
0.6,1145027.1926419046,1490520.1254621726,671096.4806446494
0.7,1152179.3824552074,1538755.4990122565,671096.4806446494
0.8,1138789.7847527734,1537695.8626867966,671096.4806446494
0.9,1138441.5114390673,1514789.077925007,671096.4806446494
1,1154663.1211318367,1554243.2797083266,671096.4806446494
