p,Paper,Min Time,Time opt
500,2336923.484545334,2320847.1484881556,2042989.5489081475
1000,1425676.0925504826,1413174.5772111134,1021494.7744540737
1500,1082191.5446829675,1144243.5243084102,680996.5163027159
2000,821050.5134438243,903694.1317641155,510747.3872270369
2500,708400.6394673553,782561.8992179724,408597.9097816295
3000,601096.3704868573,674036.3317625661,340498.25815135794
3500,476375.2366103795,541940.2197478744,291855.64984402107
4000,407329.7620411707,461049.549579929,255373.69361351844
4500,366720.8976498616,412789.87427400285,226998.83876757196
5000,341477.7411896743,371652.56921835075,221812.46700676376
500,2258205.5533844028,2258350.474462117,1997010.6237390046
1000,1350265.2080199178,1362005.1179124773,998505.3118695023
1500,1043455.4682866816,1053404.8368321816,665670.2079130015
2000,841220.9768667468,930879.2372362873,499252.65593475115
2500,701477.4006835836,759404.9662008677,399402.12474780093
3000,562674.9406957055,628155.148138684,332835.10395650077
3500,465792.13018541486,522013.9507909702,285287.2319627149
4000,393430.3653168458,431801.1562200747,249626.32796737558
4500,350344.09268910973,408615.77057730046,221890.06930433385
5000,305924.7857777653,353655.0206492418,199701.06237390047
500,2171006.6393699455,2168808.0076992493,1953921.7774714797
1000,1325456.679850839,1345471.6465796193,976960.8887357399
1500,1081146.423240521,1058169.6714232645,651307.2591571598
2000,799988.4230472248,841859.153121414,488480.44436786993
2500,650667.6365417197,721992.4889157818,390784.35549429595
3000,518322.88652270887,584962.108903525,325653.6295785799
3500,432282.6867232592,477047.56246581965,279131.6824959257
4000,379269.10870877607,432835.1820904798,244240.22218393497
4500,357857.1100363856,393674.20241832634,217102.4197190533
5000,315625.3362874466,352515.6801141902,195392.17774714797
500,2415244.9535958655,2413711.7441128953,2085556.7558312695
1000,1467153.1973877908,1488572.678431435,1042778.3779156348
1500,1152596.4457136486,1180298.0661380948,695185.5852770898
2000,892418.8251621808,989760.0533818816,521389.1889578174
2500,694593.186590965,839022.3208533637,417111.3511662539
3000,574321.9780173022,698759.5032771764,347592.7926385449
3500,473970.5038989655,550752.058354103,297936.67940446705
4000,419244.0144625025,453947.5162580807,260694.5944789087
4500,386671.64392189647,431765.26667940465,252545.61008664544
5000,357882.3255668492,391921.7010666878,252545.61008664544
500,2277253.0916591003,2277656.605265414,1985894.3678868609
1000,1354457.850141345,1359725.3940688989,992947.1839434304
1500,1050728.549040431,1097311.8607071352,661964.7892956203
2000,829359.6003156634,870020.8289650335,496473.5919717152
2500,721839.7158310107,753182.7301270433,397178.8735773722
3000,566780.8693045188,633967.8746107476,330982.39464781014
3500,477152.1290889699,505850.0499451877,283699.1954124087
4000,380808.8777095453,415627.8598204366,248236.7959858576
4500,338503.01871743373,389043.38597967615,220654.92976520676
5000,311978.9867898358,346581.46069077105,212955.21186231365
500,2197001.9748748024,2202193.713343963,1970286.83253386
