eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.48,1.2,6.996437162341814,6.996437162341814,0.48,1.2
2,0.84,3.4,3.219462888481697,3.219462888481697,0.84,3.4
3,0.86,5.0,3.924795502768995,3.219462888481697,0.84,3.4
4,0.12,3.0,3.206802714734828,3.206802714734828,0.12,3.0
5,0.84,1.8,3.4155727733859713,3.206802714734828,0.12,3.0
6,0.6,2.8,2.643417184342329,2.643417184342329,0.6,2.8
7,0.22,4.6,2.41515587367907,2.41515587367907,0.22,4.6
8,0.36,3.2,2.518085590213549,2.41515587367907,0.22,4.6
9,0.68,2.6,2.6974294320647694,2.41515587367907,0.22,4.6
10,0.78,3.2,2.8457949779328944,2.41515587367907,0.22,4.6
11,0.38,3.8,2.5468746231431556,2.41515587367907,0.22,4.6
12,0.38,3.6,2.5269067794014926,2.41515587367907,0.22,4.6
13,0.7,3.0,2.7183682895350394,2.41515587367907,0.22,4.6
14,0.16,3.6,2.793204708883673,2.41515587367907,0.22,4.6
15,0.7,4.6,2.975492086518764,2.41515587367907,0.22,4.6
16,0.52,2.6,2.6987256481188404,2.41515587367907,0.22,4.6
17,0.64,3.6,2.6731626797869663,2.41515587367907,0.22,4.6
18,0.1,1.4,5.410672559444369,2.41515587367907,0.22,4.6
19,0.78,3.0,2.7769968005802297,2.41515587367907,0.22,4.6
20,0.84,3.8,3.4696760305289756,2.41515587367907,0.22,4.6
21,0.1,5.0,3.414387184434288,2.41515587367907,0.22,4.6
22,0.4,4.6,2.8354811844203915,2.41515587367907,0.22,4.6
23,0.24,4.2,2.4547309090681297,2.41515587367907,0.22,4.6
24,0.26,4.6,2.6332212594197117,2.41515587367907,0.22,4.6
25,0.1,4.4,3.414387184434288,2.41515587367907,0.22,4.6
26,0.5,3.2,2.5525652655081874,2.41515587367907,0.22,4.6
27,0.1,4.0,3.414387184434288,2.41515587367907,0.22,4.6
28,0.54,4.4,2.854008798994338,2.41515587367907,0.22,4.6
29,0.28,3.6,2.4533164804598706,2.41515587367907,0.22,4.6
30,0.28,3.8,2.4468218119776686,2.41515587367907,0.22,4.6
