eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.18,2.8,2.8949683616538104,2.8949683616538104,0.18,2.8
2,0.38,4.6,3.489366042944575,2.8949683616538104,0.18,2.8
3,0.88,2.6,3.8223675975188964,2.8949683616538104,0.18,2.8
4,0.28,1.4,5.333780956843442,2.8949683616538104,0.18,2.8
5,0.44,2.4,3.133796927674594,2.8949683616538104,0.18,2.8
6,0.4,4.0,3.178755369434998,2.8949683616538104,0.18,2.8
7,0.48,4.0,3.404129062763232,2.8949683616538104,0.18,2.8
8,0.38,2.6,2.997756213348052,2.8949683616538104,0.18,2.8
9,0.8,3.4,3.6327506819688598,2.8949683616538104,0.18,2.8
10,0.58,2.2,3.2488011989045815,2.8949683616538104,0.18,2.8
11,0.66,4.8,4.065051742293321,2.8949683616538104,0.18,2.8
12,0.22,5.0,3.2033470953015897,2.8949683616538104,0.18,2.8
13,0.9,3.4,5.111393142542036,2.8949683616538104,0.18,2.8
14,0.56,3.0,2.9294288430433273,2.8949683616538104,0.18,2.8
15,0.24,1.6,4.330509219157992,2.8949683616538104,0.18,2.8
16,0.78,2.2,3.2488011989045815,2.8949683616538104,0.18,2.8
17,0.86,1.4,5.333780956843442,2.8949683616538104,0.18,2.8
18,0.4,4.2,3.3054125016306055,2.8949683616538104,0.18,2.8
19,0.3,4.2,3.224744636743116,2.8949683616538104,0.18,2.8
20,0.5,3.0,2.965723082555152,2.8949683616538104,0.18,2.8
21,0.1,2.2,3.470394585768847,2.8949683616538104,0.18,2.8
22,0.7,2.8,3.08886577104928,2.8949683616538104,0.18,2.8
23,0.1,2.8,3.393050997138184,2.8949683616538104,0.18,2.8
24,0.26,3.2,2.8791588695140797,2.8791588695140797,0.26,3.2
25,0.24,2.4,3.135124420565613,2.8791588695140797,0.26,3.2
26,0.64,3.4,3.183497622225878,2.8791588695140797,0.26,3.2
27,0.42,3.0,2.954516825996858,2.8791588695140797,0.26,3.2
28,0.32,3.0,2.9535336621405794,2.8791588695140797,0.26,3.2
29,0.1,5.0,3.362104238200601,2.8791588695140797,0.26,3.2
30,0.6,2.8,2.944671700648574,2.8791588695140797,0.26,3.2
31,0.2,3.2,2.7311140535329335,2.7311140535329335,0.2,3.2
32,0.18,3.6,2.8462371926088954,2.7311140535329335,0.2,3.2
33,0.18,3.2,2.731768397009165,2.7311140535329335,0.2,3.2
34,0.2,3.4,2.910198366216226,2.7311140535329335,0.2,3.2
35,0.22,3.0,2.7973290843022856,2.7311140535329335,0.2,3.2
36,0.2,3.0,2.7978211140217404,2.7311140535329335,0.2,3.2
37,0.22,3.2,2.730578681597835,2.730578681597835,0.22,3.2
38,0.24,3.0,2.796935499686835,2.730578681597835,0.22,3.2
39,0.16,3.2,2.7325863263544536,2.730578681597835,0.22,3.2
40,0.1,3.8,3.3622801766737873,2.730578681597835,0.22,3.2
41,0.18,3.0,2.7984754574979718,2.730578681597835,0.22,3.2
42,0.18,3.4,2.6906729588369176,2.6906729588369176,0.18,3.4
43,0.16,3.4,2.804880964120125,2.6906729588369176,0.18,3.4
44,0.22,3.4,2.913227988990327,2.6906729588369176,0.18,3.4
45,0.24,3.2,2.7747859975374247,2.6906729588369176,0.18,3.4
46,0.26,3.0,2.79660342524338,2.6906729588369176,0.18,3.4
47,0.14,3.2,2.7336379497983962,2.6906729588369176,0.18,3.4
48,0.14,3.4,2.75266126105224,2.6906729588369176,0.18,3.4
49,0.12,3.4,2.887995405337162,2.6906729588369176,0.18,3.4
50,0.16,3.0,2.799293386843261,2.6906729588369176,0.18,3.4
51,0.24,2.8,2.8946238485944424,2.6906729588369176,0.18,3.4
52,0.12,3.2,2.8944481292586453,2.6906729588369176,0.18,3.4
