eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.42,1.6,3.313708786140549,3.313708786140549,0.42,1.6
2,0.5,4.0,3.2179623845049465,3.2179623845049465,0.5,4.0
3,0.7,4.4,3.4356781963507483,3.2179623845049465,0.5,4.0
4,0.42,4.0,3.1271399086072376,3.1271399086072376,0.42,4.0
5,0.82,2.8,3.3467553008498365,3.1271399086072376,0.42,4.0
6,0.36,2.4,2.6079576738092327,2.6079576738092327,0.36,2.4
7,0.84,1.2,6.333041158904894,2.6079576738092327,0.36,2.4
8,0.54,4.6,3.4902536933450334,2.6079576738092327,0.36,2.4
9,0.78,4.8,3.765248420084429,2.6079576738092327,0.36,2.4
10,0.24,1.0,19.023082823371293,2.6079576738092327,0.36,2.4
11,0.28,1.8,2.908807026967743,2.6079576738092327,0.36,2.4
12,0.36,4.2,3.2078331283624015,2.6079576738092327,0.36,2.4
13,0.52,4.6,3.385605838077926,2.6079576738092327,0.36,2.4
14,0.38,4.4,3.2690682350432287,2.6079576738092327,0.36,2.4
15,0.36,3.6,2.9717453269173633,2.6079576738092327,0.36,2.4
16,0.36,2.0,2.7121912725302693,2.6079576738092327,0.36,2.4
17,0.22,5.0,3.0304060948305254,2.6079576738092327,0.36,2.4
18,0.32,1.4,4.081218831260501,2.6079576738092327,0.36,2.4
19,0.1,3.2,2.460340410829176,2.460340410829176,0.1,3.2
20,0.34,3.8,2.9318575393221313,2.460340410829176,0.1,3.2
21,0.1,2.8,2.3488210453956957,2.3488210453956957,0.1,2.8
22,0.9,1.8,3.039656570429644,2.3488210453956957,0.1,2.8
23,0.1,2.6,2.382955736330331,2.3488210453956957,0.1,2.8
24,0.1,2.2,2.5155912481705878,2.3488210453956957,0.1,2.8
25,0.1,3.0,2.520018268947276,2.3488210453956957,0.1,2.8
26,0.9,1.4,4.081218831260501,2.3488210453956957,0.1,2.8
27,0.1,3.4,2.4562085287856315,2.3488210453956957,0.1,2.8
28,0.1,2.4,2.431674846068626,2.3488210453956957,0.1,2.8
29,0.12,2.8,2.3692856202758117,2.3488210453956957,0.1,2.8
30,0.12,2.6,2.3985362235977417,2.3488210453956957,0.1,2.8
31,0.14,2.8,2.4497051275262396,2.3488210453956957,0.1,2.8
