n,Paper,Min Time,Time opt
100,249532.6977415957,356740.3218435134,142549.70110937813
200,473799.3003666157,645287.4599666006,270774.123515135
300,690679.5688148506,928721.9122145601,401747.0786985618
400,901162.6227556833,1200018.6254167242,522953.2546570525
500,1174423.1873375431,1629943.0967771886,687970.0183323394
600,1361559.7455874847,1861770.8768888386,805609.6561457237
700,1600173.129827346,2190939.5746578104,952098.0645090494
800,1831461.624383236,2474347.693003694,1087661.706458279
900,2017845.8366785129,2743264.702056957,1204867.040722314
1000,2255662.2936225515,2983370.365631331,1329869.030549293
100,225477.03285758384,290461.4796556675,122608.67227272641
200,457538.0023160878,618348.056377696,264590.62726792484
300,725550.879543073,976335.5463608619,412905.8392530478
400,907379.0126298772,1232575.4001226027,531741.6763878869
500,1197180.9416557965,1554939.821360671,689582.8436450296
600,1400115.24504761,1866807.7097665633,812934.1981051345
700,1635800.1873923521,2176521.876432077,962259.0270756073
800,1814887.366266144,2460260.1530014817,1071031.2846706074
900,2083145.0479123455,2759046.8548638267,1234874.3679287275
1000,2262951.739995501,3080498.223889813,1346565.8667362186
100,234664.79047860362,293023.51383652695,124600.68269017134
200,451323.2301964792,635626.8115444231,261282.44933718996
300,687987.4149949247,882840.9416916622,397237.5753497611
400,913010.0795975984,1246186.253093347,531653.0735021433
500,1114417.9729935774,1475596.8305628786,648488.121548061
600,1380740.2190435366,1855879.2007803468,803712.7474697037
700,1561200.6457373388,2152790.1714692023,920482.1256792768
800,1823155.3302126136,2468529.457744234,1071318.7275722919
900,2006415.1989242285,2721295.7008397966,1187899.9387112581
1000,2204623.219963787,2986983.902578668,1311867.5021275817
100,252742.71115228807,320455.4262098224,140413.0188563519
200,455298.8236353838,627705.606281607,263109.9258519444
300,708084.7729895774,967772.9781207137,401841.63106643956
400,857061.9663341083,1189708.2681998287,516510.77229126176
500,1097873.1037741513,1476371.75603235,654294.5919532479
600,1348555.3290835184,1833043.1534323276,812770.7725146087
700,1622625.2127557057,2211485.858357851,964496.9713749611
800,1786757.257455775,2393110.285296748,1051823.6173123983
900,2046222.213718681,2822931.7908180826,1228371.9667929823
1000,2249970.3288874556,3038637.8604255174,1339006.4369208629
100,231646.17145607038,323491.4261696581,135375.08957291907
200,469847.0721969405,632759.9516518359,274813.9423614642
300,667810.1643126267,905623.1364955459,393180.9945472676
400,941001.1088262532,1277064.3176797645,542005.7087216737
500,1151611.7089591105,1557888.8250181684,680485.7969386008
600,1382869.595756998,1882059.9465716367,817402.4254636238
700,1558615.942277716,2129897.7739284644,918571.5806574951
800,1763141.3250283566,2411148.2461672802,1073446.9856813457
900,1945028.9978684555,2683772.193265223,1169364.695819505
1000,2240994.5100868177,3026588.189347511,1330634.3214678
100,258706.1948023668,338839.7142804998,149841.9563480062
200,492961.413862424,666295.918739583,278949.08213949157
300,687737.3650659801,930586.3027808104,399194.04196501645
400,900277.2367366744,1184702.1301316046,515939.2528369329
500,1091832.7050451138,1483652.7755247112,648589.7717613281
600,1339702.3038943394,1822286.199130711,795008.9232234216
700,1615094.7534159203,2191206.115801585,953180.2511896485
800,1819935.4850781437,2421084.384931183,1070288.5362974494
900,2055645.2241971898,2802606.280895246,1219329.7200202122
1000,2247783.9703096305,3115417.6521298797,1350750.6727051092
100,241850.2214914015,327269.92087058985,138690.20275074034
200,441969.2481995859,611757.1472557898,263982.3323144644
300,721719.6228236387,962751.6120976144,405753.17149377166
400,958255.924459134,1288379.7167054352,560665.6589853886
500,1154914.6502064886,1587267.7607941877,677634.3557375467
600,1360176.0704120735,1798444.2659221569,783450.286613888
700,1565909.5181397172,2110763.722481049,915997.7597530901
800,1782602.9268345248,2382174.9081067992,1061092.4788395825
900,2015011.988393157,2762825.832321057,1191943.682809024
1000,2222626.996335512,3013238.2966496865,1331115.2519224344
100,250370.05003840636,317460.3910114391,135608.3618795841
200,452877.65946025454,610786.2477517793,270992.1027365967
300,673770.9994830601,890489.470967655,376299.9467203983
400,869135.4326092248,1166841.3142905026,508992.6744742002
500,1166710.729851942,1598859.5488599713,676626.2869371668
600,1348525.5091259019,1826182.780859672,789301.1288152707
700,1534623.88381199,2079832.0337556314,910663.1546726511
800,1754364.8522660113,2336242.2953947666,1022768.9577357577
900,1954682.3954389817,2629174.5707186633,1166630.9233936693
1000,2261917.982064662,3120272.641093445,1350344.7676056535
100,236827.07315505156,332888.9908406372,135402.73148579235
200,458133.0277746683,672249.2285168727,273481.6001993272
300,720456.1649220644,947058.0536123138,406097.32437203487
400,878628.9509029894,1203799.599984564,518732.45949364663
500,1195274.334787342,1610184.4385367234,705589.6442948779
600,1351787.4091709054,1841978.9272191888,795627.13782901
700,1584476.2986331352,2103489.082623477,929240.394398035
800,1795368.4833911061,2419910.1641598414,1066630.8316967087
900,2052800.2784015923,2761858.141126652,1214520.1357817978
1000,2238135.2979312637,3083181.572978672,1337775.0392033234
100,230866.92721433175,315750.9958723378,126422.40912835072
200,476636.6184452768,634151.4357545003,272375.16285953496
300,664843.2318705367,924412.9183978646,399202.49719417165
400,907146.3227267505,1220170.2453104123,539338.0941273529
500,1095518.6474663306,1502766.2516661943,664367.3074321809
600,1321339.736727544,1798050.9743005086,780616.4584756646
700,1607687.4113730025,2194437.6064616716,959176.514941437
800,1856533.5727552539,2513475.9521976467,1101179.7751624305
900,2060080.619732388,2748948.613622652,1231401.6208396705
1000,2186469.5694983103,2976320.8185813795,1309844.7882195269
100,227715.4819173452,288457.381047137,124673.4119032333
200,439263.6856616412,605576.9153701725,257861.99761408003
300,693060.6876712508,903012.1813735578,403637.494590517
400,890322.68127439,1218615.1351295372,521659.47679301776
500,1100654.6395473345,1506994.4976440556,640321.1544213261
600,1382205.5650168122,1844879.8785694665,819494.3616406233
700,1561719.437131924,2149809.590417333,922844.6474307509
800,1836196.7206529686,2434061.2996038413,1067319.9061084548
900,2032906.4309623577,2687049.370122235,1197349.7127749596
1000,2237992.4174303752,3043003.607404974,1329891.5571077506
100,259784.04171073457,328318.5337376883,135828.5981887774
200,462820.54528358433,603212.0267435589,264572.14440747426
300,652349.1777927114,852240.2651933365,373337.2099530939
400,947888.8465215972,1280083.928395074,545269.6689205747
500,1159611.418592359,1564603.234077552,690309.5775551525
600,1298563.370943378,1791704.012253905,775569.5959607263
700,1576611.0855704395,2138762.132230257,929418.5854778707
800,1829991.002895058,2520657.2605616027,1090310.736080273
900,2002257.4016423367,2710965.494221956,1183905.3254310295
1000,2184511.9843753907,2937275.4234195566,1300481.507184265
100,223077.24638059887,266519.19675363466,121590.68196170754
200,485434.731334996,648496.0618996407,282243.2693626978
300,686008.0129801875,981034.0484123563,402635.06164249347
400,965916.5930470122,1296431.6445904614,542454.9087666986
500,1160451.5893629475,1581189.9524484475,685091.4786078577
600,1382493.325359417,1908703.0134461175,795415.2912058277
700,1556674.2773557296,2097483.574666225,922314.2408378582
800,1755518.717046459,2361729.4192589377,1042139.9519943281
900,1998463.919728667,2662868.393464279,1173721.087771852
1000,2207146.277254443,2929891.8794925697,1303723.9445580756
100,268276.6375923033,362390.3665536847,141670.57981288544
200,458077.76777408813,620092.6771655941,255261.79414054437
300,693494.761976562,940833.7627546107,396341.7310569137
400,906681.5326480839,1233407.621213569,531238.655192099
500,1083514.2304943847,1460653.960368025,630416.2504328134
600,1348925.0639887212,1852543.7558097134,796578.007370224
700,1591980.810399446,2162709.2233162113,940581.0458686982
800,1802996.3714123855,2442046.040904347,1075497.5297089054
900,2033720.9393232327,2673060.2363800565,1179536.310647514
1000,2256808.2734633237,3031008.104129071,1327816.3561883953
100,227093.9730353869,313075.8291545899,129085.70287477931
200,454286.5187860993,641806.5048694094,266518.0342756463
300,646063.9005178034,861138.4491827152,374890.467231937
400,886383.0240108186,1201910.16899243,532361.1431018556
500,1165789.4426527913,1551851.9540214948,662514.2726409236
600,1329906.1749389216,1784263.157459645,786065.3432826144
700,1581275.3651134043,2177293.38506953,938947.1079713951
800,1746380.738174037,2323644.091145357,1029813.3220236036
900,2007156.4109393796,2679847.4818938873,1183574.4365643885
1000,2177950.83148216,2955283.2721474823,1303891.2091959224
100,201692.24607317976,256165.23810519718,113708.41699140776
200,476700.28516195854,602363.9967365135,270413.4457172737
300,688706.2624321899,894983.3911149274,396929.5574193868
400,924581.0316145002,1255036.2434651682,541918.6514363396
500,1138118.6444640302,1542132.4106705566,668549.9223011032
600,1267119.541346938,1681795.8312680481,754568.9491158618
700,1516993.8049395147,2085743.6233174992,907597.3785325742
800,1864937.933025255,2539477.4733770336,1099220.2149824174
900,1987019.9345613138,2671940.367138488,1175383.6961033884
1000,2205863.007490918,2983757.0926588704,1320667.543844476
100,237372.6955678877,325185.8979023926,132960.5319370927
200,493581.8328285146,705161.2780454934,289847.618778674
300,684044.4938948238,953623.6831240342,404378.77367697563
400,885265.4407962225,1183483.77170887,509667.38094470627
500,1155356.0414361092,1569826.7564150128,680045.171947364
600,1394336.6115448454,1807995.083207463,803615.7420597413
700,1616043.9485083069,2234340.697160529,955116.6367935351
800,1778661.9722100892,2389400.8141844138,1040611.9848032582
900,2034034.9883309668,2756802.776532701,1227437.611486738
1000,2194180.677919993,2959551.7104468127,1297760.8042089879
100,241135.77540029862,321269.71906598285,132591.25681814013
200,496049.2594713918,645202.0943546483,273079.59710131696
300,718879.4378412558,943236.8007975994,409444.00129297294
400,903314.9177280434,1176120.1231668494,524531.6293303528
500,1185330.9375135563,1596213.9563945052,693006.6378143007
600,1357715.9724582126,1791317.4195072267,804212.2465327708
700,1502409.094145181,2028133.2314097479,897605.8991068801
800,1858684.6559972155,2519840.8132626326,1101940.7069490715
900,2027700.1514085897,2722864.3185180603,1210160.8525718458
1000,2254548.844296562,3066179.2636962603,1336410.2494520256
100,254570.84607830265,348619.0824360914,144857.96508224905
200,460107.0514302721,614316.1003339989,258264.91204062247
300,657287.9991161523,920683.2703697063,387085.8751111299
400,901871.7556481368,1201991.296479038,521199.5896012999
500,1156260.7727832594,1542670.625736933,669101.0108577217
600,1345562.4245701707,1817789.5820761833,787483.0078478538
700,1530803.2244786774,2111651.4973021755,910544.2713318784
800,1748834.019725592,2418041.9852934857,1053341.7285412038
900,2004246.243186388,2714993.7937901122,1198658.4220156858
1000,2297985.639338201,3143645.7078569466,1361457.1483316182
100,249195.32354654852,338930.3983794913,140453.77163547033
200,489544.92622077075,676466.1103768322,271979.7625308973
300,726958.2804813993,961422.4383466607,411781.91896002815
400,897959.1628814952,1239490.000666694,523774.747834728
500,1204422.8551446244,1630792.266445913,708632.3638445716
600,1364924.9695220108,1834823.3932180917,794709.0596499273
700,1589683.9572383855,2159027.8366216933,930936.6447196625
800,1859675.4780444195,2536439.3855648045,1101462.2941433033
900,2071230.9693923912,2730599.481283503,1209528.4109030017
1000,2227945.333575323,3053570.052510969,1333824.6228583218
