P,n,Paper,Min Time,Time opt,mast
1100,200,445137.7339095643,408039.01533460506,366975.56640787574,1.21299011339304
2200,200,234917.61584845968,238863.27806101498,183487.78320393787,1.280290228300159
1100,300,746435.8478348454,720729.3729869316,571072.302590432,1.3070776580285013
3500,100,160934.04023713706,94903.07344856225,57970.693678548785,2.776127557305535
2700,300,511936.9642602016,409897.37462789903,232659.08624054634,2.200373828215373
4800,300,473579.98813074303,202102.35325945742,142348.1066563424,3.3269145565389397
5000,300,473737.2491575447,198118.52216307772,142348.1066563424,3.328019320279713
2700,400,514351.14976676676,517682.37730489543,292788.6514400528,1.7567318515829768
4700,400,492451.0030362097,225783.5723291763,168197.73593364735,2.9278099393114165
1900,600,880072.9940563265,939780.7305807307,640067.87618103,1.3749682288498666
2100,200,238809.6227972198,253805.64173456928,192225.29668983968,1.2423423290772446
3000,600,802149.6383129889,691965.8179900434,405376.3215813189,1.9787777322165987
500,700,3406787.2477006344,3057134.32677474,2850482.8994442355,1.195161440317661
2100,500,812683.4428947505,735496.329782794,486424.69695849135,1.6707281681548751
1600,300,620238.289682471,549403.466757961,392612.208030922,1.5797733157437153
300,600,5277087.931089129,4153571.0770513476,4053763.2158131893,1.3017750791422433
2400,600,833332.3666199363,846709.675645569,506720.40197664866,1.6445605177317075
600,200,906081.9679652725,703961.279899783,672788.5384144388,1.3467559511353098
4900,700,800992.8281457843,416728.75089555176,290865.60198410565,2.753824524735498
3000,900,950936.3549011518,979402.7442827927,600210.2095487982,1.5843388529095639
2700,700,901247.6186044812,907250.7358473337,527867.2036007843,1.7073377782456007
4900,200,184639.05776298087,119188.38260939404,82382.2700099313,2.241247512853462
4000,300,493212.1167726609,267909.6564369095,157044.8832123688,3.140580620545909
2200,100,175485.42552198799,139625.86796835216,92226.10357950944,1.9027739296250274
2600,600,804307.641500997,750978.5120531417,467741.9095169065,1.7195543634986707
3000,100,162723.25941378754,119830.82332687317,67632.47595830692,2.405992936205689
2100,400,557179.7749920476,623478.6438193136,376442.5518514964,1.480119004218871
1400,700,1334488.2203362836,1340018.3205768254,1018029.6069443697,1.3108540372826374
3400,1000,1101708.3642855035,986510.8385000812,602036.6402229771,1.8299689598252065
