P,n,Paper,Min Time,Time opt,mast
1300,100,219519.46351333283,214225.3527698191,156074.9445191698,1.4065003462895385
1600,100,174868.99478603696,176711.40852998677,126810.89242182547,1.3789745616200726
3500,100,87381.26977911044,100567.02318605708,57970.693678548785,1.5073352453507833
4000,200,135135.06604166824,151897.53284108505,100918.28076216583,1.3390543816351879
3300,200,172890.01571239752,179497.2390269461,122325.18880262524,1.4133639800986524
2600,100,106783.02875624273,135521.5760223358,78037.4722595849,1.3683558124619697
3000,400,374621.7112642677,464073.84316044755,263509.7862960475,1.4216614742474436
900,500,1500063.627827307,1380350.9429124482,1134990.9595698132,1.3216524899862325
300,400,3337158.1565071614,2701397.1208933834,2635097.862960475,1.2664266490497385
1300,300,629755.5753244773,641984.5255722436,483215.02526882704,1.3032615758877226
5000,500,299606.09221984824,299606.09221984824,218726.61253679788,1.3697742983581545
900,900,2655106.4619142143,2338124.933464025,2000700.6984959939,1.3270882865738804
1700,100,167313.7678393479,176971.9533130517,119351.4281617181,1.4018581127713199
1300,400,791117.4702353844,792928.8899558429,608099.5068370326,1.3009671301170773
1000,900,2381484.0310036847,2158300.3423169833,1800630.6286463945,1.3225833178201245
4600,400,234980.20536165434,235405.3164815368,171854.208453944,1.3673229621527003
1900,900,1287571.5337898324,1350645.482942016,947700.3308665234,1.3586272916171191
4700,700,419120.9947759326,423625.4124153003,303242.86164300377,1.3821297969063084
600,700,3102261.9889680324,2625677.1307631484,2375402.4162035296,1.3059942887176992
2200,100,130140.52198732576,149588.78554457976,92226.10357950944,1.4111028975124138
200,900,11267452.296656383,9047423.906899324,9003153.143231973,1.2515006817502126
800,800,2710352.4346212214,2402135.1263894546,2042065.0473440746,1.3272605777892954
3000,100,108148.25114091797,125902.0781857427,67632.47595830692,1.599057991128221
4100,1000,683142.8108560574,691728.0660433964,499249.8967702737,1.368338411836269
3000,800,767517.2274368424,908564.791013779,544550.6792917532,1.4094505004292368
1600,200,336427.905009116,314010.8452483653,252295.70190541458,1.33346665229851
200,800,10257126.311316332,8251726.431243704,8168260.189376298,1.2557296258335195
3900,100,77391.73152860822,80361.74189930678,52024.98150638994,1.487587871974594
2500,500,550007.2466202604,675374.6167368889,408596.74544513266,1.3460881731230447
900,300,898407.3870849981,834440.1354562615,697977.258721639,1.287158536841804
600,900,3930249.1100460836,3270439.8314744933,3001051.047743991,1.3096242108246068
4900,900,486892.4978413001,486815.5958165815,367475.6384992642,1.3249653768334768
2000,300,427540.37117545924,474933.51557312015,314089.7664247376,1.3612043972082317
500,300,1633896.886323905,1338772.0937920576,1256359.0656989503,1.3005015293258693
3100,600,523618.4174903446,647611.1399291126,392299.6660464377,1.3347409208050722
3700,400,287491.43828692177,372557.21954654955,213656.58348328175,1.3455772511190485
5000,100,64613.943418808565,64613.943418808565,42511.79157511906,1.5199063842001255
2400,800,947433.9337596003,1123461.5405278627,680688.3491146915,1.3918762308651824
2100,800,1037987.7645790515,1217400.3454860433,777929.5418453617,1.3342953426306372
300,300,2675610.6812316235,2168837.2285828516,2093931.776164917,1.2777926729456603
4100,400,264899.4140337395,280130.49497856543,192812.03875320547,1.3738738293867845
1100,100,253229.45425639584,239804.72153825537,184452.20715901887,1.3728729959738737
2700,300,321728.0860041302,410632.93092636147,232659.08624054634,1.382830523418696
4000,600,413856.4334642849,483035.8205205171,304032.2411859892,1.3612254800671344
4500,100,73679.27094691417,71594.0833955293,45088.317305537945,1.6341100167396259
4900,300,187480.91198171172,187433.07357982048,142348.1066563424,1.3170594002653593
3200,600,513067.4463783009,619938.4240772014,380040.3014824865,1.350034310510999
3500,300,270982.2358246071,336279.37301569566,179479.86652842147,1.5098196865535098
3300,900,740837.8257809267,888029.5924317122,545645.6450443619,1.3577270019642425
2000,900,1196192.5840341137,1307614.3895835134,900315.3143231972,1.328637384040656
5000,1000,542069.375042479,542069.375042479,409384.9153516244,1.3241068605981505
600,800,3548181.340850949,3009753.1186280963,2722753.396458766,1.303159274529137
4800,900,483494.31992472534,483561.41447590484,375131.3809679989,1.2888666330102907
1000,1000,2690654.9418282676,2445428.7310883612,2046924.5767581223,1.314486607068675
2800,700,686845.2359630492,868052.7157079924,509014.80347218487,1.3493620053440782
2200,200,253799.91929574992,246946.91141638663,183487.78320393787,1.3831979157634897
4500,800,508426.03211798484,525496.3024219668,363033.78619450214,1.4004923273052776
1900,400,558967.4487308589,630391.5076066983,416068.08362533816,1.3434518789819
4300,500,345243.1479079136,340566.06566501927,237556.24735182134,1.4533111705397825
4500,600,360169.4451897499,364158.57030042424,270250.88105421263,1.3327225568507934
2200,500,607799.3432937022,749259.8701559309,464314.4834603781,1.3090251649355846
400,500,3293105.06473323,2701828.885871905,2553729.6590320794,1.2895276730197787
1500,500,924923.9721287094,1010110.3304568451,680994.5757418879,1.358195799314672
5000,400,221080.6749955983,221080.6749955983,158105.8717776285,1.3983078079892068
900,700,2040631.5831253813,1914114.5596898035,1583601.610802353,1.2886016086403624
1700,1000,1588454.1418980923,1719566.3276462,1204073.2804459543,1.3192337772911749
900,600,1828703.166793896,1649327.8971370985,1351254.405271063,1.3533374319893936
2600,200,220178.6748874181,222781.87592468047,155258.89348025512,1.4181388901590948
4200,700,478545.0453579255,502380.8718047352,339343.20231478993,1.4102096110768878
4700,300,209888.86217504094,210881.94391740407,142348.1066563424,1.474475966735236
4500,500,324663.12773466227,327680.4957232372,226998.1919139626,1.43024543498442
1500,800,1436706.2012658366,1534255.084729966,1089101.3585835064,1.3191666596894414
2500,1000,1102665.3703829548,1342530.4357629132,818769.8307032489,1.3467342457352947
700,500,1907526.7541298636,1663837.7314824378,1459274.090875474,1.3071750989462616
3800,200,151467.78906419635,172107.75978092567,106229.76922333245,1.4258506835852915
700,700,2672699.3508363697,2263993.8314928166,2036059.2138887395,1.3126825254417278
3100,500,451059.56741895765,606608.395926643,329513.50439123606,1.3688651949250863
700,800,3047030.731030607,2663049.0092144376,2333788.625536085,1.3056155547637422
3900,500,373296.3755083111,437880.13027131173,261920.99066995684,1.4252251205734667
4400,100,72450.605118594,71893.6556289614,46113.05178975472,1.5711518172538494
