mu,beta,average,max
0.1,0.0,1.1285227828878268,1.744481230348343
0.1,0.1,1.3607340709951041,1.8656872051317137
0.1,0.2,1.5124517721275827,1.956231419756831
0.1,0.3,1.655709799060351,2.07032096146399
0.1,0.4,1.806447766788599,2.181868080425785
0.1,0.5,1.979038105577548,2.3521166309830006
0.1,0.6,2.196394154054994,2.550245000157377
0.1,0.7,2.4829853946557945,2.735618329196019
0.1,0.8,2.9302197059364086,3.2209254474835136
0.1,0.9,3.904141778571273,4.223652402475003
0.1,1.0,29.518819929133812,53.10621078888108
0.2,0.0,1.1614426708609171,1.727912149120191
0.2,0.1,1.352581601440533,1.6642005479187834
0.2,0.2,1.503031071290903,1.7585642431859954
0.2,0.3,1.644660247507615,1.882789901986197
0.2,0.4,1.7944621993603536,1.9487386414909127
0.2,0.5,1.9685527822993745,2.1732188251819284
0.2,0.6,2.1858658727075975,2.3493774490242285
0.2,0.7,2.4708963624506084,2.584254710189521
0.2,0.8,2.917481771030658,3.009851611425849
0.2,0.9,3.8917912109199158,4.024776558942064
0.2,1.0,29.518819929133805,53.10621078888108
0.3,0.0,1.4359762762003507,2.2885109504757897
0.3,0.1,1.3595067703938688,1.8009441388976726
0.3,0.2,1.5052444225681831,1.8161046899362443
0.3,0.3,1.6478169991700107,1.9261066702350405
0.3,0.4,1.7967919735327569,1.962914805023046
0.3,0.5,1.967714533431228,2.1058950643388474
0.3,0.6,2.1850044560350144,2.3604616167215853
0.3,0.7,2.4706722041187428,2.5836987690612023
0.3,0.8,2.9175205528437527,3.0439392602196755
0.3,0.9,3.8908611213571898,4.024558979844871
0.3,1.0,29.518819929133805,53.10621078888108
0.4,0.0,1.933317210114008,2.9991448826014957
0.4,0.1,1.369193814783915,1.9308078182876869
0.4,0.2,1.512747784222205,1.912114077364884
0.4,0.3,1.6500785015588644,1.9167986343982275
0.4,0.4,1.7999383375752003,2.0755941658710126
0.4,0.5,1.9710548458654478,2.193159106967317
0.4,0.6,2.1867190058403363,2.3696295726225998
0.4,0.7,2.4721098779805675,2.626956158896217
0.4,0.8,2.9178114675562803,3.028098478740175
0.4,0.9,3.8913515385271746,4.024326190377537
0.4,1.0,29.518819929133805,53.10621078888108
0.5,0.0,1.880912714130977,2.7808422956792658
0.5,0.1,1.3905177930469304,2.0562522384038964
0.5,0.2,1.5305202524250023,2.0423361836403187
0.5,0.3,1.6643034023374184,2.135066826256708
0.5,0.4,1.8116358316521035,2.106301059041288
0.5,0.5,1.9788605248440732,2.326149007940905
0.5,0.6,2.1955344594793758,2.417759474062149
0.5,0.7,2.4815507072948515,2.7465931526940097
0.5,0.8,2.924136601166588,3.124024059533918
0.5,0.9,3.895903419628409,4.073697608340459
0.5,1.0,29.518819929133812,53.10621078888108
0.6,0.0,3.5709612131220623,5.263150972325131
0.6,0.1,1.3976619653259061,2.1651846938791564
0.6,0.2,1.530812015088739,2.1226877334366496
0.6,0.3,1.6651710384859286,2.132579002223609
0.6,0.4,1.810274407406618,2.110001145554885
0.6,0.5,1.9782605461971412,2.2726459253412177
0.6,0.6,2.1949409994883986,2.4757617067828432
0.6,0.7,2.4783250988802688,2.7097302650465864
0.6,0.8,2.9231638577829426,3.13445923211488
0.6,0.9,3.8954278377369604,4.035801558442213
0.6,1.0,29.518819929133805,53.10621078888108
0.7,0.0,3.523028760246325,5.077409292962135
0.7,0.1,1.4023347904720997,2.159707290250168
0.7,0.2,1.5319683591293738,2.032981489584782
0.7,0.3,1.6664295972887198,2.136817049784519
0.7,0.4,1.8127047033591426,2.181686614574275
0.7,0.5,1.9810137151966378,2.3976117059980524
0.7,0.6,2.1933139428183464,2.401337065306257
0.7,0.7,2.4789084387346603,2.7272450825413728
0.7,0.8,2.921918353240676,3.0893271383656717
0.7,0.9,3.8942079923166157,4.024663886866906
0.7,1.0,29.518819929133805,53.10621078888108
0.8,0.0,3.4877568224405944,4.943566024009384
0.8,0.1,1.4327969144960213,2.4973154043630843
0.8,0.2,1.5487460699959137,2.2708089108182032
0.8,0.3,1.672698141698654,2.175646135866723
0.8,0.4,1.819323851368055,2.165882695767677
0.8,0.5,1.9860354892489613,2.3538848732705677
0.8,0.6,2.197598075786226,2.530503490538458
0.8,0.7,2.481437400304637,2.73775147805758
0.8,0.8,2.926951123187225,3.133225881850324
0.8,0.9,3.896012276367328,4.0303262047404
0.8,1.0,29.518819929133805,53.10621078888108
0.9,0.0,3.4600220255467717,4.837037707904141
0.9,0.1,1.5403724280432813,3.1105691536622837
0.9,0.2,1.6251806684102121,2.7099035541150367
0.9,0.3,1.7296695844514192,2.5814476610744954
0.9,0.4,1.8588141698337655,2.497730522991672
0.9,0.5,2.0152453777194292,2.5626009117983464
0.9,0.6,2.221583553933746,2.6209076369939472
0.9,0.7,2.501277176067352,2.943524671284069
0.9,0.8,2.942065713976242,3.287698820035108
0.9,0.9,3.9090151208466217,4.293921334887186
0.9,1.0,29.518819929133805,53.10621078888108
