eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.62,0.25,2.606343676446147,2.606343676446147,0.62,0.25
2,0.86,0.9,4.438460060302649,2.606343676446147,0.62,0.25
3,0.72,0.65,3.155489126588991,2.606343676446147,0.62,0.25
4,0.3,0.15,2.523578292462575,2.523578292462575,0.3,0.15
5,0.68,0.05,2.472530615315896,2.472530615315896,0.68,0.05
6,0.84,0.55,2.94336315071382,2.472530615315896,0.68,0.05
7,0.78,0.45,2.80668668191845,2.472530615315896,0.68,0.05
8,0.78,0.85,4.033685022358836,2.472530615315896,0.68,0.05
9,0.34,0.55,2.94336315071382,2.472530615315896,0.68,0.05
10,0.14,0.95,5.262706968154325,2.472530615315896,0.68,0.05
11,0.38,0.95,5.262706968154325,2.472530615315896,0.68,0.05
12,0.86,0.55,2.94336315071382,2.472530615315896,0.68,0.05
13,0.24,0.6,3.050620759410824,2.472530615315896,0.68,0.05
14,0.64,0.3,2.63901952088621,2.472530615315896,0.68,0.05
15,0.82,0.5,2.8880697966020024,2.472530615315896,0.68,0.05
16,0.7,0.55,2.94336315071382,2.472530615315896,0.68,0.05
17,0.74,0.05,2.472530615315896,2.472530615315896,0.68,0.05
18,0.16,0.0,2.4637977798705224,2.4637977798705224,0.16,0.0
19,0.34,0.7,3.229893944259603,2.4637977798705224,0.16,0.0
20,0.56,0.55,2.94336315071382,2.4637977798705224,0.16,0.0
21,0.1,0.1,2.9794460814305257,2.4637977798705224,0.16,0.0
22,0.9,0.2,2.552105932257039,2.4637977798705224,0.16,0.0
23,0.1,0.35,2.996520557295312,2.4637977798705224,0.16,0.0
24,0.9,0.0,2.8441604268364284,2.4637977798705224,0.16,0.0
25,0.86,0.1,2.5221063401755908,2.4637977798705224,0.16,0.0
26,0.9,0.15,2.6404912458209715,2.4637977798705224,0.16,0.0
27,0.24,0.2,2.552105932257039,2.4637977798705224,0.16,0.0
28,0.56,0.2,2.552105932257039,2.4637977798705224,0.16,0.0
29,0.9,0.3,2.63901952088621,2.4637977798705224,0.16,0.0
30,0.1,0.0,2.9770773017895653,2.4637977798705224,0.16,0.0
