eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.86,2.8,3.348123985354864,3.348123985354864,0.86,2.8
2,0.5,1.0,19.023082823371293,3.348123985354864,0.86,2.8
3,0.12,3.8,2.559023295102531,2.559023295102531,0.12,3.8
4,0.36,4.0,3.077006889093772,2.559023295102531,0.12,3.8
5,0.7,2.8,2.9626219735691515,2.559023295102531,0.12,3.8
6,0.68,3.2,3.0119677206036486,2.559023295102531,0.12,3.8
7,0.9,1.6,3.313708786140549,2.559023295102531,0.12,3.8
8,0.14,3.0,2.6459001237213524,2.559023295102531,0.12,3.8
9,0.26,4.0,2.9983947273800355,2.559023295102531,0.12,3.8
10,0.38,2.8,2.9029374020602323,2.559023295102531,0.12,3.8
11,0.68,4.6,3.5235572080797826,2.559023295102531,0.12,3.8
12,0.1,2.0,2.6716978682970725,2.559023295102531,0.12,3.8
13,0.1,4.4,2.550979694235136,2.550979694235136,0.1,4.4
14,0.4,4.8,3.376582544004221,2.550979694235136,0.1,4.4
15,0.4,2.8,2.720328813772491,2.550979694235136,0.1,4.4
16,0.74,5.0,3.851261237326691,2.550979694235136,0.1,4.4
17,0.32,4.2,3.0457802198845854,2.550979694235136,0.1,4.4
18,0.64,4.6,3.580778081673957,2.550979694235136,0.1,4.4
19,0.18,1.4,4.081218831260501,2.550979694235136,0.1,4.4
20,0.52,1.6,3.313708786140549,2.550979694235136,0.1,4.4
21,0.1,2.4,2.431674846068626,2.431674846068626,0.1,2.4
22,0.1,3.6,2.5700451684836687,2.431674846068626,0.1,2.4
23,0.1,2.2,2.5155912481705878,2.431674846068626,0.1,2.4
24,0.1,2.6,2.349331442508111,2.349331442508111,0.1,2.6
25,0.1,3.4,2.5677587936094,2.349331442508111,0.1,2.6
26,0.12,2.6,2.524141585132297,2.349331442508111,0.1,2.6
27,0.12,2.4,2.431674846068626,2.349331442508111,0.1,2.6
28,0.1,3.2,2.531049723162399,2.349331442508111,0.1,2.6
29,0.14,2.4,2.4351991894425127,2.349331442508111,0.1,2.6
30,0.14,2.6,2.359432489267401,2.349331442508111,0.1,2.6
31,0.16,2.6,2.4974418498505564,2.349331442508111,0.1,2.6
32,0.16,2.4,2.431674846068626,2.349331442508111,0.1,2.6
33,0.18,2.4,2.435899125291115,2.349331442508111,0.1,2.6
34,0.18,2.6,2.5463159991749738,2.349331442508111,0.1,2.6
