eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.22,2.2,3.858106869765955,3.858106869765955,0.22,2.2
2,0.74,1.8,2.4630675991225863,2.4630675991225863,0.74,1.8
3,0.62,2.0,2.432182244500968,2.432182244500968,0.62,2.0
4,0.76,3.4,2.406235427064508,2.406235427064508,0.76,3.4
5,0.62,4.4,2.3520548274441277,2.3520548274441277,0.62,4.4
6,0.68,1.4,2.5014145068599145,2.3520548274441277,0.62,4.4
7,0.56,2.8,2.646210170774072,2.3520548274441277,0.62,4.4
8,0.58,1.0,2.665425736197057,2.3520548274441277,0.62,4.4
9,0.58,2.2,2.6810785844455984,2.3520548274441277,0.62,4.4
10,0.82,3.2,2.382439558424302,2.3520548274441277,0.62,4.4
11,0.74,4.4,2.467660918795421,2.3520548274441277,0.62,4.4
12,0.44,1.4,2.2180880416526914,2.2180880416526914,0.44,1.4
13,0.8,2.2,2.4035281607054544,2.2180880416526914,0.44,1.4
14,0.26,3.4,3.3070038305692697,2.2180880416526914,0.44,1.4
15,0.68,3.6,2.392409362119231,2.2180880416526914,0.44,1.4
16,0.46,5.0,2.1670245404288115,2.1670245404288115,0.46,5.0
17,0.46,2.8,2.155978845857539,2.155978845857539,0.46,2.8
18,0.86,3.0,2.358967751234921,2.155978845857539,0.46,2.8
19,0.44,1.6,2.1813899994287844,2.155978845857539,0.46,2.8
20,0.14,3.0,6.174430211427272,2.155978845857539,0.46,2.8
21,0.9,5.0,2.3666044968384763,2.155978845857539,0.46,2.8
22,0.46,4.8,2.185399865377658,2.155978845857539,0.46,2.8
23,0.46,1.0,2.231482538593918,2.155978845857539,0.46,2.8
24,0.44,5.0,2.1923642644983983,2.155978845857539,0.46,2.8
25,0.14,2.8,6.174430211427272,2.155978845857539,0.46,2.8
26,0.46,4.6,2.2920282370612,2.155978845857539,0.46,2.8
27,0.44,4.8,2.2089410554161817,2.155978845857539,0.46,2.8
28,0.44,4.6,2.2756737513514427,2.155978845857539,0.46,2.8
29,0.46,4.4,2.1834911649541344,2.155978845857539,0.46,2.8
30,0.46,4.2,2.1656311797309735,2.155978845857539,0.46,2.8
