P,n,Paper,Min Time,Time opt,mast
500,100,585840.62093954,648251.0053737197,405794.85574984155,1.4436866624565847
500,200,1112845.8269454692,1307497.2793478935,807346.246097327,1.3783997043708478
500,100,648914.8553060425,683919.0427136951,396223.7867041169,1.6377483560587556
500,300,1554634.0301641691,2044472.5300421165,1256359.0656989508,1.2374121957716593
1000,100,290227.77026394056,484155.42923468305,202897.42787492077,1.430416212288585
500,200,1115089.2175164262,1347075.5226108122,858899.9533139734,1.2982760252972119
1000,100,331717.06379339215,457770.7000793079,198111.89335205845,1.6743924768005125
500,400,1869850.6518476913,2638841.6857623565,1581058.7177762853,1.182657311094419
1500,100,195731.28858114895,342620.3718797269,135264.95191661385,1.4470214627497189
500,300,1526008.7131866913,2037035.3022604797,1192879.7370945401,1.2792645106903593
1500,100,219729.82892043827,309260.4103292611,132074.59556803896,1.663679740796505
1000,200,565469.7076452818,938231.5302475662,403673.1230486635,1.4008108921760278
1000,300,797696.9215445111,1494778.6319538935,628179.5328494754,1.2698550013657568
1000,400,920939.6901051354,1861028.4882174279,790529.3588881426,1.164965829226648
500,500,2265365.4423947884,3403744.097895535,2042983.7272256638,1.1088514373392073
1500,200,388519.2427790861,671945.2058678782,269115.41536577564,1.4436900325870201
500,600,2655769.416182784,3970020.749314035,2432257.9294879143,1.0918946481724197
1000,200,551296.9162381401,964222.0547259871,429449.9766569867,1.283727898950326
1000,500,1148256.2866116299,2323336.0195630626,1021491.8636128319,1.1240973398950582
1000,700,1570545.0887771335,3246852.2239191374,1425241.4497221182,1.1019501917260022
1500,300,527377.219070478,1051535.6051572126,418786.3552329836,1.2592989539429527
1000,300,781261.8918419655,1391269.8600015014,596439.8685472701,1.309875367226642
1500,200,387709.5945209951,735334.8860684563,286299.98443799117,1.354207529148392
1000,600,1351616.4157194106,2776773.155253785,1216128.9647439572,1.111408785501609
500,700,3025333.3105767146,4606124.790379838,2850482.8994442364,1.0613406279920392
1500,500,821090.8355098601,1595865.3032015655,680994.575741888,1.205723018594309
1500,400,641317.2737511403,1272617.6521629258,527019.572592095,1.2168756287302256
1500,300,548978.1382519129,968831.9475681406,397626.57903151336,1.3806374301965472
500,500,2263891.3238797053,3316339.4431430637,1997005.0680836043,1.1336432541216404
1000,400,920825.5173134322,1777769.2322214455,761282.6790810934,1.209571086557381
500,400,1820354.0646420396,2572309.590674083,1522565.3581621868,1.195583529392327
500,600,2660226.820484157,4037836.0254136515,2446288.310968251,1.0874543317550451
2000,100,153527.2079036663,242412.11909778722,101448.71393746039,1.5133479957006701
2000,100,181026.83323481254,239180.16627238225,126357.46311728247,1.4326564396658317
2000,200,304219.13875329954,499824.4814716571,201836.56152433174,1.5072548623289215
1000,500,1168058.8666030266,2347563.3259862955,998502.5340418022,1.1698106181812915
500,800,3467915.577930384,5374003.597534959,3267304.0757505195,1.0613997037094818
2000,300,424588.53929762036,754907.3162365919,314089.7664247377,1.3518063454619442
1500,600,950589.156533042,1894167.2747097446,810752.6431626381,1.172477406703135
2000,200,303237.5000510406,516412.07236199174,214724.98832849335,1.412213373075787
1000,600,1347592.7537912077,2785187.0276805894,1223144.1554841255,1.1017448333862372
1000,700,1557484.6506610196,3221923.943081546,1414003.531714842,1.1014715421341064
1500,500,789987.6684531377,1618558.815318763,665668.3560278681,1.1867586333337212
1500,400,648191.2697910113,1196557.6050256162,507521.7860540623,1.2771693503655124
2000,300,442327.7654820305,724115.0280673564,298219.93427363504,1.4832266882473648
2000,400,519356.5706763851,917387.4982154876,395264.6794440713,1.313946319228031
2500,100,134469.13389204605,197312.7936378525,81895.80016362498,1.6419539661787463
500,700,3018889.746585406,4665452.002173975,2828007.063429684,1.067497244127894
2500,100,169202.76632719114,178800.61684885752,126357.46311728247,1.3390801156726335
1000,800,1762053.889619711,3712601.7101565883,1633652.0378752598,1.0785980421580177
2000,500,649532.9871712518,1164524.4857188219,510745.93180641596,1.2717340398071721
1000,900,1945161.6389803174,4194881.990690744,1800630.6286463945,1.0802668842985153
500,900,3885664.0769630913,5889079.143332537,3601261.257292789,1.0789731150702737
1500,700,1092116.6007852168,2242126.2808051063,950160.9664814121,1.1494016690976978
2500,200,256198.7369104597,377011.0946108852,161469.2492194654,1.5866720019379053
2500,300,376390.9479690824,577234.7124601848,258894.10109480406,1.4538413443080047
2000,400,506021.55928030505,888393.242466409,380641.3395405467,1.3293920200341314
500,1000,4281710.023871145,6556672.632468136,4093849.1535162446,1.045888566801135
2500,200,262921.67492497386,388824.24446901894,176828.7827329652,1.4868714858599705
1000,1000,2223667.7530945954,4537232.093035338,2046924.5767581223,1.086345719985636
1500,600,919505.3138488878,1865989.9998700654,815429.436989417,1.1276332103532112
2500,300,398758.91996443114,526606.254110199,260121.07926644332,1.5329742637119401
2000,500,625520.2655437794,1149306.960619877,499251.2670209011,1.2529167312410487
2000,800,990243.1454024393,1873806.3007596831,816826.0189376299,1.2123060755218804
1500,800,1244154.1087193165,2621309.7686051023,1089101.3585835067,1.142367603266488
2000,600,742373.7871435174,1388030.9407539282,608064.4823719786,1.2208800360244956
2500,500,530828.8105786046,904276.5461075266,408596.7454451328,1.2991508534907932
2500,400,439713.4271142631,713139.965732879,316211.74355525704,1.3905664039242887
500,800,3475950.301578934,5405677.266077932,3285289.350154368,1.0580347516165074
2000,700,861528.4509075749,1600380.6880655217,712620.7248610591,1.208957894222833
1500,900,1364176.7584745125,2815805.500236232,1200420.4190975963,1.136415822966439
