P,n,Paper,Min Time,Time opt,mtpa
100,100,2124788.99310022,2028974.278749209,2028974.2787492075,1.047223227694182
100,100,2130255.062475801,1981118.9335205844,1981118.9335205844,1.0752787358859832
1900,100,125753.04122786563,158437.30449652844,106788.11993416882,1.177593924355893
100,100,2225472.486143693,2034863.8808778375,2034863.8808778382,1.0936714278812725
2000,100,110940.2605432719,148275.52560255834,101448.71393746037,1.0935600485942358
100,100,2157059.8938478185,2035571.9945448672,2035571.9945448677,1.0596824379724845
1200,100,188499.7183604656,217564.1601323257,169081.18989576728,1.1148473610616838
100,100,2178203.084458143,2088238.3931993323,2088238.3931993314,1.0430816192020007
100,100,2013496.202390292,1844771.6761047787,1844771.6761047777,1.0914609262875148
1900,200,235797.85239298455,276188.24591535196,212459.5384466649,1.109848275662043
700,300,951351.1147340015,1026219.004957702,897399.3326421074,1.0601201495582242
100,100,2295850.0730461795,2036711.4899757819,2036711.4899757812,1.1272338199817784
100,100,2132470.9295313098,1988720.6496210187,1988720.6496210184,1.0722827914205473
1200,100,189620.64613053898,257625.42513525864,165093.24446004868,1.1485669613599832
2500,200,172834.39750418608,225695.20511643207,161469.24921946533,1.070385837177415
100,100,1991855.6858806883,1886907.7568692486,1886907.7568692472,1.0556190034353192
1200,100,199938.58375549465,263235.25615288597,169571.99007315317,1.179077887033356
100,100,2175512.206928419,2132847.444469227,2132847.444469226,1.0200036634452354
2000,100,120949.48280097407,193969.49473034253,99055.94667602921,1.2210219260893997
1900,100,127984.92758365862,191332.56565031197,104269.41755371496,1.22744454305335
1200,100,188211.4351064686,260575.9255450902,169630.99954540562,1.1095344342181366
1900,200,252274.98321423266,349973.03204656305,226026.3035036772,1.116131084319257
1200,100,188405.92599914895,210166.13938980325,174019.86609994428,1.0826690665934795
3500,300,227128.71911606702,314374.3910919169,179479.86652842147,1.265482995442835
2500,200,197526.35156388412,306274.0076117473,171779.99066279465,1.149879859707466
1200,100,185954.70933997992,220006.53429511332,153730.97300873147,1.2096112169238546
700,300,900787.6971293978,957289.4946904145,852056.9550675285,1.0571918834439973
2000,100,121262.76703605383,223849.68148353376,101743.19404389191,1.1918513879536865
1700,500,664726.7910029058,918698.8367166249,600877.5668310776,1.106259956597411
1900,100,128427.84442542779,195487.39553634851,107098.09899357043,1.1991608220155046
1200,100,220146.06770486507,245725.47596855834,169725.95749798173,1.2970677611730834
1900,200,257700.09369751567,360603.12353341444,213778.46547933534,1.2054539409275813
1200,100,182166.49771727342,203415.99783547665,165726.72080175148,1.0991981065937328
1200,100,170216.93717295773,210769.18928140128,157242.31307243727,1.0825135667811208
2000,100,121032.33811185253,209741.9129619479,101778.59972724337,1.189172757693732
2500,200,207730.88425243585,324273.5528658696,162471.63376429485,1.2785670916179788
1900,200,258972.9103070954,427709.6481736257,216247.5655121417,1.1975760730242986
1900,100,127867.62236347789,211063.87812547633,107135.3681339404,1.1935145656438877
4900,500,285999.65466278646,300837.17649764346,218726.61253679788,1.3075667900935959
1200,100,194572.1441704901,307781.62142210914,177737.28703910217,1.0947176442930866
3400,400,258791.04879970447,434281.5863559144,232508.63496710072,1.1130384419328023
700,300,957758.370696381,1032580.4223390967,902975.1249531126,1.0606697175031405
3500,300,215893.98359943437,302924.96346281614,170411.3910135057,1.2668987813280863
2300,400,381490.5096108191,568013.0677865668,343708.416907888,1.1099248399059616
2500,200,220239.55455989894,354530.9705126155,164348.1497892277,1.34007930629186
2000,100,114163.73960925781,142353.8540825738,104411.91965996657,1.0933975735821115
1900,200,218067.7099739436,355986.72842028254,187229.23108293384,1.1647097449081
1900,100,116152.14117144728,151331.05324539347,109907.28385259639,1.0568193217041582
1700,500,620199.5249808645,816930.0131950743,587354.4317892954,1.0559203973170186
1900,200,244095.21368057744,309652.320011592,203477.38210360424,1.199618410444714
2500,200,179709.38903412895,289867.24052018207,142294.2156230297,1.2629423356900233
2000,100,126378.21762300622,161874.5405067093,92238.58380523889,1.37012313512806
3300,700,502265.8683618483,792960.8342211639,431891.3484006417,1.1629449634076117
3400,400,262496.1122713672,403853.14365806425,223906.67031796864,1.1723461025015374
3500,300,218592.16320847752,319789.67202688556,180595.0249906225,1.2103996952287475
1900,100,131633.7296465388,161386.67026971403,97093.24611077778,1.3557454809611815
700,300,870296.4691956366,962610.5800436722,850297.0115314416,1.0235205550448478
1900,200,227481.62105468856,278514.11295251665,207834.04332789904,1.0945349347594204
2000,100,145193.33684062297,182257.788788214,101835.57449878904,1.4257624367047639
1900,100,152948.77579536627,207490.35628125854,107195.34157767268,1.426822971449194
2500,200,189468.30502941224,263115.76937669324,154642.8103987392,1.2251995714568116
2000,100,109095.52901253171,145944.95209470784,99436.03248105089,1.0971428192624397
1900,100,110400.20609451631,149016.82917318025,104669.50787479042,1.0547504076027678
700,300,898515.3425512962,992478.1867493944,864734.4616755864,1.03906503368705
1900,100,115033.90592663322,191386.06436756693,99310.93457206564,1.1583206463851983
2000,100,111490.63847062137,149537.33379038304,94345.38784346236,1.1817285510088353
2800,900,706991.01634929,1006608.2511828335,643082.3673737124,1.0993786367313638
1900,200,255956.00847892018,373884.1442554888,228060.9628224906,1.1223139870638075
2300,400,374654.7471078331,522274.5140341232,330992.4691656928,1.1319132065215756
2500,200,178162.06580717763,236121.75748297185,157953.87292920327,1.1279373053868196
