P,n,Paper,Min Time,Time opt,mtpa
500,200,857392.6463222764,839423.4962179608,807346.2460973266,1.0619887693376562
1300,100,171852.37070924736,194284.38644315393,156074.9445191698,1.1010887829477314
500,200,893429.38054834,913920.5912177811,858899.9533139733,1.0402019200270516
1600,100,146455.7262339928,172735.78956182662,126810.89242182547,1.1549144039363788
600,300,1109607.9701404548,1151450.0695884011,1046965.8880824585,1.0598320181880296
1600,100,152897.74802816624,219057.27292589255,123819.93334503651,1.2348395278335478
1300,100,181905.9467630621,235109.41826256132,152393.764116968,1.1936574164769784
1600,100,144475.37501136627,232402.21804592633,127178.99255486489,1.136000310342447
500,200,846069.0429794656,906276.5455220863,812358.1688214743,1.0414975505286015
1000,400,828946.4475284611,956395.727021577,790529.3588881425,1.0485966627404593
1900,300,357400.5002653817,519719.68474143796,330620.80676288164,1.0809982098970143
1600,100,149798.78638625413,226363.43172872686,127223.24965905423,1.1774482006056293
1300,100,179762.64312299312,254291.30195725505,156527.99083675677,1.1484376830113905
600,300,1012107.4099505717,1110717.747827526,994066.4475787833,1.0181486483280169
500,200,876701.2925680848,961913.5145999362,821740.7489461385,1.066883069499026
2600,300,284463.16444329615,390067.4100575695,241607.51263441352,1.1773771491689056
1600,100,148221.1291524273,165166.45031542383,130514.89957495821,1.1356644309203943
1300,100,179832.49398963957,231481.96650392577,156582.46111883596,1.148484272789392
100,700,14583844.477912934,14252414.497221196,14252414.497221177,1.0232543040869586
1300,100,169171.89259506736,205997.32212158883,160633.72255379474,1.053153036022142
500,200,768840.404234863,789401.5750680204,711471.0781151486,1.0806347972312509
2600,400,338491.07088693406,534844.3698811792,304049.7534185163,1.1132752685413634
600,300,1126076.9940502583,1161022.2752436886,1053470.9791119648,1.068920754703179
500,200,839683.0921806379,823520.9192275102,773214.0519936961,1.0859646045174094
1300,100,178420.7942483655,205163.49958070504,141905.51354652137,1.257321084919461
3000,400,288876.4510392671,478186.6363305374,263509.7862960475,1.0962646021606224
1600,100,153238.44359507752,173446.3855674319,115298.22975654861,1.3290615469000644
1300,100,192619.0399689267,249756.92750807686,156670.1146135216,1.22945617576195
500,200,863734.1346095677,818822.0153604493,789769.3646460164,1.0936536326611037
1000,400,801115.5533323039,930371.3171894873,761282.6790810934,1.0523233686326487
600,300,1027723.1395731516,1127792.6132424506,992013.1801200152,1.0359974647199912
1300,100,166370.97113081787,196919.47932249296,152978.51150930906,1.0875447112759615
4500,400,208250.77797588,244464.4089747703,175673.19086403167,1.1854442726953305
500,200,923015.1688469661,964329.737245386,866631.6587254644,1.065060524334437
1300,100,155412.82885978976,194418.4169445286,145146.75052840365,1.0707289573759846
500,200,830817.7602340397,837893.0690958154,802214.2442660409,1.035655706904293
1600,100,167765.75978603782,230082.19831827714,127294.46812348631,1.3179344103413115
