P,n,Paper,Min Time,Time opt,mast
500,100,665690.4463017232,646289.1329550444,405794.85574984155,1.640460535340296
500,200,1323426.0948308494,1318195.8609845464,807346.246097327,1.6392298858491356
500,100,625353.6292063716,656226.244542175,396223.7867041169,1.578283914775059
1000,100,303626.4462494347,474990.26674500824,202897.42787492077,1.4964529093814334
500,200,1422178.0779888327,1358243.4051464684,858899.9533139734,1.6558134303087468
500,300,2129098.763063512,2037628.6419072673,1256359.0656989508,1.6946578579261729
500,400,2537214.633259631,2660390.9861174515,1581058.7177762853,1.6047567397295355
1500,100,185434.94262702882,324290.8534083848,135264.95191661385,1.3709016267668732
1000,200,607757.0955016505,951304.6517970138,403673.1230486635,1.5055674029315653
1000,100,297271.173151894,472439.05132409727,198111.89335205845,1.5005215897039694
1500,100,202360.45955716682,324100.42140240496,132074.59556803896,1.5321679289407304
1500,200,369414.3911537519,683160.9405393865,269115.41536577564,1.3726987383894458
1000,300,929995.6884403325,1493942.9478780755,628179.5328494754,1.4804616193427913
1000,200,593923.3178010957,985177.6454999943,429449.9766569867,1.3829860288372497
500,400,2421140.76887349,2561493.7486999226,1522565.3581621868,1.5901719790839908
500,500,3184342.082587054,3414580.6584879365,2042983.7272256638,1.5586722694611646
500,300,1895182.899850185,2032871.9640837202,1192879.7370945401,1.5887459908290695
1000,300,841671.9735910238,1453788.6785087336,596439.8685472701,1.4111598133791055
1000,500,1442753.9797174558,2315197.940420399,1021491.8636128319,1.4123988952929063
1500,200,393875.2019456797,713375.0949206719,286299.98443799117,1.3757430085749374
1500,300,576864.6371215835,1020547.1935668986,418786.3552329836,1.3774676035007303
1000,400,1134918.1726329278,1859116.4643326448,790529.3588881426,1.435643293791338
500,600,3922533.6849602903,3949912.5151554598,2432257.9294879143,1.6127128777769624
1500,400,717472.8989732116,1282600.0557370482,527019.572592095,1.361378089706214
500,700,4648374.527161067,4640802.352597179,2850482.8994442364,1.6307322973477123
1500,300,561546.5542875491,966758.8905277353,397626.57903151336,1.4122460215192116
1500,400,715422.9552506022,1193341.6876535662,507521.7860540623,1.409639891152168
1000,400,1066189.7935189705,1750296.2036356768,761282.6790810934,1.4005176037972062
500,500,3222160.8122841283,3315156.93080117,1997005.0680836043,1.6134965623178044
1500,600,1102993.8428259783,1932064.8500683403,810752.6431626381,1.3604566721156113
1000,600,1721747.3173151421,2816135.8983191806,1216128.9647439572,1.4157604721450225
2000,100,137655.30091662594,240613.18065549515,101448.71393746039,1.3568954752988358
1500,500,932644.1330855738,1574208.77473965,680994.575741888,1.3695323961568036
1000,700,2008514.938882017,3247504.303173277,1425241.4497221182,1.4092453873507682
2000,200,282553.4946021625,484713.05971960817,201836.56152433174,1.3999123472389328
500,800,5174271.062916869,5430216.481973756,3267304.0757505195,1.5836515190978384
2000,100,163359.75056927121,243067.011763703,126357.46311728247,1.2928381635649329
1000,900,2506867.756369006,4183464.932428193,1800630.6286463945,1.3922165470735761
1000,800,2301056.331016803,3794376.826735385,1633652.0378752598,1.4085351578354315
1000,500,1409525.3523841794,2357973.1168707297,998502.5340418022,1.4116392340824744
2000,300,438708.1753836888,764364.8555803625,314089.7664247377,1.3967604878613968
1500,700,1281972.7717409318,2255702.223111692,950160.9664814121,1.3492164138127758
500,900,5730634.941058442,5813555.370859219,3601261.257292789,1.591285533492893
2000,200,291969.1424500196,493799.25168055604,214724.98832849335,1.359735281500426
500,1000,6654750.142957144,6576634.479361665,4093849.1535162446,1.6255484492488734
2000,300,418864.73622612504,703696.8755894548,298219.93427363504,1.404549757031973
500,600,3860049.5675631906,4025478.2786620385,2446288.310968251,1.5779209467077766
2000,400,541072.3097343327,914926.3503700086,395264.6794440713,1.368886060083425
