P,n,Paper,Min Time,Time opt,mtpa
2600,200,204092.12598022583,228264.30913247462,155258.89348025512,1.3145277633076846
2600,200,227958.54938127226,292009.5375659172,165173.06794499487,1.3801193633891085
4000,400,244394.70226561112,324566.06952179177,197632.33972203563,1.236612907631137
2200,400,421773.978621276,567849.3558177645,359331.52676733746,1.1737739307644142
100,800,17366765.89218073,16336520.378752597,16336520.378752597,1.0630639505563302
2600,200,239447.08573444147,305092.86084361956,156222.72477336045,1.5327289040811345
4500,500,312485.2215402332,344389.65533100255,226998.1919139626,1.3765978438219106
3700,600,382517.14174888365,521508.03550475294,328683.5039848532,1.1637856391068269
2400,700,662508.4800539375,965934.9099054955,593850.6040508824,1.1156147279041453
2600,200,231088.91248581666,370793.5574478641,158027.06710502662,1.4623375395066485
100,800,17849560.35957106,16426446.750771865,16426446.75077184,1.0866355110384631
4000,400,253911.08723183585,325944.86399326083,190320.66977027335,1.3341224972480359
3500,500,361184.6340291884,545489.6483700249,291854.8181750948,1.237548985100188
2600,200,235298.34721926687,276048.6754924565,136821.3611759901,1.719748621098778
2200,400,411062.2937873316,557096.0336115147,346037.581400497,1.1879122843353143
4500,500,300571.8284683155,309454.55550578085,221889.45200928938,1.3546016980371471
1900,1000,1142409.316446568,1557358.2381939245,1077328.724609538,1.0604092236198541
2600,200,235141.0195939677,270498.3931056291,148695.00999878772,1.5813645635847817
100,800,17094403.802035462,16371934.517174779,16371934.517174788,1.0441285227535437
1200,800,1452652.1655937925,1746298.8556705269,1361376.698229383,1.067046444590335
2100,600,642988.1788720572,881603.8730023929,579109.0308304556,1.1103059089753746
4600,900,441759.6167848429,519406.4873928516,391441.44101008575,1.1285458577020226
4400,600,325314.0235113657,379386.7444970115,276392.94653271744,1.1769982830327304
3700,600,390732.64623474196,563789.1395580622,330579.501482196,1.1819627184469743
4000,400,260733.1622510058,303278.1725906943,197694.8732082911,1.318866584751025
2200,400,412063.47809106973,562328.6083921825,359445.2240150747,1.1463874063709587
5000,700,356695.14749135956,386785.65380404284,285048.28994442354,1.2513498942965249
2600,200,224558.29912856763,223422.9530362953,151878.72397038777,1.4785369093063383
2400,700,639236.5676828453,963259.5469040455,589168.1382145174,1.0849815633616255
2600,200,246116.27368692026,319788.99846083455,166659.9343702816,1.4767572939282707
100,800,16443260.666099742,15553587.90488279,15553587.90488278,1.0572004843292566
4500,500,285760.4657961785,321882.48329635,217101.7938902692,1.3162510575136555
4000,400,257945.8513973054,318643.4939441818,195184.86419912142,1.3215463835052148
3500,500,360854.27201509656,491728.1234808383,285286.43829765776,1.264884072893062
2600,200,199400.806298584,263147.50008879596,154271.97005116168,1.2925277756708242
3700,600,409687.1497706744,584741.7396261991,312999.3271762273,1.3089074454783387
100,800,16907635.076912567,15707098.469540238,15707098.469540207,1.0764327421579793
2600,200,236570.9306268584,298251.3551491881,163616.48199570668,1.445886916411429
4000,400,271351.7917631094,338068.1511178774,207619.55264696907,1.3069664600641395
2100,600,627395.9847877882,949007.0203834339,582449.5978495834,1.0771678564190754
2200,400,408584.3802161951,547612.5929960695,354881.5712711298,1.1513260008196826
1900,1000,1109747.5128405346,1632645.88845181,1034397.2943473362,1.0728445626307843
4500,500,316299.3202013464,354461.47261372395,237834.46181356232,1.3299137466852573
2400,700,664736.3093372891,962170.8591395525,589456.5261617136,1.12771049235092
1200,800,1426618.2158955436,1791626.4834710343,1368870.5625643195,1.0421863504925146
2800,1000,801356.7184871365,1183878.9248630265,731044.4916993293,1.0961805028095688
4300,1000,534155.5227819359,654206.9092867551,476028.9713390982,1.1221071719213311
4400,600,342831.3676483727,397947.4021013667,277987.3080645739,1.2332626623685141
200,600,6531718.98438099,6124762.532992427,6080644.823719784,1.0741819615744743
4600,900,514680.35907305387,570214.7863546148,402511.08757592645,1.2786737433064344
100,800,17464043.98045573,16071410.372381106,16071410.372381069,1.0866528559601665
2200,400,439765.99711109,626951.9603554884,377490.095721762,1.1649736035332432
4000,400,266847.4715681855,326323.59319398104,205045.83418206192,1.3014040135594727
3700,600,464366.1072585409,635923.3980737958,338839.0013568165,1.3704623889194425
200,600,6725558.718111463,6177834.8071005605,6115720.777420626,1.099716446006229
3500,500,339585.3974982373,495825.4887602265,279130.8778589175,1.216581268625808
100,800,17031297.82233986,16005864.12017297,16005864.120172966,1.0640661256691846
4500,500,269571.1907224063,307482.1691031609,220654.31873059028,1.221690072839868
200,600,6448424.229600132,5869102.956302022,5790487.552760205,1.113623709721352
4000,400,261506.33186283827,314504.8954774808,191102.82708480157,1.3684064011611679
2400,700,631981.8269640745,940941.165795666,574171.2069099577,1.10068533454549
200,600,6787194.583594155,6376944.850307254,6268521.525101105,1.0827424866319948
2100,600,617247.3963217856,986894.3500530734,551475.0050247815,1.1192663143346788
5000,700,348614.9189468949,393201.93336033047,282800.7063429684,1.2327229427924762
100,800,17282922.699676793,16393536.671333121,16393536.671333099,1.0542522364865257
2200,400,445704.5647562551,588860.8402483704,372810.6076037489,1.1955254374896525
3700,600,382166.63443139836,586036.693388314,338982.976415527,1.1273918191187766
200,600,6686092.369641261,6303811.0400079945,6271185.063687249,1.0661609092604358
1200,800,1443070.0711250976,1768591.2164342646,1364327.8764312323,1.057715008286598
4000,400,238002.98411928702,288144.3760616857,193898.55242137605,1.2274613768238156
4500,500,272318.6179927336,306571.1520572127,218920.1498364505,1.243917557137503
1900,1000,1106111.2056529287,1616838.5452778277,1038744.1580158019,1.0648543215547999
200,600,6823523.741346092,6194555.121200032,6150199.769662079,1.1094800164062002
4600,900,469278.66146677046,535624.1325594755,395168.17570643645,1.187541634970599
100,800,17035675.489570506,15955739.480371244,15955739.480371261,1.0676832315122582
3500,500,365322.82811340055,594845.5426819075,297935.9010008748,1.2261792784493195
4000,400,255339.11005025194,314225.333150093,199817.3421784777,1.2778626082524007
4400,600,369285.4233898593,380502.67774923646,277514.5116622374,1.3306886950809844
2400,700,658304.9508838857,997583.8439385665,599905.3815716716,1.0973479670397608
200,600,6428817.145243064,6095028.813532957,6063751.036144509,1.0602046665376739
4500,500,286307.98011038447,320431.75735250115,229560.15869623993,1.2472023966895525
3700,600,391635.6752889723,553730.2703935165,332443.23079254484,1.178052789209492
100,800,17001800.26332874,16160715.959789654,16160715.959789645,1.0520449901868112
4000,400,274628.6575848236,330724.4467091109,208728.84792998986,1.3157197019404683
200,600,6558435.257824655,6064231.262766745,5972329.13815111,1.09813694224076
2100,600,693093.0780885532,1100871.8595465862,597002.050009629,1.160955943245713
2200,400,404845.49072983203,585126.2840989426,347459.6856087301,1.1651581679772869
4100,200,136490.4114304934,151867.72174943832,98456.85928016178,1.3862966219763935
200,600,6720194.441173551,6123144.02528804,6063134.0572034465,1.1083697602215257
3800,300,231226.02787843902,287882.71257974394,165310.40338144082,1.398738513418923
4500,500,280904.7132696166,327684.18659469223,227462.7459727743,1.2349482200625457
3500,500,326704.8487795576,493183.824049557,283698.4097964732,1.1515921044955362
3700,600,368670.3780021741,528226.6323422053,327770.3262780816,1.1247826555519025
2200,400,422483.9639951513,610720.4080087356,352542.8225843201,1.1983904845888698
2400,700,644031.9069827073,972073.1187338189,597259.2808863652,1.0783120959241168
4100,200,170428.64764294494,179061.03243317484,115155.9162563489,1.4799816907674397
200,600,6173440.379387852,5854585.811677906,5825618.632914472,1.0597055468938874
3800,300,231768.0909052345,282416.18792008806,156957.8601440184,1.4766262147851223
2800,1000,777334.8987075657,1281203.5281195077,701912.4497356924,1.1074527870253248
4600,900,467467.44240118837,523082.47484754294,394384.2308454,1.1853096697074514
1900,1000,1074467.8657398836,1579184.310360893,1017127.0810451743,1.0563752413668777
5000,700,353000.47753340245,381157.911035459,282939.1325576225,1.2476198479243994
4100,200,180413.81599346225,203290.4975912022,137320.72161632078,1.31381348619435
3800,300,227381.14246345303,281420.97117442935,166337.52301767864,1.366986464258498
3900,300,227928.7162343055,266433.71870425815,161071.67508960902,1.415076338577232
4500,500,300600.15699099,320478.5002338582,218154.9276757294,1.377920545704148
2100,600,656763.3222860834,925485.0300738559,597255.7203511666,1.0996350472791259
1200,800,1376340.0134070609,1684149.1542181724,1296132.3254068983,1.0618823297806286
4100,200,190343.69274449002,182138.21815258506,153927.2635835206,1.2365820603392326
4400,600,428732.35828967235,436389.2710577032,314954.4837664354,1.3612518010939403
4300,1000,558807.0795065647,646760.648446109,457059.2695953346,1.2226140386591748
3700,600,410617.9258269565,592453.8189858979,322828.6020622222,1.2719378741658516
2200,400,442314.5853826548,568138.4681576071,363304.2585063231,1.217477018301883
3800,300,235424.49833414072,305819.91686936613,156633.66001894977,1.5030262224968676
4100,200,173793.8087877543,163702.47848832823,112828.85828240226,1.5403311832932076
2400,700,664040.3636253481,1027117.8628859699,603773.7134498603,1.0998166181020608
3900,300,230807.0281593436,257317.54316111573,152933.29962750513,1.5092006039333037
3500,500,332409.90866742167,489721.5487027884,281468.76407543634,1.1809832958172672
4100,200,155718.98735823497,172651.06652215397,94294.39658459708,1.65141294709416
3800,300,212895.11224428224,267477.33452353475,159293.19030866065,1.3364985146681898
4500,500,354930.6068844764,349974.62681783905,288145.1780149138,1.2317770136903208
3900,300,221169.29291097238,270215.24410580593,162072.45832491765,1.3646321848686918
4100,200,152138.0969746098,152609.82179771326,96313.33715195321,1.5796160892502569
3800,300,222484.62853407147,261752.5265825533,144870.0706401176,1.5357528822275646
4600,900,451015.11633706524,505636.63955760264,387430.1699515432,1.1641197596807569
3700,600,408259.30441058066,565453.5041772013,327736.97606505116,1.2456919243971634
1900,1000,1140229.7899686652,1612848.131631455,1061879.3164735278,1.0737847251374453
3900,300,222315.06725604206,282437.69437831396,152617.41232615616,1.4566821954819689
4100,200,176829.9459964143,177889.34066466207,115640.3076979828,1.5291376295732466
2100,600,655432.1204892911,875866.7673634387,585733.3113963886,1.118994101473827
2200,400,443577.33447213157,611618.7548054373,379506.9962363452,1.168825183385777
2400,700,599137.8698926859,966806.7254654338,547602.8264813148,1.0941102582368236
3800,300,205363.70732219634,281598.0399924192,157545.5804435075,1.3035193164040257
1200,800,1435240.7723358988,1677804.5995165005,1308924.872461684,1.0965035522907083
