P,n,Paper,Min Time,Time opt,mast
500,100,579126.9678791064,641748.8567342449,405794.85574984155,1.4271422115713515
500,200,1130589.8154989122,1311632.928334279,807346.246097327,1.4003778688067594
500,100,570137.5822406204,687863.9990177321,396223.7867041169,1.43892820515184
1000,200,668116.1730288542,929653.0163230909,403673.1230486635,1.655092040765646
1000,100,330527.7394720268,473483.0283811935,202897.42787492077,1.629038588285041
500,200,1189245.125407416,1352384.0830545998,858899.9533139734,1.3846142624863829
500,300,1758421.0943984971,2061065.3414181126,1256359.0656989508,1.3996166720222087
500,500,2874803.6261137347,3372412.8239970175,2042983.7272256638,1.4071593365149646
500,400,2233176.9354784857,2639264.1374178985,1581058.7177762853,1.412456672462732
1000,100,326849.4023161282,453685.0932286916,198111.89335205845,1.649822213022286
1000,200,694280.6483672324,993922.8858802569,429449.9766569867,1.6166740857032882
1000,300,1050580.6770356898,1507093.4666027036,628179.5328494754,1.6724210549652376
1500,100,250184.35744838783,345725.3093490763,135264.95191661385,1.8495874496936784
1000,400,1331990.953409331,1830764.8375077376,790529.3588881426,1.6849354656261455
1500,200,491493.39483604877,663922.1535368148,269115.41536577564,1.826329399109382
500,300,1688497.9287079663,2021603.8622496915,1192879.7370945401,1.4154804346166427
500,500,2827332.4472987144,3358569.8292267607,1997005.0680836043,1.415786315460842
1000,300,1013091.5746947014,1393112.2394949468,596439.8685472701,1.6985644792026677
1500,100,237007.01371552446,328515.1268678391,132074.59556803896,1.7944935791488301
1500,300,760656.6264845931,1090381.4502033556,418786.3552329836,1.8163357448965038
1500,400,938156.5756396886,1295958.3718228382,527019.572592095,1.7801171425673166
500,600,3389932.6870253147,3971237.678730595,2432257.9294879143,1.3937389805278704
1000,500,1705221.4236429215,2343145.0969744814,1021491.8636128319,1.669344107756142
500,400,2153554.535668131,2577572.688790144,1522565.3581621868,1.4144250190136862
1500,200,514198.05379482417,730772.5091493169,286299.98443799117,1.796011462606952
1500,300,711748.2667092811,992858.964648608,397626.57903151336,1.7899916762175812
1000,400,1290927.5312545074,1708063.2802270302,761282.6790810934,1.6957269181701624
500,700,3976081.9223433277,4572795.254116966,2850482.8994442364,1.3948801177227028
1500,400,911888.3644044992,1205506.8246135653,507521.7860540623,1.7967472322604154
1000,600,1996172.2207718496,2813385.3142820275,1216128.9647439572,1.6414149145704477
2000,100,184088.5372786375,241479.569955593,101448.71393746039,1.8145970523798034
2000,100,189377.69896260859,255513.5914286712,126357.46311728247,1.4987456560981443
1500,600,1418299.0860449646,1913798.7523681375,810752.6431626381,1.7493610387902885
2000,300,600063.8808528119,750701.5913584991,314089.7664247377,1.9104852975100015
500,800,4606754.800155497,5398553.022287858,3267304.0757505195,1.409955943294717
500,600,3427881.2590167928,4066129.360649964,2446288.310968251,1.4012580788811533
2000,200,385463.5553004331,495636.9080909125,201836.56152433174,1.9097806283920704
1500,500,1202560.7817175824,1554337.0732554977,680994.575741888,1.7658889285681763
1000,700,2334751.2813729583,3272915.5939949956,1425241.4497221182,1.6381443872742887
2000,300,556486.2441978686,701292.509831053,298219.93427363504,1.866026312269449
1000,800,2729803.8512974447,3709912.504268437,1633652.0378752598,1.6709824295557139
2000,400,733532.1492161938,956029.019789028,395264.6794440713,1.8557998914749636
2000,200,408282.5600096627,511091.03691233153,214724.98832849335,1.9014208042943685
1500,700,1662133.0665763132,2252428.6180182016,950160.9664814121,1.7493173527549128
1000,500,1663566.6491610503,2327058.7864560117,998502.5340418022,1.666061519570871
500,900,5015975.51475691,5855124.416588283,3601261.257292789,1.392838551937667
1500,600,1416549.4124106027,1902639.0066818423,815429.436989417,1.7371820885453113
1000,900,2974054.976099224,4207563.765960469,1800630.6286463945,1.651674101720095
2000,400,697438.1081834023,865569.1546283835,380641.3395405467,1.8322710534416606
1000,1000,3330865.1008520974,4558638.916653398,2046924.5767581223,1.6272534604706608
500,700,3943796.4067657436,4637425.382643421,2828007.063429684,1.3945497017192308
2000,500,918053.689953244,1168367.2265012197,510745.93180641596,1.7974762651681906
1000,600,1976594.6336181003,2763128.4477282,1223144.1554841255,1.615994831644154
2000,600,1097726.800980785,1394262.3491791901,608064.4823719786,1.8052802503752543
1500,800,1932783.811766115,2571899.0949664726,1089101.3585835067,1.774659260621902
1500,500,1188594.2132104125,1638264.5842336102,665668.3560278681,1.785565142833156
2500,100,151405.65506461335,177992.6973339768,81895.80016362498,1.8487597015000778
2500,100,165334.7745437851,198526.07935046527,126357.46311728247,1.3084686132889884
2500,200,304971.268087553,367162.2251772308,161469.2492194654,1.8887266124154876
500,1000,5681978.785843078,6540622.041152358,4093849.1535162446,1.3879306669037315
2500,300,482760.4089431766,584492.6121353701,258894.10109480406,1.8647022350130538
2500,200,324730.9107094838,378481.9213550112,176828.7827329652,1.836414330804224
500,800,4581563.218169789,5353911.046160897,3285289.350154368,1.394569162668887
1500,700,1661128.0180041916,2193112.1562794307,942669.0211432279,1.7621540336497405
1000,700,2342725.269963396,3229533.059990484,1414003.531714842,1.656802983456654
2000,500,926640.11109015,1188918.4438071672,499251.2670209011,1.8560596082600553
2500,300,450680.62725313345,539914.5205031236,260121.07926644332,1.7325801835209942
2000,600,1113199.368435153,1391208.3365913634,611572.0777420627,1.820225953652281
1500,900,2151266.4906242397,2893801.339618556,1200420.4190975963,1.7920942166590537
2500,400,588962.2982979114,719958.8812834609,316211.74355525704,1.8625566896284231
2000,700,1301353.8330931459,1609143.817122167,712620.7248610591,1.8261520998380634
3000,100,139809.13486808768,164346.1261583201,81895.80016362498,1.7071587870043867
