P,n,Paper,Min Time,Time opt,mtpa
100,300,6489665.395874658,6281795.328494755,6281795.328494752,1.0330908691719054
100,300,6440492.180956102,5964398.685472698,5964398.6854727,1.0798225471819998
4100,100,68770.34295243617,85732.09543020718,49487.17753046848,1.3896598348146922
4000,100,66736.52963367444,90570.55254072408,50724.356968730186,1.315670293756808
2700,100,89088.5130462787,125703.25019439917,75147.1955092299,1.1855201307590577
100,300,6647062.342825754,6320825.874671791,6320825.874671788,1.0516129497351334
2000,100,116392.93538227491,151057.08007915044,101448.71393746037,1.1473081408802002
4100,100,90015.19234985145,87551.905273646,82739.16147748545,1.087939383750534
100,300,6177433.006603217,5952079.080720091,5952079.080720092,1.0378613796669955
3700,300,214195.8240673043,289136.1775001984,169778.25212147977,1.2616210933426435
100,300,6296020.15981135,6053141.231729095,6053141.231729104,1.0401244442817776
4100,100,68427.06763959519,95966.76443281831,54290.25884700422,1.2603930998455914
400,700,3668913.706363756,3790661.692517406,3563103.6243052944,1.0296960440153047
2400,400,361256.3006549311,538510.0490614466,329387.2328700594,1.0967525896713908
100,300,5927860.054258017,5464458.386796748,5464458.386796751,1.0848028541274903
4000,100,91155.79441640354,94053.25609538182,82739.16147748545,1.1017249001394385
2700,100,105305.56989420753,166703.91657400606,82989.09935373723,1.2689084556195431
2600,200,165365.29012820238,228364.5076990068,155258.89348025512,1.0650938340561633
2000,100,127968.43905757078,176034.9963884953,99055.94667602921,1.2918804307236829
100,300,6373923.828568574,5986732.056853282,5986732.056853285,1.0646749792772257
4100,100,84249.0099180253,95186.12197534388,70156.3045836674,1.2008758217524291
100,300,6215998.564467167,6065810.963995083,6065810.96399508,1.0247596902316205
4000,100,67732.14681189554,114951.18153321762,54290.25884700422,1.2475929982719738
2700,100,91603.53927639384,169584.70081831957,75365.32892140141,1.2154599546951794
3700,300,214130.82490943625,302255.01334343955,161199.96447223512,1.3283552859983283
2000,100,123306.86277300089,210988.20082128202,101743.19404389191,1.2119421247951625
4100,100,61562.7823138378,76588.60709267171,50932.64373656906,1.2087097350031415
3200,300,228030.63739143644,353264.97849027393,196306.104015461,1.1616074728551327
100,300,6287624.29452119,6044914.614323586,6044914.614323587,1.0401510518647354
2000,100,125188.25894272616,191100.35269089593,101778.59972724337,1.2300057112027318
2600,200,198058.58001053057,309721.61136808153,165173.06794499487,1.199097301240945
2700,100,99849.75211556366,182598.57872806862,75391.55535351361,1.3244156012880317
4000,100,88052.62247909061,111008.23602711147,70156.3045836674,1.2550920833362926
100,300,6522552.357255322,6187392.639988628,6187392.639988627,1.0541681669109835
4100,100,89933.19655882088,93505.54897441623,67742.26274582943,1.327578868988365
2000,100,115217.52283073188,157474.43333573316,104411.91965996657,1.103490130302703
2400,400,340714.8904207493,512218.57964754675,317201.1162837889,1.0741289135815129
400,700,3588677.4640807873,3728577.087738652,3535008.829287105,1.0151820369864553
3700,300,199001.3439126784,286958.01266567316,170833.13174788616,1.1648872901678264
2700,100,86791.97185445247,120487.17578508651,77342.16271108635,1.1221818580205227
4100,100,111224.66171214613,130201.96000400074,96621.71431835281,1.151135254604146
4000,100,62958.52468863809,80204.3091011474,52205.95982998329,1.2059643169797507
4800,700,375780.5394260017,412563.18249906425,296925.3020254412,1.2655726435661048
5000,700,361619.8190731593,412189.3984095684,285048.28994442354,1.2686265163831192
2000,100,133236.48706438375,150332.32557782644,92238.58380523889,1.4444767207800115
4100,100,73791.63491240972,88093.47212545457,50459.111537190256,1.4624045621180333
400,800,4171077.0937668076,4290286.537307766,4084130.094688149,1.0212889886127139
2700,100,111616.75812191771,137634.49411442134,68324.87689276955,1.6336181373160952
2600,200,218338.61948156546,309413.61349028716,156222.72477336045,1.3976111337087445
4100,100,68119.30109689075,91188.15122280605,54138.05797390288,1.2582516559742036
2000,100,144473.1358685675,190108.9995129505,101835.57449878904,1.418690242379744
4000,100,91806.91692319223,101226.18201708108,67742.26274582943,1.3552384169341072
2400,400,370640.11310877936,518347.24429260165,329491.45534715184,1.1248853561870773
3700,300,210058.102272746,269179.5643697626,160867.0021816241,1.3057873860021558
4100,100,106303.34046864213,105515.76893611056,100419.32952364009,1.058594405807269
400,700,3610588.7501044846,3757436.3291948657,3536739.1569702816,1.02088070107988
2200,500,511336.5778578555,781094.8789382052,464314.4834603781,1.101272081902416
2700,100,123118.87000180635,167497.47436785977,96621.71431835281,1.27423603348777
3200,300,230099.68221010704,361691.0298132613,186387.45892102187,1.23452341451582
2400,600,536391.2285707713,820447.59798378,506720.40197664866,1.058554631860846
2000,100,113484.12180299516,146420.0311768714,99436.03248105089,1.141277653295563
4000,100,112388.87098035304,130101.97108805657,96621.71431835281,1.163184401904214
2400,400,348153.7596057545,544913.5692310855,325308.1069985357,1.0702277383063241
2600,200,195033.5000949007,365275.8893893984,158027.06710502662,1.2341778131291847
2700,100,93413.68150142257,116534.38048180506,73656.32035633399,1.2682371458349613
