P,n,Paper,Min Time,Time opt,mast
500,100,562981.0888896013,643065.202063489,405794.85574984155,1.3873539324427997
500,100,554484.8337392743,693515.1222952167,396223.7867041169,1.3994233873529154
500,300,1741439.4984765996,2041680.740997443,1256359.0656989508,1.386100157209264
500,200,1085900.7562377604,1306897.5536208786,807346.246097327,1.3450248409365282
1000,100,268438.1002191502,461531.68954165233,202897.42787492077,1.3230236727526825
1000,200,505842.09258786007,955585.6952231477,403673.1230486635,1.2530982711149683
500,200,1159816.168532543,1341543.3340857937,858899.9533139734,1.350350717865936
1000,300,775813.1696680114,1519622.2464140386,628179.5328494754,1.2350182218590557
1500,100,178050.6702413309,334998.07206825295,135264.95191661385,1.316310453805454
500,300,1626493.5708078858,2026960.652198999,1192879.7370945401,1.363501717926306
500,400,2125199.0027320045,2650814.9130377555,1581058.7177762853,1.344161971239776
500,500,2786117.884685558,3415169.1558673,2042983.7272256638,1.3637494256839027
1000,400,968157.2841499416,1898676.6923048587,790529.3588881426,1.2246949126742461
1500,100,200805.9640859805,321302.64552890614,132074.59556803896,1.5203980994402075
1000,200,535127.4511906984,1042491.037836719,429449.9766569867,1.2460763308368257
500,600,3248923.737478351,3936851.388175702,2432257.9294879143,1.335764475506254
1000,100,275269.6683403345,461179.4075800328,198111.89335205845,1.3894656382449557
1500,200,340440.00376262574,666358.6222266736,269115.41536577564,1.265033455255275
1500,300,522849.882724577,1058769.0445170174,418786.3552329836,1.2484883430208695
1000,300,774984.5943306021,1434327.2491767467,596439.8685472701,1.2993507563775168
1000,600,1471189.2975105823,2796380.117743239,1216128.9647439572,1.209731319753843
1000,500,1262770.59693905,2301787.9885641807,1021491.8636128319,1.236202305589453
500,700,3752228.642818048,4569616.759977751,2850482.8994442364,1.3163484136493597
1500,200,371941.09648426337,715913.7549514691,286299.98443799117,1.299130690539108
500,400,2040714.5906807329,2572359.536481335,1522565.3581621868,1.3403132940998856
1500,300,525531.3772965036,964886.9521911595,397626.57903151336,1.3216706452987221
1000,400,937480.01315689,1756061.90095521,761282.6790810934,1.2314479744744433
500,500,2648942.966789345,3354364.5890171155,1997005.0680836043,1.3264578088083485
500,600,3243479.0474761967,4061302.736712266,2446288.310968251,1.3258776706464392
1500,400,663602.3139392186,1279621.1932809786,527019.572592095,1.2591606620516096
1000,700,1740228.9071374915,3256647.5820145574,1425241.4497221182,1.2210063827969548
2000,100,138207.09075148747,244669.87493945687,101448.71393746039,1.362334576628417
500,800,4335970.854697791,5441668.541108049,3267304.0757505195,1.327079070135764
1500,500,823537.1149079335,1570925.9811192122,680994.575741888,1.2093152342817959
2000,200,285164.8131793551,473737.4646275485,201836.56152433174,1.4128501349096656
2000,100,188871.33230441558,255703.6729393398,126357.46311728247,1.4947382421654745
2000,300,431733.2315417731,743814.8179804555,314089.7664247377,1.374553639413862
1000,500,1220536.8111612156,2366000.459441944,998502.5340418022,1.2223672645282622
