P,n,Paper,Min Time,Time opt,mtpa
900,300,742818.3626869494,848695.4055088832,697977.258721639,1.06424436241295
2500,200,176870.40303423902,238824.68985616913,161469.24921946533,1.0953813428205192
2600,300,289507.0107316304,427935.45394058584,241607.51263441352,1.198253347236332
900,300,707855.8456017573,815517.9630801697,662710.9650525221,1.0681215234542818
2500,200,195527.23248856663,306368.8325374941,171779.99066279465,1.1382421883605058
900,300,748122.7886038786,874126.9572934048,702313.9860746431,1.0652255307989364
2600,300,265895.51947282295,404270.52821143897,229399.94944125766,1.1590914475807708
2000,500,548450.470015321,787201.8884405106,510745.9318064159,1.0738224934568759
300,400,2740951.156091612,2701397.1208933834,2635097.862960475,1.0401705358343742
2500,200,211610.59590044743,322597.8136005905,162471.63376429485,1.3024464086293412
900,300,688722.4584110829,828464.8887620688,661342.1200800102,1.041401171193754
2800,600,482808.1399989264,737884.4062090274,434331.7731228417,1.1116113760859354
2600,600,518248.82870975934,771222.2904777896,467741.9095169065,1.1079803159931028
2600,300,275794.30720513815,417929.8916540914,243108.68748737648,1.1344485878130492
900,300,695166.6700004695,842719.3258448939,672571.2479699005,1.0335955812841708
2500,200,199524.13153379716,364091.65271592,164348.1497892277,1.2140333297921624
300,400,2667834.0454743663,2594713.4157753442,2537608.9302703114,1.0513180394546384
2500,200,182808.28660563595,297902.33752392995,142294.2156230297,1.2847204350873782
4100,700,426595.0399596874,540980.8837938574,347619.86578588234,1.2271883224949234
900,300,631829.9320918606,756303.0443846346,607162.0429774168,1.0406281805652355
2000,500,548866.429010739,758698.4406966085,499251.2670209011,1.0993791408600686
2600,300,271714.36406469444,429150.2609163428,228926.11848923427,1.1869085356351436
4700,400,202090.89896243994,231372.07871852932,168197.73593364735,1.20150784337646
900,300,715359.431430539,774610.4199972664,665192.4507614761,1.075417242952223
2500,200,188392.6221454052,269476.96220143494,154642.8103987392,1.218243652321396
1300,600,973278.054619653,1227969.4826980059,935483.819033813,1.0404007368346304
900,300,692064.1810468262,808044.494803714,673978.9959994534,1.0268334549811216
2500,200,181227.58102532214,241034.9170876162,157953.87292920327,1.147344966378573
2800,600,485076.7460369177,761973.9090437908,436837.19838718756,1.1104291205690167
2600,300,270780.6373254097,403531.5428825487,232813.12429727326,1.1630814978439818
300,400,2711931.6330991676,2716246.3142608274,2635931.6427772148,1.0288323069872478
2600,600,524602.5647504741,808534.0170878003,470440.0598015866,1.1151315748317248
4200,500,322212.16629322345,360798.71433769254,243212.34847924564,1.324818284548242
900,300,705947.2526623411,794700.377623237,671657.1793692874,1.0510529394255168
2500,200,209378.109167463,304797.69754492963,173326.33174509287,1.2079994254732782
2000,500,528992.0613387005,751335.8022452451,488479.0362531057,1.0829370803634712
2600,300,251019.2159763053,397718.1454664512,210171.47641525965,1.1943543446416018
900,300,718741.7429179577,827539.6396337259,687488.0711098475,1.0454606750596498
2500,200,178781.6141417372,259427.2786442173,160442.84885320815,1.1143009203564285
300,400,2647235.136374499,2662879.630493306,2602464.8559882855,1.0172030297674133
2500,200,219325.18627974857,337721.8672580064,170161.14127553493,1.2889263943323248
2000,500,577449.2091649123,845225.0163321145,521387.8267515309,1.1075233818991668
3400,600,410480.68135239935,589971.8459517919,357684.9896305755,1.1476038784192546
2600,300,256416.3488265186,385540.9620474999,230258.92526358788,1.1136000419223147
2800,600,470988.17408779345,827368.2888078653,413606.2537685861,1.1387356206449255
4100,700,396729.27108397975,526994.2405852434,344878.91017435165,1.150343669560471
4100,600,343571.1659483633,418811.3960103586,296616.8206692578,1.1582996715195122
1000,800,1692217.793589738,1981647.6026035913,1633652.0378752595,1.0358495899718336
2600,600,488734.7437456826,859498.5954032921,445422.1194430927,1.0972395002671695
300,400,2909123.5974529847,2845418.5409948756,2768260.7019595876,1.05088498182042
3600,300,211719.60545004348,300773.7959295845,174494.31468040976,1.2133323990401217
900,900,2056186.4669280795,2341324.6980642956,2000700.6984959939,1.027733167921517
4700,400,211866.7346220906,233295.07197636465,161975.0381023603,1.308020896949573
2600,300,254859.9231680876,368419.7579181996,233300.42169211846,1.0924108980155243
300,400,2852512.6700718543,2801303.60951025,2733944.4557608254,1.0433689185093677
2000,500,538587.3687473312,768966.832704937,496472.21714382817,1.084828818510306
2600,300,277699.8557952343,385988.1756299835,232496.7159355226,1.194424853176196
1300,600,986446.1167193527,1269119.784545663,940880.1196031732,1.0484291209547476
3600,300,222840.14556798612,309229.1067098358,165677.74126313053,1.345021629755743
4500,700,389831.5037746881,459651.6439507598,316720.3221604706,1.230838302750825
2800,600,532476.9132406682,831391.4903790714,447751.5375072218,1.1892240866556039
2600,600,563677.9180470146,935959.10872519,482193.9634693158,1.168985845429158
2600,300,260794.08516818995,404548.86395533034,237976.63999956258,1.0958810291996277
2000,500,522938.0063693692,772921.2506017407,492570.33713201364,1.0616514372630943
300,400,2612585.7489768243,2616867.883539898,2548037.694464021,1.0253324566795237
3600,300,206780.4876473985,280070.97736953566,175578.49651866077,1.1777096384090606
4100,700,396956.4031883832,522908.0447426985,345047.72263124696,1.1504391339299205
4200,500,293964.8319014898,356914.92083903274,237738.69858138147,1.2365039165084069
300,400,2704131.2136261887,2681793.6769881016,2585314.032285014,1.04595851020704
3600,300,217171.47330979176,321010.3318162726,165335.53002000254,1.3135196849915927
2000,500,553463.683621563,836643.3786559084,516510.3570665398,1.0715442121333159
2600,600,519814.4680062239,805223.6631182317,482398.8510528653,1.077561579741943
2800,600,479049.6380804517,749761.2334826653,447941.790263375,1.0694461836186044
3900,900,518208.1480435815,689526.6887647174,461700.1611913832,1.1223910918860924
4700,400,213480.41839319412,242120.47213353266,168250.95592194988,1.2688214294142006
3600,300,211047.55481083767,309408.20465025865,168142.81199247512,1.255168462510801
4500,700,368315.55058738525,429800.18480081216,314223.0070477426,1.172146985823428
300,400,2765202.0622035502,2750655.9589115013,2664231.2290463694,1.0378986748809045
2300,800,779315.3193958071,1119341.3847851236,710283.4947283737,1.097189115585225
2000,500,553780.2583603011,798810.9345676315,511791.17843874224,1.082043383494123
4100,600,362429.3495695503,432221.25741638755,298327.8428010061,1.2148693402757647
3400,600,417912.77191931976,652957.8423353579,359748.2810247427,1.161681080807101
1300,600,940987.0208279982,1277479.674495385,890844.2388861855,1.0562868117152622
1000,800,1703862.5403978939,2057845.9695636246,1642644.6750771834,1.03726786824292
300,400,2875288.6641825982,2862889.2867245404,2783051.3057331983,1.0331425289427425
3600,300,206564.37218191774,300390.5310804832,151790.5107443542,1.360851684133363
4100,700,406390.13039190084,488544.78364471893,336100.21867899963,1.2091337875029269
2800,600,476518.2385449612,725393.0161980321,439299.9835472914,1.0847217309163937
2600,600,508840.31888136384,764746.2992494126,473092.2899740061,1.0755624846672556
2000,500,530286.57352709,790785.6920784544,490848.5872703912,1.0803465412338527
3600,300,211935.1508483224,313294.34154862835,166298.11269036902,1.274429080520746
900,900,2107657.5874429503,2462972.488723874,2057278.892054735,1.0244880242454142
4200,500,288836.6126396938,349870.41168710147,232609.0648824313,1.241725522544368
4500,700,373829.16839071596,434512.65488873405,314376.8139529139,1.189111765878213
3600,300,204792.18999167677,274268.2120821468,168494.74899986334,1.215421793303736
4700,400,212659.5220942317,243434.33751899307,166114.77804180546,1.280196287176283
2000,500,574766.4098665148,903274.5617990212,503320.96899721463,1.1419480714496033
2300,800,771538.5907112295,1117743.639233718,714193.3369900797,1.0802937394555199
2600,600,510758.949106629,730332.067221034,466442.38739573146,1.0950097223331876
2800,600,473653.8770412759,737369.5887813219,433125.0740103221,1.0935729780215586
3600,300,198851.08186825385,296545.5936977478,167914.29484232186,1.1842415325924625
4100,700,413403.3555403491,503098.6283782472,351164.12579805165,1.177236867806053
1300,600,1023067.3587654681,1405192.4397652552,964387.9269386316,1.0608462945125303
3600,300,196579.74648306234,290938.2095153923,171872.01777746188,1.143756552259669
2600,600,522006.31677465775,780372.7845363085,459409.9337039316,1.1362538736723675
2800,600,476842.671388837,777959.9733949616,426594.938439365,1.1177879257857488
4100,600,376865.7033113409,452576.55174261314,282462.8074517173,1.3342135437627847
3400,600,412309.95912706223,665348.3958650153,340616.91486824735,1.2104799883075277
4500,700,371221.9795243282,417688.4968015353,306224.6436853108,1.2122537724488673
400,900,4589642.270154614,4682055.178251347,4501576.5716159865,1.0195633012429273
1000,800,1692110.1239500204,1984441.3791363616,1637193.4517174787,1.0335431785259903
2300,800,770430.1624097223,1083738.4638516223,711823.2398771647,1.0823335334523092
4200,400,220201.7303470494,276785.4687798638,188221.2759257482,1.1699088175022108
4700,400,233805.6979318404,266834.8822721349,176977.28425804104,1.3211056939428505
4200,500,315023.5185132803,380189.28916798247,248279.91750072903,1.268824001894375
4100,700,404034.42604988476,525020.6836982601,349615.1888115309,1.155654671135269
2600,600,529935.4251651191,777075.7661389931,466394.9274771882,1.1362375402143257
2800,600,501787.89703003573,734898.8469651723,433081.00408596045,1.1586467480583331
4200,400,217870.68896885618,297808.4565032716,181257.78073359368,1.2019935811145943
4500,1000,516791.1224259265,611906.52962117,454872.1281684716,1.1361239575323503
1300,600,1000391.8178192723,1225820.8023336988,964797.7021057307,1.0368928280362353
900,900,2094858.724892512,2429098.996733148,2019748.4536106754,1.0371879335506176
4500,700,379341.8891305086,424607.45685189386,319949.53683822486,1.1856303743371697
2300,800,729808.6931739663,1114331.0649034267,676242.9523862078,1.0792107933971735
2600,600,487841.35496259667,716335.3541472208,448124.5102241902,1.088629039100175
4200,400,239874.80363670914,269427.55770935345,188280.83162694392,1.2740266843094923
2800,600,453226.51844493573,669500.1617178401,416115.6166367481,1.0891841121180126
4100,700,410198.72373114986,523904.7414424151,353428.5151901621,1.160627131374622
3900,900,556183.3808928805,800441.4061342395,474756.6673972465,1.1715125222822858
4200,400,226839.9893018602,291671.3063951123,185890.3468563061,1.2202892357676234
4700,400,222361.70029780676,253113.5790193652,174507.09292090376,1.2742272911427923
4100,600,428947.0106611027,478582.40540183976,314954.4837664354,1.3619333356727257
3400,600,455594.4334022867,729613.5966806905,368736.560300065,1.235555359716812
400,900,4737641.634951162,4901645.467307992,4628877.507123154,1.023496868876015
2600,700,597912.1140012916,919041.2189993684,548169.7883546606,1.090742552222612
2300,800,733573.8719286774,1098961.6532864466,682917.3247626177,1.0741766906904404
4200,500,278637.10945208423,329460.6093760627,236415.34149706102,1.178591489400226
1000,800,1598819.2514326493,1934132.1735937933,1555358.790488278,1.0279424022355175
4500,700,363297.48249086144,430388.06654730043,318538.2831393948,1.140514348574798
4200,400,262438.3349303622,295069.03119645175,197732.90728282768,1.3272365158470205
1300,600,983124.3546435918,1221350.6553228868,946184.5799480123,1.0390407701398063
4100,700,364191.31636893743,473049.68441190815,320547.99598906236,1.1361522172216738
4500,1000,535896.9012613356,597422.0771278957,436745.5242799864,1.2270232239810792
