=== START Bayesian-like search (NO repeats) ===
Grid size: 861 total combos
Initial random evals: 20, Max evals: 100, kappa=1.0
Completed computation for 194 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:100 
Completed computation for 195 (mu,beta):(0.36, 1.0) model:Roofline P:512 n:800 
Completed computation for 196 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:200 
Completed computation for 197 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:600 
Completed computation for 198 (mu,beta):(0.36, 1.0) model:Roofline P:1024 n:100 
Completed computation for 199 (mu,beta):(0.36, 1.0) model:Roofline P:256 n:700 
Completed computation for 200 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:1000 
Completed computation for 201 (mu,beta):(0.36, 1.0) model:Roofline P:1024 n:800 
Completed computation for 202 (mu,beta):(0.36, 1.0) model:Roofline P:1024 n:800 
Completed computation for 203 (mu,beta):(0.36, 1.0) model:Roofline P:1024 n:1000 
Completed computation for 204 (mu,beta):(0.36, 1.0) model:Roofline P:8192 n:600 
Completed computation for 205 (mu,beta):(0.36, 1.0) model:Roofline P:4096 n:200 
Completed computation for 206 (mu,beta):(0.36, 1.0) model:Roofline P:1024 n:700 
Completed computation for 207 (mu,beta):(0.36, 1.0) model:Roofline P:8192 n:800 
Completed computation for 208 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:1000 
Completed computation for 209 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:1000 
Completed computation for 210 (mu,beta):(0.36, 1.0) model:Roofline P:1024 n:1000 
Completed computation for 211 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:900 
Completed computation for 212 (mu,beta):(0.36, 1.0) model:Roofline P:512 n:600 
Completed computation for 213 (mu,beta):(0.36, 1.0) model:Roofline P:1024 n:700 
Completed computation for 214 (mu,beta):(0.36, 1.0) model:Roofline P:1024 n:100 
Completed computation for 215 (mu,beta):(0.36, 1.0) model:Roofline P:4096 n:100 
Completed computation for 216 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:700 
Completed computation for 217 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:300 
Completed computation for 218 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:1000 
Completed computation for 219 (mu,beta):(0.36, 1.0) model:Roofline P:256 n:500 
Completed computation for 220 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:500 
Completed computation for 221 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:400 
Completed computation for 222 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:900 
Completed computation for 223 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:300 
Completed computation for 224 (mu,beta):(0.36, 1.0) model:Roofline P:4096 n:200 
Completed computation for 225 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:500 
Completed computation for 226 (mu,beta):(0.36, 1.0) model:Roofline P:256 n:200 
Completed computation for 227 (mu,beta):(0.36, 1.0) model:Roofline P:1024 n:300 
Completed computation for 228 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:200 
Completed computation for 229 (mu,beta):(0.36, 1.0) model:Roofline P:4096 n:500 
Completed computation for 230 (mu,beta):(0.36, 1.0) model:Roofline P:8192 n:100 
Completed computation for 231 (mu,beta):(0.36, 1.0) model:Roofline P:4096 n:700 
Completed computation for 232 (mu,beta):(0.36, 1.0) model:Roofline P:1024 n:500 
Completed computation for 233 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:1000 
Completed computation for 234 (mu,beta):(0.36, 1.0) model:Roofline P:8192 n:1000 
Completed computation for 235 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:1000 
Completed computation for 236 (mu,beta):(0.36, 1.0) model:Roofline P:8192 n:400 
Completed computation for 237 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:700 
Completed computation for 238 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:1000 
Completed computation for 239 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:900 
Completed computation for 240 (mu,beta):(0.36, 1.0) model:Roofline P:4096 n:200 
Completed computation for 241 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:300 
Completed computation for 242 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:100 
Completed computation for 243 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:1000 
Completed computation for 244 (mu,beta):(0.36, 1.0) model:Roofline P:4096 n:300 
Completed computation for 245 (mu,beta):(0.36, 1.0) model:Roofline P:256 n:200 
Completed computation for 246 (mu,beta):(0.36, 1.0) model:Roofline P:4096 n:400 
Completed computation for 247 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:200 
Completed computation for 248 (mu,beta):(0.36, 1.0) model:Roofline P:256 n:1000 
Completed computation for 249 (mu,beta):(0.36, 1.0) model:Roofline P:4096 n:600 
Completed computation for 250 (mu,beta):(0.36, 1.0) model:Roofline P:256 n:500 
Completed computation for 251 (mu,beta):(0.36, 1.0) model:Roofline P:256 n:400 
Completed computation for 252 (mu,beta):(0.36, 1.0) model:Roofline P:512 n:500 
Completed computation for 253 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:900 
Completed computation for 254 (mu,beta):(0.36, 1.0) model:Roofline P:8192 n:300 
Completed computation for 255 (mu,beta):(0.36, 1.0) model:Roofline P:512 n:900 
Completed computation for 256 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:600 
Completed computation for 257 (mu,beta):(0.36, 1.0) model:Roofline P:256 n:700 
Completed computation for 258 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:300 
Completed computation for 259 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:300 
Completed computation for 260 (mu,beta):(0.36, 1.0) model:Roofline P:1024 n:700 
Completed computation for 261 (mu,beta):(0.36, 1.0) model:Roofline P:256 n:800 
Completed computation for 262 (mu,beta):(0.36, 1.0) model:Roofline P:1024 n:1000 
Completed computation for 263 (mu,beta):(0.36, 1.0) model:Roofline P:4096 n:900 
Completed computation for 264 (mu,beta):(0.36, 1.0) model:Roofline P:512 n:600 
Completed computation for 265 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:700 
Completed computation for 266 (mu,beta):(0.36, 1.0) model:Roofline P:256 n:400 
Completed computation for 267 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:500 
Completed computation for 268 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:800 
Completed computation for 269 (mu,beta):(0.36, 1.0) model:Roofline P:512 n:200 
Completed computation for 270 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:900 
Completed computation for 271 (mu,beta):(0.36, 1.0) model:Roofline P:512 n:300 
Completed computation for 272 (mu,beta):(0.36, 1.0) model:Roofline P:8192 n:400 
Completed computation for 273 (mu,beta):(0.36, 1.0) model:Roofline P:8192 n:500 
Completed computation for 274 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:400 
Completed computation for 275 (mu,beta):(0.36, 1.0) model:Roofline P:512 n:400 
Completed computation for 276 (mu,beta):(0.36, 1.0) model:Roofline P:8192 n:700 
Completed computation for 277 (mu,beta):(0.36, 1.0) model:Roofline P:8192 n:400 
Completed computation for 278 (mu,beta):(0.36, 1.0) model:Roofline P:1024 n:600 
Completed computation for 279 (mu,beta):(0.36, 1.0) model:Roofline P:512 n:700 
Completed computation for 280 (mu,beta):(0.36, 1.0) model:Roofline P:4096 n:400 
Completed computation for 281 (mu,beta):(0.36, 1.0) model:Roofline P:8192 n:300 
Completed computation for 282 (mu,beta):(0.36, 1.0) model:Roofline P:512 n:200 
Completed computation for 283 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:500 
Completed computation for 284 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:400 
Completed computation for 285 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:400 
Completed computation for 286 (mu,beta):(0.36, 1.0) model:Roofline P:4096 n:400 
Completed computation for 287 (mu,beta):(0.36, 1.0) model:Roofline P:8192 n:800 
Completed computation for 288 (mu,beta):(0.36, 1.0) model:Roofline P:1024 n:900 
Completed computation for 289 (mu,beta):(0.36, 1.0) model:Roofline P:512 n:700 
Completed computation for 290 (mu,beta):(0.36, 1.0) model:Roofline P:256 n:1000 
Completed computation for 291 (mu,beta):(0.36, 1.0) model:Roofline P:256 n:700 
Completed computation for 292 (mu,beta):(0.36, 1.0) model:Roofline P:256 n:500 
Completed computation for 293 (mu,beta):(0.36, 1.0) model:Roofline P:8192 n:700 
Completed computation for 294 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:500 
Completed computation for 295 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:900 
Completed computation for 296 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:200 
Completed computation for 297 (mu,beta):(0.36, 1.0) model:Roofline P:4096 n:400 
Completed computation for 298 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:400 
Completed computation for 299 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:100 
Completed computation for 300 (mu,beta):(0.36, 1.0) model:Roofline P:256 n:300 
Completed computation for 301 (mu,beta):(0.36, 1.0) model:Roofline P:1024 n:800 
Completed computation for 302 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:900 
Completed computation for 303 (mu,beta):(0.36, 1.0) model:Roofline P:1024 n:900 
Completed computation for 304 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:400 
Completed computation for 305 (mu,beta):(0.36, 1.0) model:Roofline P:8192 n:900 
Completed computation for 306 (mu,beta):(0.36, 1.0) model:Roofline P:256 n:500 
Completed computation for 307 (mu,beta):(0.36, 1.0) model:Roofline P:512 n:100 
Completed computation for 308 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:400 
Completed computation for 309 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:700 
Completed computation for 310 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:400 
Completed computation for 311 (mu,beta):(0.36, 1.0) model:Roofline P:4096 n:1000 
Completed computation for 312 (mu,beta):(0.36, 1.0) model:Roofline P:4096 n:800 
Completed computation for 313 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:1000 
Completed computation for 314 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:1000 
Completed computation for 315 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:600 
Completed computation for 316 (mu,beta):(0.36, 1.0) model:Roofline P:1024 n:400 
Completed computation for 317 (mu,beta):(0.36, 1.0) model:Roofline P:512 n:600 
Completed computation for 318 (mu,beta):(0.36, 1.0) model:Roofline P:128 n:700 
Completed computation for 319 (mu,beta):(0.36, 1.0) model:Roofline P:256 n:1000 
Completed computation for 320 (mu,beta):(0.36, 1.0) model:Roofline P:4096 n:700 
Completed computation for 321 (mu,beta):(0.36, 1.0) model:Roofline P:8192 n:700 
Completed computation for 322 (mu,beta):(0.36, 1.0) model:Roofline P:512 n:400 
Completed computation for 323 (mu,beta):(0.36, 1.0) model:Roofline P:256 n:400 
Completed computation for 324 (mu,beta):(0.36, 1.0) model:Roofline P:8192 n:600 
Completed computation for 325 (mu,beta):(0.36, 1.0) model:Roofline P:8192 n:900 
Completed computation for 326 (mu,beta):(0.36, 1.0) model:Roofline P:4096 n:800 
Completed computation for 327 (mu,beta):(0.36, 1.0) model:Roofline P:512 n:500 
Completed computation for 328 (mu,beta):(0.36, 1.0) model:Roofline P:8192 n:800 
Completed computation for 329 (mu,beta):(0.36, 1.0) model:Roofline P:2048 n:200 
Completed computation for 330 (mu,beta):(0.36, 1.0) model:Roofline P:1024 n:200 
Completed computation for 331 (mu,beta):(0.36, 1.0) model:Roofline P:8192 n:500 
Completed computation for 332 (mu,beta):(0.36, 1.0) model:Roofline P:256 n:500 
