eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.86,3.4,7.209290064759328,7.209290064759328,0.86,3.4
2,0.8,4.4,9.122304419352702,7.209290064759328,0.86,3.4
3,0.84,3.6,7.2324560484675695,7.209290064759328,0.86,3.4
4,0.4,3.4,7.209290064759328,7.209290064759328,0.86,3.4
5,0.26,3.4,7.209290064759328,7.209290064759328,0.86,3.4
6,0.84,4.8,9.566669316885699,7.209290064759328,0.86,3.4
7,0.6,1.6,3.6862933394187145,3.6862933394187145,0.6,1.6
8,0.5,2.8,6.250133817336068,3.6862933394187145,0.6,1.6
9,0.78,1.4,3.241961566986849,3.241961566986849,0.78,1.4
10,0.42,1.2,2.865075941116438,2.865075941116438,0.42,1.2
11,0.68,3.0,6.615760594459379,2.865075941116438,0.42,1.2
12,0.18,5.0,9.591898752720953,2.865075941116438,0.42,1.2
13,0.48,2.0,4.469733297240701,2.865075941116438,0.42,1.2
14,0.54,4.0,7.948608418849337,2.865075941116438,0.42,1.2
15,0.46,4.6,9.3706143040298,2.865075941116438,0.42,1.2
16,0.7,2.4,5.273580135755076,2.865075941116438,0.42,1.2
17,0.66,4.8,9.566669316885699,2.865075941116438,0.42,1.2
18,0.38,3.8,7.319315896691926,2.865075941116438,0.42,1.2
19,0.1,1.8,4.082963273160651,2.865075941116438,0.42,1.2
20,0.22,3.8,7.319315896691926,2.865075941116438,0.42,1.2
21,0.9,1.0,2.793109513735643,2.793109513735643,0.9,1.0
22,0.1,1.0,2.9770773017895653,2.793109513735643,0.9,1.0
23,0.9,1.2,2.865075941116438,2.793109513735643,0.9,1.0
24,0.88,1.0,2.662467904349377,2.662467904349377,0.88,1.0
25,0.86,1.0,2.6235163646320743,2.6235163646320743,0.86,1.0
26,0.84,1.0,2.5510117251797215,2.5510117251797215,0.84,1.0
27,0.82,1.0,2.505104414739461,2.505104414739461,0.82,1.0
28,0.8,1.0,2.4637977798705224,2.4637977798705224,0.8,1.0
29,0.78,1.0,2.4637977798705224,2.4637977798705224,0.8,1.0
30,0.76,1.0,2.4637977798705224,2.4637977798705224,0.8,1.0
31,0.74,1.0,2.4637977798705224,2.4637977798705224,0.8,1.0
32,0.6,1.0,2.4637977798705224,2.4637977798705224,0.8,1.0
33,0.62,1.0,2.4637977798705224,2.4637977798705224,0.8,1.0
34,0.64,1.0,2.4637977798705224,2.4637977798705224,0.8,1.0
35,0.66,1.0,2.4637977798705224,2.4637977798705224,0.8,1.0
36,0.58,1.0,2.4637977798705224,2.4637977798705224,0.8,1.0
37,0.68,1.0,2.4637977798705224,2.4637977798705224,0.8,1.0
38,0.46,1.0,2.4637977798705224,2.4637977798705224,0.8,1.0
