eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.44,4.2,6.871829697185197,6.871829697185197,0.44,4.2
2,0.16,2.4,4.029483574612439,4.029483574612439,0.16,2.4
3,0.82,4.6,7.375127747432227,4.029483574612439,0.16,2.4
4,0.24,4.8,7.586401396440739,4.029483574612439,0.16,2.4
5,0.64,1.2,2.7815915953673906,2.7815915953673906,0.64,1.2
6,0.56,4.8,7.586401396440739,2.7815915953673906,0.64,1.2
7,0.22,1.0,4.099223451817509,2.7815915953673906,0.64,1.2
8,0.18,5.0,7.933394597841402,2.7815915953673906,0.64,1.2
9,0.2,1.4,2.5874464912921824,2.5874464912921824,0.2,1.4
10,0.4,3.0,5.038928614854603,2.5874464912921824,0.2,1.4
11,0.62,3.4,5.4318612241987605,2.5874464912921824,0.2,1.4
12,0.22,1.2,2.4569190659539406,2.4569190659539406,0.22,1.2
13,0.86,1.6,2.9081509186245467,2.4569190659539406,0.22,1.2
14,0.16,4.8,7.586401396440739,2.4569190659539406,0.22,1.2
15,0.82,2.0,3.4693820825913204,2.4569190659539406,0.22,1.2
16,0.28,4.0,6.351835405428835,2.4569190659539406,0.22,1.2
17,0.62,2.2,3.9202821326120088,2.4569190659539406,0.22,1.2
18,0.8,2.4,4.029483574612439,2.4569190659539406,0.22,1.2
19,0.66,4.4,6.935910645706493,2.4569190659539406,0.22,1.2
20,0.68,3.4,5.4318612241987605,2.4569190659539406,0.22,1.2
21,0.1,1.2,2.377478025459419,2.377478025459419,0.1,1.2
22,0.12,1.2,2.398655636550911,2.377478025459419,0.1,1.2
23,0.14,1.2,2.470173848134811,2.377478025459419,0.1,1.2
24,0.16,1.2,2.521763315194034,2.377478025459419,0.1,1.2
25,0.18,1.2,2.4503970261344428,2.377478025459419,0.1,1.2
26,0.2,1.2,2.4069578134348433,2.377478025459419,0.1,1.2
27,0.24,1.2,2.6459669214507913,2.377478025459419,0.1,1.2
28,0.1,1.4,2.5874464912921824,2.377478025459419,0.1,1.2
29,0.26,1.2,2.594796393553197,2.377478025459419,0.1,1.2
30,0.28,1.2,2.6772319694832127,2.377478025459419,0.1,1.2
31,0.12,1.4,2.5874464912921824,2.377478025459419,0.1,1.2
