eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.56,0.05,5.155863208803911,5.155863208803911,0.56,0.05
2,0.1,0.15,3.383869636237649,3.383869636237649,0.1,0.15
3,0.48,0.05,4.6549264378263615,3.383869636237649,0.1,0.15
4,0.5,0.8,5.6016309475608415,3.383869636237649,0.1,0.15
5,0.76,0.05,6.598385973617163,3.383869636237649,0.1,0.15
6,0.18,0.2,2.9759656260445984,2.9759656260445984,0.18,0.2
7,0.4,0.4,3.487611825293673,2.9759656260445984,0.18,0.2
8,0.26,0.4,3.4881145766421193,2.9759656260445984,0.18,0.2
9,0.5,0.9,7.944171613476448,2.9759656260445984,0.18,0.2
10,0.44,0.4,3.487611825293673,2.9759656260445984,0.18,0.2
11,0.5,0.85,5.897964125703659,2.9759656260445984,0.18,0.2
12,0.76,0.2,4.470148379958042,2.9759656260445984,0.18,0.2
13,0.12,0.95,9.722129822519978,2.9759656260445984,0.18,0.2
14,0.72,0.9,7.944171613476448,2.9759656260445984,0.18,0.2
15,0.3,0.7,4.949149899114055,2.9759656260445984,0.18,0.2
16,0.14,0.85,5.897964125703659,2.9759656260445984,0.18,0.2
17,0.68,0.65,4.461519853508124,2.9759656260445984,0.18,0.2
18,0.46,0.4,3.487611825293673,2.9759656260445984,0.18,0.2
19,0.9,0.2,7.433988414688264,2.9759656260445984,0.18,0.2
20,0.62,0.9,7.944171613476448,2.9759656260445984,0.18,0.2
21,0.48,0.25,3.118273212369135,2.9759656260445984,0.18,0.2
22,0.44,0.15,3.73493175458914,2.9759656260445984,0.18,0.2
23,0.44,0.5,3.7887889907435772,2.9759656260445984,0.18,0.2
24,0.1,0.3,3.4547786736602113,2.9759656260445984,0.18,0.2
25,0.9,0.5,5.630019506059811,2.9759656260445984,0.18,0.2
26,0.1,0.5,3.794612605785465,2.9759656260445984,0.18,0.2
27,0.54,0.2,3.642639200194069,2.9759656260445984,0.18,0.2
28,0.58,0.3,3.41549390779107,2.9759656260445984,0.18,0.2
29,0.34,0.3,3.210178484345379,2.9759656260445984,0.18,0.2
30,0.32,0.25,3.1040537652747977,2.9759656260445984,0.18,0.2
