eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.56,0.45,2.4647251958860954,2.4647251958860954,0.56,0.45
2,0.64,0.5,2.3335417290316127,2.3335417290316127,0.64,0.5
3,0.7,0.35,2.297631642994382,2.297631642994382,0.7,0.35
4,0.78,0.25,2.337703707804292,2.297631642994382,0.7,0.35
5,0.54,0.65,2.5092664031662606,2.297631642994382,0.7,0.35
6,0.16,0.05,5.300702790805479,2.297631642994382,0.7,0.35
7,0.58,0.8,2.4082917118141536,2.297631642994382,0.7,0.35
8,0.18,0.8,4.6454072253391345,2.297631642994382,0.7,0.35
9,0.28,0.05,3.1295110031367868,2.297631642994382,0.7,0.35
10,0.34,0.95,2.581114446628961,2.297631642994382,0.7,0.35
11,0.24,0.1,3.616303556034258,2.297631642994382,0.7,0.35
12,0.62,0.3,2.3488840399474937,2.297631642994382,0.7,0.35
13,0.88,0.25,2.359853948505316,2.297631642994382,0.7,0.35
14,0.58,0.35,2.4082917118141536,2.297631642994382,0.7,0.35
15,0.8,0.85,2.369017817224178,2.297631642994382,0.7,0.35
16,0.46,1.0,165.01219809326884,2.297631642994382,0.7,0.35
17,0.26,0.2,3.3070038305692697,2.297631642994382,0.7,0.35
18,0.68,0.1,2.311273174007631,2.297631642994382,0.7,0.35
19,0.46,0.05,2.242942547592798,2.242942547592798,0.46,0.05
20,0.32,0.8,2.7615380682157844,2.242942547592798,0.46,0.05
21,0.46,0.0,2.242942547592798,2.242942547592798,0.46,0.05
22,0.46,0.15,2.242942547592798,2.242942547592798,0.46,0.05
23,0.76,0.4,2.3353603680245136,2.242942547592798,0.46,0.05
24,0.46,0.55,2.242942547592798,2.242942547592798,0.46,0.05
25,0.46,0.6,2.242942547592798,2.242942547592798,0.46,0.05
26,0.46,0.7,2.242942547592798,2.242942547592798,0.46,0.05
27,0.46,0.75,2.242942547592798,2.242942547592798,0.46,0.05
28,0.46,0.9,2.242942547592798,2.242942547592798,0.46,0.05
29,0.9,0.05,2.3523122255788187,2.242942547592798,0.46,0.05
30,0.1,0.85,8.52677326694748,2.242942547592798,0.46,0.05
