eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.18,1.0,38.99262825088499,38.99262825088499,0.18,1.0
2,0.52,0.35,2.68572660019087,2.68572660019087,0.52,0.35
3,0.9,0.45,3.74409873173113,2.68572660019087,0.52,0.35
4,0.72,0.45,2.80668668191845,2.68572660019087,0.52,0.35
5,0.1,0.55,3.0640301993441907,2.68572660019087,0.52,0.35
6,0.62,0.9,4.438460060302649,2.68572660019087,0.52,0.35
7,0.8,1.0,38.99262825088499,2.68572660019087,0.52,0.35
8,0.64,0.25,2.606343676446147,2.606343676446147,0.64,0.25
9,0.64,0.5,2.8880697966020024,2.606343676446147,0.64,0.25
10,0.88,0.2,3.7423309888165193,2.606343676446147,0.64,0.25
11,0.46,0.65,3.155489126588991,2.606343676446147,0.64,0.25
12,0.4,0.6,3.050620759410824,2.606343676446147,0.64,0.25
13,0.62,0.7,3.229893944259603,2.606343676446147,0.64,0.25
14,0.24,0.0,2.4637977798705224,2.4637977798705224,0.24,0.0
15,0.8,0.9,4.438460060302649,2.4637977798705224,0.24,0.0
16,0.16,0.5,2.8880697966020024,2.4637977798705224,0.24,0.0
17,0.88,0.15,3.782747167582156,2.4637977798705224,0.24,0.0
18,0.76,0.9,4.438460060302649,2.4637977798705224,0.24,0.0
19,0.56,0.75,3.5347294319673623,2.4637977798705224,0.24,0.0
20,0.78,1.0,38.99262825088499,2.4637977798705224,0.24,0.0
21,0.1,0.85,4.033685022358836,2.4637977798705224,0.24,0.0
22,0.1,0.4,3.00229302669502,2.4637977798705224,0.24,0.0
23,0.9,0.05,4.642348716786293,2.4637977798705224,0.24,0.0
24,0.1,0.3,2.9894844731800734,2.4637977798705224,0.24,0.0
25,0.9,0.0,4.548662294271123,2.4637977798705224,0.24,0.0
26,0.9,0.85,4.033685022358836,2.4637977798705224,0.24,0.0
27,0.1,0.1,2.9794460814305257,2.4637977798705224,0.24,0.0
28,0.1,0.25,2.986014726322578,2.4637977798705224,0.24,0.0
29,0.1,0.0,2.9770773017895653,2.4637977798705224,0.24,0.0
30,0.9,0.35,4.161503964122091,2.4637977798705224,0.24,0.0
