eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.54,0.8,4.942552443114355,4.942552443114355,0.54,0.8
2,0.82,0.4,3.827584675377986,3.827584675377986,0.82,0.4
3,0.38,0.2,2.9151200158602464,2.9151200158602464,0.38,0.2
4,0.9,0.5,5.409939700279125,2.9151200158602464,0.38,0.2
5,0.78,0.5,3.4823880597084114,2.9151200158602464,0.38,0.2
6,0.28,0.05,3.1040748161418787,2.9151200158602464,0.38,0.2
7,0.62,0.05,3.8904221677164927,2.9151200158602464,0.38,0.2
8,0.72,0.15,3.822312599158472,2.9151200158602464,0.38,0.2
9,0.7,0.8,4.942552443114355,2.9151200158602464,0.38,0.2
10,0.3,0.8,4.942552443114355,2.9151200158602464,0.38,0.2
11,0.82,0.55,3.802459535681055,2.9151200158602464,0.38,0.2
12,0.52,0.4,3.200002613163977,2.9151200158602464,0.38,0.2
13,0.84,0.0,9.878535412419744,2.9151200158602464,0.38,0.2
14,0.26,0.25,2.799177833758012,2.799177833758012,0.26,0.25
15,0.78,0.25,3.870886307090077,2.799177833758012,0.26,0.25
16,0.8,0.85,5.494751356154261,2.799177833758012,0.26,0.25
17,0.26,0.1,2.853974127725052,2.799177833758012,0.26,0.25
18,0.76,0.1,4.32166330008227,2.799177833758012,0.26,0.25
19,0.9,0.65,4.9055393943785,2.799177833758012,0.26,0.25
20,0.7,0.5,3.4823880597084114,2.799177833758012,0.26,0.25
21,0.14,0.15,3.056221968872113,2.799177833758012,0.26,0.25
22,0.34,0.35,3.0714680806654417,2.799177833758012,0.26,0.25
23,0.1,0.35,3.90527038922487,2.799177833758012,0.26,0.25
24,0.44,0.1,3.2294573234508457,2.799177833758012,0.26,0.25
25,0.48,0.3,2.916216882240173,2.799177833758012,0.26,0.25
26,0.1,0.0,3.414387184434288,2.799177833758012,0.26,0.25
27,0.64,0.3,2.929735675549639,2.799177833758012,0.26,0.25
28,0.26,0.2,2.693944699416198,2.693944699416198,0.26,0.2
29,0.2,0.15,2.6897329543328414,2.6897329543328414,0.2,0.15
30,0.58,0.3,2.9244897262415206,2.6897329543328414,0.2,0.15
31,0.24,0.2,2.699173798301694,2.6897329543328414,0.2,0.15
32,0.1,1.0,33.7025044513747,2.6897329543328414,0.2,0.15
33,0.22,0.65,3.9887372559025156,2.6897329543328414,0.2,0.15
34,0.38,0.7,4.318746640065243,2.6897329543328414,0.2,0.15
35,0.64,0.35,3.068749323811601,2.6897329543328414,0.2,0.15
36,0.26,0.15,2.583341115337928,2.583341115337928,0.26,0.15
37,0.24,0.15,2.5802959154857237,2.5802959154857237,0.24,0.15
38,0.28,0.15,2.7491615093603934,2.5802959154857237,0.24,0.15
39,0.22,0.15,2.6020921970135444,2.5802959154857237,0.24,0.15
40,0.28,0.2,2.696676206184704,2.5802959154857237,0.24,0.15
41,0.22,0.2,2.696365192807204,2.5802959154857237,0.24,0.15
42,0.3,0.2,2.7844684627224554,2.5802959154857237,0.24,0.15
43,0.2,0.2,2.7703369423962387,2.5802959154857237,0.24,0.15
44,0.18,0.15,2.7603583117563293,2.5802959154857237,0.24,0.15
45,0.32,0.25,2.7962978389573623,2.5802959154857237,0.24,0.15
46,0.22,0.1,2.7424653150164637,2.5802959154857237,0.24,0.15
47,0.2,0.1,2.669550223365597,2.5802959154857237,0.24,0.15
