p,Paper,Min Time,Time opt
2000,860432,1096485,496884.29884254915
2000,882965,1107003,501410.9671033988
2000,871247,1108822,510032.4176481905
2000,879451,1123848,519753.5861366487
2000,842343,1078221,501824.4157207196
2000,912361,1138468,531472.9293527184
2500,737991,850490,408596.7454451328
2500,740893,868008,399401.01361672085
2500,713910,811378,390783.2290024846
2500,734883,862587,417110.26140122476
2500,726598,836120,397177.77371506253
2500,718460,830354,394056.26970561093
2500,744668,863709,413208.2856532319
2500,741362,863069,409432.94275099377
2500,715113,842644,392678.869816313
2500,713615,834353,402656.7751977717
2500,751988,873211,412780.9195049932
2500,740633,873278,413748.58587516024
2500,704885,809992,389091.72534954036
2500,714693,825341,392575.6876219362
2500,746604,861757,408290.3498422576
2500,696984,831335,389152.69813879416
2500,737850,846789,406579.4936141503
2500,741525,873371,405974.66562784166
2500,761343,880723,423352.6861937253
2500,720589,829692,398619.2222357778
2500,699450,820234,384191.5658827722
2500,748893,868621,414184.6308922387
2500,745510,853468,411053.7657080653
2500,695251,796389,378248.6464652661
2500,735195,839429,397507.43907403934
2500,748815,856931,401128.77368271904
2500,739784,864835,408025.9341185524
2500,747528,871252,415802.868909319
2500,709583,845758,401459.5325765757
2500,768322,893495,425178.34348217474
3000,638864,704081,340497.287870944
3000,638566,704122,332834.17801393406
3000,614742,666634,325652.69083540386
3000,638357,711290,347591.88450102066
3000,625064,687852,330981.4780958854
3000,618469,680970,328380.22475467576
3000,638749,706298,344340.2380443599
3000,643264,718781,341194.11895916145
3000,631105,683898,346721.3199086948
3000,615624,678962,366539.0935592429
3000,659339,726171,343984.09958749433
3000,644722,711961,344790.4882293002
3000,617297,666534,324243.10445795034
3000,610050,670197,327146.4063516135
3000,645819,701121,340241.9582018813
3000,607995,664396,324293.9151156618
3000,639961,690289,343644.46428244805
3000,649336,703517,338312.22135653475
3000,657932,724263,352793.9051614378
3000,624005,682614,332182.6851964815
3000,607828,666997,320159.6382356435
3000,653708,714298,345153.8590768656
3000,645860,704494,342544.8047567211
3000,597407,654067,315207.20538772177
3000,644845,719491,331256.1992283661
3000,646855,694638,334273.97806893254
3000,647317,703764,360281.1629311594
3000,652423,713941,346502.3907577658
3000,625731,689414,334549.6104804798
3000,663465,723603,354315.2862351456
3500,557784,601271,321573.03990320547
3500,565732,602609,298114.6231300793
3500,540164,560908,309596.8020211565
3500,570257,614810,334328.799561022
3500,558721,585760,304400.9441372635
3500,550351,580103,281468.7640754364
3500,562531,609354,308610.0844865572
3500,574025,609880,330690.53879226855
3500,565229,592212,346721.3199086948
3500,544235,584047,366539.0935592429
3500,580715,608693,330390.70609904244
3500,566741,623113,334958.2161804685
3500,542854,570620,277922.66096395743
3500,539786,575660,299632.2620535537
3500,569923,600353,300361.9222728511
3500,532435,565816,294396.33599736635
3500,562240,598426,343644.46428244805
3500,566837,599908,302829.2137602922
3500,582202,616998,305773.3785786616
3500,548969,574806,303235.3684995839
3500,541973,572038,279908.34578058723
3500,570270,605712,311281.3595673379
3500,568425,597559,296511.1947260991
3500,529332,555729,309146.0380162573
3500,570566,616492,329029.6965596616
3500,568517,594143,323707.7325387236
3500,559512,599426,360281.1629311594
3500,570404,603274,297002.04922094214
3500,553067,582128,333789.20898296643
3500,583802,615925,303698.81677298195
4000,499075,526192,321573.03990320547
4000,500423,520171,298114.6231300793
4000,486382,496474,309596.8020211565
4000,508852,526907,334328.799561022
4000,505164,520105,304400.9441372635
4000,489022,509237,278254.0644819865
4000,512750,530950,308610.0844865572
4000,508998,530632,330690.53879226855
4000,512781,525291,346721.3199086948
4000,493833,509335,366539.0935592429
4000,526142,534790,330390.70609904244
4000,508227,533691,334958.2161804685
4000,485749,506407,273407.91301720677
4000,494333,515087,299632.2620535537
4000,508335,525126,300361.9222728511
4000,479022,494300,294396.33599736635
4000,500263,514222,343644.46428244805
4000,511510,527779,302829.2137602922
4000,524151,535125,305773.3785786616
4000,488105,513502,303235.3684995839
4000,482311,498246,279908.34578058723
4000,511528,526743,311281.3595673379
4000,500717,527941,296511.1947260991
4000,482858,495085,309146.0380162573
4000,513939,536277,329029.6965596616
4000,518943,526905,323707.7325387236
4000,509647,523020,360281.1629311594
4000,511801,529065,294773.02471585205
4000,492319,510981,333789.20898296643
4000,522399,542671,285315.1819402814
4500,458588,465391,321573.03990320547
4500,455851,461840,298114.6231300793
4500,439316,441797,309596.8020211565
4500,469098,476280,334328.799561022
4500,464889,462527,304400.9441372635
4500,441348,448318,278254.0644819865
4500,462317,475414,308610.0844865572
4500,467048,476434,330690.53879226855
4500,465394,466384,346721.3199086948
4500,444814,460459,366539.0935592429
4500,471895,480970,330390.70609904244
4500,475169,476824,334958.2161804685
4500,437078,448721,273407.91301720677
4500,455040,453930,299632.2620535537
4500,464768,474941,300361.9222728511
4500,432999,446518,294396.33599736635
4500,450468,464256,343644.46428244805
4500,458478,469041,302829.2137602922
4500,474258,479112,305773.3785786616
4500,446339,458516,303235.3684995839
4500,434733,447612,279908.34578058723
4500,469453,471057,311281.3595673379
4500,452194,461065,296511.1947260991
4500,430662,445015,309146.0380162573
4500,473247,476161,329029.6965596616
4500,470748,474557,323707.7325387236
4500,477856,474506,360281.1629311594
4500,458817,476190,294773.02471585205
4500,448359,460128,333789.20898296643
4500,469098,483634,285315.1819402814
5000,423228,425586,321573.03990320547
5000,410374,413535,298114.6231300793
5000,403784,412624,309596.8020211565
5000,433286,435048,334328.799561022
5000,425052,427942,304400.9441372635
5000,412814,407987,278254.0644819865
5000,423972,435610,308610.0844865572
5000,439025,435310,330690.53879226855
5000,439355,437234,346721.3199086948
5000,421615,428115,366539.0935592429
5000,432209,436566,330390.70609904244
5000,430059,431766,334958.2161804685
5000,401282,401227,273407.91301720677
5000,409298,414955,299632.2620535537
5000,424266,431717,300361.9222728511
5000,403180,401615,294396.33599736635
5000,418933,424462,343644.46428244805
5000,420040,421374,302829.2137602922
5000,431134,439902,305773.3785786616
5000,405560,413195,303235.3684995839
5000,401954,401222,279908.34578058723
5000,427927,431647,311281.3595673379
5000,410466,416699,296511.1947260991
5000,399070,406417,309146.0380162573
5000,432452,431035,329029.6965596616
5000,433381,438944,323707.7325387236
5000,434113,438456,360281.1629311594
5000,420924,423704,294773.02471585205
5000,413160,414694,333789.20898296643
5000,431694,426637,285315.1819402814
