eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.36,4.8,2.687281165053365,2.687281165053365,0.36,4.8
2,0.6,3.2,2.7869383157611956,2.687281165053365,0.36,4.8
3,0.9,3.0,4.225547790625049,2.687281165053365,0.36,4.8
4,0.22,2.0,3.137188532334466,2.687281165053365,0.36,4.8
5,0.12,3.6,3.110885936138036,2.687281165053365,0.36,4.8
6,0.72,1.8,3.418673694120903,2.687281165053365,0.36,4.8
7,0.28,3.0,2.57132332640455,2.57132332640455,0.28,3.0
8,0.84,3.8,3.783223421212721,2.57132332640455,0.28,3.0
9,0.6,2.2,2.9643550870633897,2.57132332640455,0.28,3.0
10,0.38,2.2,2.9640201247629725,2.57132332640455,0.28,3.0
11,0.6,4.0,2.875795900285211,2.57132332640455,0.28,3.0
12,0.2,2.2,3.00033877040206,2.57132332640455,0.28,3.0
13,0.38,2.8,2.6475964663500937,2.57132332640455,0.28,3.0
14,0.14,2.8,3.1071547285591112,2.57132332640455,0.28,3.0
15,0.22,3.4,2.5305325084562313,2.5305325084562313,0.22,3.4
16,0.38,2.0,3.1367640825325456,2.5305325084562313,0.22,3.4
17,0.18,1.8,3.46326464598793,2.5305325084562313,0.22,3.4
18,0.1,4.6,3.414387184434288,2.5305325084562313,0.22,3.4
19,0.86,3.0,3.586681104639664,2.5305325084562313,0.22,3.4
20,0.84,1.0,32.93218695751633,2.5305325084562313,0.22,3.4
21,0.1,5.0,3.414387184434288,2.5305325084562313,0.22,3.4
22,0.1,3.2,3.480094875609711,2.5305325084562313,0.22,3.4
23,0.1,2.6,3.6403343840778217,2.5305325084562313,0.22,3.4
24,0.1,4.2,3.414387184434288,2.5305325084562313,0.22,3.4
25,0.1,3.4,3.4444997868351113,2.5305325084562313,0.22,3.4
26,0.1,2.0,3.993009164265457,2.5305325084562313,0.22,3.4
27,0.9,4.8,4.714837537913547,2.5305325084562313,0.22,3.4
28,0.1,4.0,3.414387184434288,2.5305325084562313,0.22,3.4
29,0.9,2.0,3.7983468801640696,2.5305325084562313,0.22,3.4
30,0.12,3.4,3.1284853048997205,2.5305325084562313,0.22,3.4
