eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.16,1.8,5.300702790805479,5.300702790805479,0.16,1.8
2,0.82,4.4,2.4045028686745105,2.4045028686745105,0.82,4.4
3,0.36,1.4,2.4237236277979086,2.4045028686745105,0.82,4.4
4,0.88,1.2,2.344085092289905,2.344085092289905,0.88,1.2
5,0.78,1.0,2.4090585145256362,2.344085092289905,0.88,1.2
6,0.72,4.4,2.419971001066359,2.344085092289905,0.88,1.2
7,0.76,2.2,2.3975905405499867,2.344085092289905,0.88,1.2
8,0.48,5.0,2.2831643597883495,2.2831643597883495,0.48,5.0
9,0.72,4.0,2.419971001066359,2.2831643597883495,0.48,5.0
10,0.18,1.2,4.6454072253391345,2.2831643597883495,0.48,5.0
11,0.54,2.4,2.536313869392597,2.2831643597883495,0.48,5.0
12,0.28,1.4,3.1295110031367868,2.2831643597883495,0.48,5.0
13,0.82,3.6,2.4045028686745105,2.2831643597883495,0.48,5.0
14,0.64,2.0,2.462418476156374,2.2831643597883495,0.48,5.0
15,0.58,2.8,2.4619980299877327,2.2831643597883495,0.48,5.0
16,0.66,4.2,2.4620089292833427,2.2831643597883495,0.48,5.0
17,0.62,2.2,2.4466470177215065,2.2831643597883495,0.48,5.0
18,0.42,4.2,2.2146604205936677,2.2146604205936677,0.42,4.2
19,0.34,4.0,2.581114446628961,2.2146604205936677,0.42,4.2
20,0.82,3.0,2.4045028686745105,2.2146604205936677,0.42,4.2
21,0.44,1.0,2.220600961005851,2.2146604205936677,0.42,4.2
22,0.42,1.0,2.2186553047417368,2.2146604205936677,0.42,4.2
23,0.42,5.0,2.2146604205936677,2.2146604205936677,0.42,4.2
24,0.42,4.8,2.2146604205936677,2.2146604205936677,0.42,4.2
25,0.42,4.6,2.2146604205936677,2.2146604205936677,0.42,4.2
26,0.42,4.4,2.2146604205936677,2.2146604205936677,0.42,4.2
27,0.42,4.0,2.2146604205936677,2.2146604205936677,0.42,4.2
28,0.42,3.8,2.2146604205936677,2.2146604205936677,0.42,4.2
29,0.42,3.6,2.2146604205936677,2.2146604205936677,0.42,4.2
30,0.44,5.0,2.218704118177875,2.2146604205936677,0.42,4.2
