eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.68,2.0,2.4637977798705224,2.4637977798705224,0.68,2.0
2,0.66,3.8,2.4637977798705224,2.4637977798705224,0.68,2.0
3,0.58,2.0,2.4637977798705224,2.4637977798705224,0.68,2.0
4,0.34,2.2,2.4637977798705224,2.4637977798705224,0.68,2.0
5,0.52,1.2,3.257967979820485,2.4637977798705224,0.68,2.0
6,0.26,3.8,2.4637977798705224,2.4637977798705224,0.68,2.0
7,0.54,2.2,2.4637977798705224,2.4637977798705224,0.68,2.0
8,0.84,1.0,38.99262825088499,2.4637977798705224,0.68,2.0
9,0.78,2.6,2.603751295383173,2.4637977798705224,0.68,2.0
10,0.32,3.0,2.4637977798705224,2.4637977798705224,0.68,2.0
11,0.7,1.0,38.99262825088499,2.4637977798705224,0.68,2.0
12,0.34,3.6,2.4637977798705224,2.4637977798705224,0.68,2.0
13,0.58,1.0,38.99262825088499,2.4637977798705224,0.68,2.0
14,0.9,3.4,3.406456432230354,2.4637977798705224,0.68,2.0
15,0.28,4.0,2.4637977798705224,2.4637977798705224,0.68,2.0
16,0.26,3.4,2.4637977798705224,2.4637977798705224,0.68,2.0
17,0.88,1.6,2.8332992049518557,2.4637977798705224,0.68,2.0
18,0.3,3.0,2.4637977798705224,2.4637977798705224,0.68,2.0
19,0.4,4.0,2.4637977798705224,2.4637977798705224,0.68,2.0
20,0.78,2.0,2.603751295383173,2.4637977798705224,0.68,2.0
21,0.68,1.8,2.4805213350486097,2.4637977798705224,0.68,2.0
22,0.54,2.8,2.4637977798705224,2.4637977798705224,0.68,2.0
23,0.62,1.4,2.745574292922914,2.4637977798705224,0.68,2.0
24,0.1,3.2,2.9770773017895653,2.4637977798705224,0.68,2.0
25,0.9,2.4,3.406456432230354,2.4637977798705224,0.68,2.0
26,0.1,4.2,2.9770773017895653,2.4637977798705224,0.68,2.0
27,0.9,4.4,3.406456432230354,2.4637977798705224,0.68,2.0
28,0.76,4.8,2.531553114825806,2.4637977798705224,0.68,2.0
29,0.1,4.6,2.9770773017895653,2.4637977798705224,0.68,2.0
30,0.1,5.0,2.9770773017895653,2.4637977798705224,0.68,2.0
