p,Paper,Min Time,Time opt
500,2371665,3311549,2042983.7272256638
500,2344823,3268610,1997005.0680836043
500,2277134,3150768,1953916.145012423
500,2439501,3312504,2085551.3070061237
500,2316656,3138688,1985888.8685753127
500,2292793,3152375,1970281.3485280548
500,2395025,3256920,2066041.4282661595
500,2405246,3228865,2047164.713754969
500,2297532,3200183,1963394.349081565
500,2323543,3176017,2013283.8759888588
1000,1172644,2136691,1021491.8636128319
1000,1137078,2160330,998502.5340418022
1000,1110515,2059668,976958.0725062115
1000,1191337,2105950,1042775.6535030619
1000,1140035,2079009,992944.4342876563
1000,1128140,2097032,985140.6742640274
1000,1175496,2169869,1033020.7141330797
1000,1172640,2135351,1023582.3568774845
1000,1142079,2066454,981697.1745407825
1000,1149434,2057211,1006641.9379944294
1500,808342,1474762,680994.575741888
1500,778958,1502502,665668.3560278681
1500,767475,1405905,651305.3816708077
1500,849607,1482464,695183.7690020413
1500,801045,1450487,661962.9561917708
1500,787897,1432607,656760.4495093515
1500,812616,1525927,688680.4760887198
1500,814864,1514451,682388.2379183229
1500,837670,1438300,654464.7830271883
1500,826014,1423232,671094.6253296196
2000,709857,1089841,510745.93180641596
2000,655002,1104330,499251.2670209011
2000,657663,1034271,488479.03625310573
2000,746116,1104826,521387.8267515309
2000,671219,1066550,496472.21714382817
2000,638423,1080631,492570.3371320137
2000,671425,1114556,516510.3570665399
2000,715635,1113907,511791.17843874224
2000,730071,1060582,490848.58727039123
2000,747293,1051348,503320.9689972147
2500,675820,850490,408596.7454451328
2500,623804,868008,399401.01361672085
2500,632859,811378,390783.2290024846
2500,698905,862587,417110.26140122476
2500,633571,836120,397177.77371506253
2500,580503,830354,394056.26970561093
2500,628656,863709,413208.2856532319
2500,679218,863069,409432.94275099377
2500,695226,842644,392678.869816313
2500,724969,834353,402656.7751977717
3000,650262,704081,340497.287870944
3000,595495,704122,332834.17801393406
3000,619443,666634,325652.69083540386
3000,678825,711290,347591.88450102066
3000,613715,687852,330981.4780958854
3000,577334,680970,328380.22475467576
3000,612734,706298,344340.2380443599
3000,658027,718781,341194.11895916145
3000,684759,683898,346721.3199086948
3000,721634,678962,366539.0935592429
3500,645132,601271,321573.03990320547
3500,601533,602609,298114.6231300793
3500,617882,560908,309596.8020211565
3500,671858,614810,334328.799561022
3500,605119,585760,304400.9441372635
3500,576672,580103,281468.7640754364
3500,609648,609354,308610.0844865572
3500,657639,609880,330690.53879226855
3500,685016,592212,346721.3199086948
3500,721634,584047,366539.0935592429
4000,643183,526192,321573.03990320547
4000,590887,520171,298114.6231300793
4000,615427,496474,309596.8020211565
4000,664703,526907,334328.799561022
4000,604773,520105,304400.9441372635
4000,571589,509237,278254.0644819865
4000,607812,530950,308610.0844865572
4000,658230,530632,330690.53879226855
4000,684298,525291,346721.3199086948
4000,721634,509335,366539.0935592429
4500,644471,465391,321573.03990320547
4500,590660,461840,298114.6231300793
4500,615427,441797,309596.8020211565
4500,663647,476280,334328.799561022
4500,602367,462527,304400.9441372635
4500,555397,448318,278254.0644819865
4500,607812,475414,308610.0844865572
4500,658140,476434,330690.53879226855
4500,684298,466384,346721.3199086948
4500,721634,460459,366539.0935592429
5000,644471,425586,321573.03990320547
5000,590660,413535,298114.6231300793
5000,615427,412624,309596.8020211565
5000,663647,435048,334328.799561022
5000,602367,427942,304400.9441372635
5000,548991,407987,278254.0644819865
5000,607812,435610,308610.0844865572
5000,658140,435310,330690.53879226855
5000,684298,437234,346721.3199086948
5000,721634,428115,366539.0935592429
