P,n,Paper,Min Time,Time opt,mtpa
700,100,319914.5741402337,313491.4214667929,289853.46839274396,1.1037113887723355
900,100,243404.22225521647,266528.497964394,225441.58652768974,1.079677560844882
700,100,318687.5979906569,354037.11208356795,283016.9905029406,1.126036982530014
700,100,319850.8778960809,371898.05718370026,290694.84012540546,1.100297747831016
900,100,258263.30876053098,312438.1092843971,220124.3259467316,1.1732610998342305
800,200,531896.3612205831,541486.4313272865,504591.40381082916,1.05411300550017
900,100,253102.80081169662,310527.31856334873,226095.98676420422,1.1194484450343554
700,100,323407.2645779176,362551.0995178377,290795.99922069535,1.1121448212651386
900,100,251936.81460028127,300096.2052778917,226174.66606054085,1.1139037761764379
3100,200,143550.69385068343,194826.59553557853,130217.13646731075,1.10239479798974
800,200,576041.5103395433,646214.4885312484,536812.4708212333,1.0730777350576377
900,100,260131.17643780375,269920.6753821405,232026.48813325906,1.1211270684250645
900,100,238423.92036292888,264478.5599264407,204974.63067830863,1.1631874616577125
700,100,326915.5827009447,322933.3271952975,298319.7704570473,1.0958562424477818
800,200,533891.3528059894,644737.3435883921,507723.85551342147,1.0515388375165213
900,100,261322.83071228245,313975.5908977008,226301.27666397564,1.1547563255699556
900,100,241509.02042241016,252596.83740968013,220968.961069002,1.0929545002793135
800,200,562160.9716057135,711824.9507146244,513587.96809133654,1.0945758205646645
4600,200,99371.47819875475,130705.47334385807,87755.02674970942,1.1323736300847722
3100,200,181414.2346815875,261080.4587667759,138532.2505345118,1.3095451346644564
100,600,12580955.563733747,12161289.647439552,12161289.647439567,1.0345083398603647
900,100,225931.14997973645,274564.1663026758,209656.41742991636,1.0776257304657053
700,100,313172.84156155004,310088.913684804,263538.8108721111,1.1883367027618754
900,100,251829.29337422334,330551.302990128,236983.04938546955,1.0626468603018326
800,200,479019.749907502,551703.1166818045,444669.42382196785,1.0772491299048412
800,200,533852.9945781502,552933.0656914334,483258.78249606007,1.1046938284717105
3100,200,184669.4096398125,290356.3863402142,137386.0010519413,1.344164676355889
700,100,324564.26479212387,376328.97213697043,290958.7842822544,1.1154991095827145
800,200,520590.8371291887,539154.0391926863,493605.8529037602,1.0546690928940217
800,200,576289.0883007563,652656.7470832724,541644.7867034152,1.0639612942795866
3100,200,179082.35789373124,325731.1691742694,154172.62620376144,1.1615703922501002
3200,700,501823.5240308541,820668.9398602641,445387.9530381618,1.1267110405832121
700,100,333104.9043580939,309467.20224162936,284102.94994585967,1.1724795691898742
800,200,519251.9052074695,579202.0502360513,501383.9026662755,1.0356373677857924
4600,200,146963.1876255917,173975.6253912869,115155.9162563489,1.2762104840400605
800,200,560585.9414503409,656131.2105753559,531753.5664860466,1.0542213099854232
700,100,286182.09913645976,326341.99850167026,269558.25098132103,1.0616707078882577
3100,200,163435.43172078044,258218.5299186657,114753.3996959917,1.4242317190929306
4000,800,496446.7196472477,649088.5116465265,408413.0094688149,1.2155507002407444
700,100,317118.4831293544,403697.9792942631,304692.49206703226,1.0407820717144172
2700,600,489287.9030131413,742710.852739588,450418.13509035436,1.0862970757493804
2600,500,430737.18293922057,682134.5756252218,392881.4860049353,1.0963539853181317
200,800,8323190.227219456,8251726.431243704,8168260.189376298,1.0189673240385586
3100,200,163572.53702620597,228838.81874058515,124711.94386995098,1.3116028180651136
3300,900,601517.2124060838,874059.3112145091,545645.6450443619,1.1023953327020128
100,600,12593117.598870015,12231441.554841252,12231441.554841252,1.0295693718853285
3500,500,354884.20156729047,507262.72348944045,291854.8181750948,1.215961428309818
3100,200,152270.7511249175,203201.71507151512,127382.15558806715,1.1953852595911154
3100,200,184701.6738326638,262621.0350624669,139779.29979442974,1.3213807345172024
4600,200,161889.68910837016,182025.9374807456,137320.72161632078,1.178916679164387
3200,700,489345.56253370404,741689.3880783564,441876.1036608881,1.1074270784944862
3100,200,145966.44428136788,217093.69036593032,129389.39423645819,1.128117533455758
2700,600,503285.63722489256,806802.5124303855,453016.3538830093,1.1109657143964062
100,600,11863897.933202723,11580975.105520392,11580975.10552041,1.0244299659661171
500,900,3679263.704635222,3834114.6576398467,3601261.257292789,1.0216597580040807
3100,200,179693.40113570867,275765.0166571345,137226.72683510883,1.3094635810386095
4600,200,165085.46405976056,180281.98912476766,153927.2635835206,1.0724900853589563
4900,900,425751.6045108586,473556.6785824548,367475.6384992642,1.1585845697134862
4000,800,457478.23992314877,602708.3352870063,410661.16876929585,1.1140041345865699
200,800,8443748.96986142,8296000.03193243,8213223.37538592,1.0280676153489698
3300,900,646573.9806408855,1013673.1042644946,561076.0614694732,1.1523820477164737
2300,600,572918.0116010564,830379.9582101173,528751.7238017203,1.0835293499977285
2700,600,492106.5830383225,829121.3371971479,428925.00390816334,1.1473021590125971
100,600,13163023.681479177,12537043.050202204,12537043.05020221,1.0499304843072124
3200,700,505512.61690756463,750068.6207402073,442092.3946212852,1.1434546783837072
2600,500,431827.04164471076,648777.2797098103,384039.4361699239,1.1244341100783266
3500,500,335150.32790998305,485492.55618383497,285286.43829765776,1.1747853487528876
4600,200,136147.8324679864,146313.59129046946,112828.85828240226,1.2066756195229633
3700,800,530084.7125211905,715005.0685779549,441527.5778041242,1.2005698832165657
