P,n,Paper,Min Time,Time opt,mast
500,100,10428383.419123644,434240.0694961375,405794.8557498415,25.69865850037385
500,200,17204923.230244268,839423.4962179605,807346.2460973266,21.31046414523143
500,100,9416298.85320535,472678.5212751733,396223.7867041169,23.765102371900355
500,300,27238605.446422126,1352448.134047791,1256359.0656989503,21.680589721592426
1000,100,10428383.419123644,238034.3507454854,202897.42787492074,51.3973170007477
500,400,27852361.468924277,1653005.5577083633,1581058.717776285,17.616272663230273
1000,200,11209354.554766957,455166.8461913493,403673.1230486633,27.768394561695043
500,200,19244025.85572389,925925.1994738005,858899.9533139733,22.40543357986327
500,500,35166175.22032571,2240604.894278908,2042983.7272256636,17.21314504451818
1000,100,9317356.75195282,269987.5172501652,198111.89335205845,47.03077939594084
1500,100,8172900.281050576,184651.91498743757,135264.95191661385,60.42141859547539
1000,300,22069007.655085284,803802.2237423606,628179.5328494752,35.131688476029154
1000,200,16291699.570063746,550026.4569853653,429449.97665698663,37.936198522782476
500,300,28845219.4795902,1279799.5764274893,1192879.73709454,24.181163098509497
500,600,39350311.297971375,2625982.0126668327,2432257.9294879134,16.178510848253737
1000,500,30695021.649072513,1299741.9203571735,1021491.8636128318,30.04920816550587
1500,100,8582333.852074943,217366.91775096295,132074.59556803893,64.98095879198591
1000,400,25357510.847488068,968393.8637974468,790529.3588881425,32.07662126951578
1500,200,11205214.348820124,340117.1798335971,269115.4153657755,41.63720734314031
500,400,28715421.82960201,1641863.0926443124,1522565.3581621868,18.85989437212927
500,800,47650049.79619493,3532342.6117711347,3267304.075750519,14.583904249943261
1000,300,23529406.655242518,731938.3860180606,596439.86854727,39.449754947724
500,700,39186817.97888907,3062597.704277002,2850482.8994442355,13.747431351554294
1500,300,20280357.676716495,577449.2663743133,418786.3552329834,48.426500585086934
1000,600,35092886.0707268,1499218.1916337856,1216128.9647439567,28.856220917421567
500,500,34884082.061011866,2163504.021043927,1997005.0680836043,17.46819906395523
1500,200,14720819.142019669,422605.9766402598,286299.9844379911,51.417463996432765
1000,500,30084539.153266616,1244137.4401291625,998502.5340418022,30.129657289389645
500,900,54703340.77952465,3816039.0120489937,3601261.257292789,15.190050615946515
1000,400,26772477.456306867,908887.2543759296,761282.6790810934,35.16759042596713
1500,300,20445268.613938153,580753.5911432479,397626.5790315133,51.418264502680024
500,600,43061217.80751947,2694164.1239717156,2446288.3109682505,17.60267488278014
1500,400,24187979.381795242,742293.5435940383,527019.572592095,45.89578952984421
500,800,46420627.799239844,3547138.0723827896,3285289.350154367,14.129844543847764
2000,100,8172900.281050576,151010.78543327702,101448.71393746037,80.56189146063386
1500,500,30177115.850047447,1004832.4486675386,680994.5757418879,44.31329840942117
1000,800,45010185.37332257,2014162.6392009591,1633652.0378752595,27.551880284043328
2000,100,8582333.852074943,185817.27711216698,99055.94667602921,86.64127838931454
1000,600,39825001.191977255,1579138.4966992498,1223144.1554841253,32.55953193531335
1000,700,32974786.063452557,1733527.7740072487,1425241.4497221177,23.13628057188606
2000,200,11205214.348820124,257223.43200741906,201836.56152433166,55.51627645752041
500,700,43871900.92196063,3055668.8867537733,2828007.063429684,15.513363275958264
1500,600,32271118.916377783,1101936.6954906222,810752.6431626378,39.80390219943342
2000,200,14720819.142019669,355805.35272404074,214724.98832849332,68.55661866191036
2000,300,20280357.676716495,481305.6970009427,314089.7664247376,64.56866744678257
1500,400,21481933.16432284,715220.2958314721,507521.7860540623,42.32711531724184
500,1000,59375095.31283608,4411688.650402729,4093849.1535162446,14.503488791676231
2000,400,24187979.381795242,608610.946863531,395264.67944407125,61.19438603979228
1000,900,51761717.48992782,2163993.9940165104,1800630.6286463945,28.74643842354229
1000,1000,49000040.6763183,2495665.151966111,2046924.5767581223,23.938371365848553
1500,700,31612057.059439518,1339176.1311737434,950160.9664814118,33.270212284665504
2000,500,30177115.850047447,813138.6668289747,510745.9318064159,59.084397879228234
1500,800,44029359.63970055,1526393.1757534286,1089101.3585835064,40.42723782565607
1500,500,26517091.130238183,922345.0940856104,665668.3560278681,39.835288684096696
500,900,55870033.528062366,4030488.3285587896,3703102.005698523,15.08736012188881
2000,600,32271118.916377783,897872.5553048018,608064.4823719783,53.07186959924457
2000,300,20445268.613938153,461887.1055659969,298219.934273635,68.55768600357337
1500,900,47805559.94866617,1616831.166332132,1200420.4190975963,39.8240143104226
1000,700,40449239.234354354,1746074.4786139412,1414003.531714842,28.606179777570482
2500,100,8172900.281050576,139447.08213554655,81158.9711499683,100.70236432579232
2000,400,21481933.16432284,580108.8368122552,380641.3395405467,56.43615375632246
