P,n,Paper,Min Time,Time opt,mast
500,100,416197.3573232834,434240.06949613744,405794.8557498415,1.025634877884836
500,200,816915.8125404795,839423.4962179607,807346.2460973266,1.0118531131957467
500,100,419169.34182041226,458997.046462648,396223.7867041169,1.0579105946847913
500,300,1301385.6599662495,1374379.295765123,1256359.0656989503,1.0358389536053927
500,200,881061.9636215252,916637.3772268777,858899.9533139733,1.0258027843895465
1000,100,216264.08055360484,242903.6963577119,202897.42787492074,1.0658788670644173
1500,100,157485.5086857709,186274.6426293642,135264.95191661385,1.16427431093056
500,400,1618666.6236568124,1680950.3558068755,1581058.717776285,1.0237865333258602
500,300,1222483.1262740635,1308832.118149933,1192879.73709454,1.0248167424250392
1000,100,228884.19776545285,282914.5203401628,198111.89335205845,1.155327900272549
1000,200,420775.697731698,452395.00440881535,403673.1230486633,1.0423673851602275
500,500,2096302.0044279217,2241156.899189714,2042983.7272256636,1.0260982388120454
1500,100,163783.95752047224,216334.68775577494,132074.59556803893,1.2400867616974687
1000,300,681669.2490316806,760305.5528097957,628179.5328494752,1.0851503644819047
1500,200,285399.9036767335,325295.8512859264,269115.4153657755,1.0605111687445494
1000,200,465743.55906375416,550895.9573715368,429449.97665698663,1.0845117810677078
500,400,1552853.0276059853,1647125.5678123608,1522565.3581621868,1.0198925249950237
500,700,2930113.903050951,3060713.723792028,2850482.8994442355,1.0279359695938683
1500,200,339744.13530374505,407242.56165368675,286299.9844379911,1.186671860882791
1000,400,850224.1787609064,986110.3962354582,790529.3588881425,1.0755124641502538
1000,300,642915.3300443453,728909.1768624203,596439.86854727,1.0779214535243498
500,500,2054641.312720687,2135268.632218784,1997005.0680836043,1.028861341194488
1500,400,593956.2737328736,751040.5500875678,527019.572592095,1.127009896068104
1000,500,1115459.8741897761,1305722.0380295415,1021491.8636128318,1.091990953549641
500,600,2496246.487625126,2601961.666619902,2432257.9294879134,1.0263082945938569
1000,600,1307428.185798003,1493103.8787345833,1216128.9647439567,1.0750736342121976
1500,300,484779.65438658226,593037.285412589,418786.3552329834,1.1575822572272796
500,800,3340718.520646244,3514482.7274238374,3267304.075750519,1.0224694253101805
1500,500,786869.2190218332,968120.9985308319,680994.5757418879,1.1554706117366698
1500,300,454605.06619332015,565442.9886100836,397626.5790315133,1.1432964750510077
500,1000,4194207.421926202,4379304.357438471,4093849.1535162446,1.0245144031073443
1000,800,1762880.1772802554,2009303.6135746075,1633652.0378752595,1.0791038338697088
500,900,3676076.3731216323,3829650.238166371,3601261.257292789,1.0207746982192247
1000,400,827665.7224675238,947344.8076074595,761282.6790810934,1.0871989409591691
500,600,2509643.358383367,2694298.5467989496,2446288.3109682505,1.0258984385164478
1000,700,1554234.0551674133,1762419.417334537,1425241.4497221177,1.0905057914716454
500,700,2908270.566240903,3077513.928126646,2828007.063429684,1.0283816486348796
1000,500,1074053.4657114109,1237513.0955579598,998502.5340418022,1.0756642362877025
1500,400,566963.6340697949,705279.5625018937,507521.7860540623,1.1171217662947788
2000,100,121793.45790985723,156786.9148913947,101448.71393746037,1.2005421575372428
1500,600,909952.6543923949,1122133.9478953828,810752.6431626378,1.1223554583094433
2000,100,127511.75993035104,168103.4586180106,99055.94667602921,1.2872701156184894
