P,n,Paper,Min Time,Time opt,mast
500,100,576704.5313748613,427737.6414490868,405794.8557498415,1.4211726028640927
500,200,1151042.595825067,833116.3698668886,807346.2460973266,1.42571121298842
1000,100,298644.02563432674,244536.77879253612,202897.42787492074,1.4718965575967304
1500,100,186582.99229027217,189922.3676850127,135264.95191661385,1.3793890408898686
1000,200,575625.7898206204,452362.5436356713,403673.1230486633,1.4259700657634025
500,300,1771007.3365135717,1371841.082714859,1256359.0656989503,1.4096347014683315
500,400,2266745.2337757815,1670795.7540200285,1581058.717776285,1.4336882041698586
1500,200,389238.3662885701,341386.8319311524,269115.4153657755,1.4463622076777958
1000,400,1116098.0622054986,944003.4986891377,790529.3588881425,1.4118363216456113
1000,300,894155.128735637,777653.0282257036,628179.5328494752,1.4234069751997078
500,500,2955074.8268627715,2254916.2847947227,2042983.7272256636,1.4464504966349936
1500,300,599477.4021866459,583244.3771909992,418786.3552329834,1.4314635486467524
500,600,3488568.3484917805,2620963.21985584,2432257.9294879134,1.4342921061937959
1000,500,1424125.7038755657,1322309.5159949174,1021491.8636128318,1.394162552444315
2000,100,136796.91639373748,159205.9421782908,101448.71393746037,1.3484342096053388
1500,400,741714.3005292031,705369.8154717089,527019.572592095,1.407375245820858
1000,600,1737832.3042014958,1452318.255188379,1216128.9647439567,1.428986854669133
500,700,4076323.75827282,3069712.0044050063,2850482.8994442355,1.4300467331579465
2000,200,287829.7158023901,276923.6786514502,201836.56152433166,1.4260534049362106
1500,500,933333.4527298163,1006653.7654952108,680994.5757418879,1.3705446210243684
500,800,4688051.008460275,3499320.665608847,3267304.075750519,1.4348376826186287
1000,700,2029533.492122669,1755220.2514895443,1425241.4497221177,1.4239927505043943
1500,600,1104373.355398512,1098962.2984061819,810752.6431626378,1.362158193022349
2500,100,112719.81332050441,134740.87023621745,81158.9711499683,1.3888768145201953
2000,300,447969.7704331882,487992.3794442527,314089.7664247376,1.4262475837159472
500,900,5183096.419162983,3806915.6105509517,3601261.257292789,1.4392447670012485
2000,400,540161.9536315466,593365.43942912,395264.67944407125,1.3665829043750362
1500,700,1330355.8137310306,1336230.3593395199,950160.9664814118,1.4001373037428986
500,1000,5897342.15052417,4372348.255731812,4093849.1535162446,1.4405372375430319
1000,800,2295622.0116845053,2013979.1202843087,1633652.0378752595,1.405208672631541
2500,200,230559.5008909203,233877.00555305206,161469.24921946533,1.4278848883328183
1000,900,2588005.2438077065,2124699.460680069,1800630.6286463945,1.4372771420384052
2000,500,714803.2338277685,788577.9206637339,510745.9318064159,1.3995280026991872
3000,100,94367.06970444001,124667.67552116077,67632.47595830692,1.395292252240093
2500,300,343745.7098851723,405785.1804986384,251271.81313979006,1.3680233592055797
2000,600,829563.7281042249,936098.8792340955,608064.4823719783,1.3642693368114638
2500,400,439665.61103752267,534872.3908288493,316211.743555257,1.390415188551315
3000,200,190061.18994947095,200234.23504184748,134557.70768288776,1.4124883161460233
1000,1000,2879792.45578114,2469505.361146118,2046924.5767581223,1.4068874293072864
2500,500,558426.0906595913,726807.1670308204,408596.74544513266,1.366692458725367
1500,800,1535708.19384046,1522847.8379766238,1089101.3585835064,1.4100691195884778
1500,900,1653333.2757279917,1629188.9658053746,1200420.4190975963,1.3772951954373351
2000,700,964670.4115780608,1092648.4862110605,712620.7248610589,1.3536940169206342
3000,300,288176.1235711648,354017.60059495934,209393.1776164917,1.3762440918632306
3500,100,88966.98998151402,101636.18204919508,57970.693678548785,1.534689070219544
2500,600,664588.980064538,779000.724192663,486451.5858975827,1.3661975812829608
3500,200,155823.0089272678,178554.24677013437,115335.1780139038,1.351044942320054
3000,400,357868.06443417794,469658.28845341393,263509.7862960475,1.3580826331517
2000,800,1135624.6961349281,1233537.580674959,816826.0189376298,1.390289571837991
1500,1000,1916414.7924814043,1887000.7027147328,1364616.3845054149,1.4043615584873552
3000,500,491672.92572276865,626645.7318185066,340497.2878709439,1.4439848516770675
3500,300,244667.87459267853,311802.9688195825,179479.86652842147,1.3632051289381488
4000,100,81161.69879671006,88967.23767180002,50724.356968730186,1.600053773904782
3500,400,310474.3223589464,398312.2160092716,225865.53111089783,1.3745980665217412
2000,900,1228666.390731714,1338250.5355086732,900315.3143231972,1.3647067546055809
3000,600,544160.6245955613,656123.7328269286,405376.3215813189,1.3423591749830461
2500,700,757984.4212274252,963676.2608511499,570096.5798888471,1.329571949677739
2500,800,915186.6898045766,1099155.677530787,653460.8151501039,1.400522676473497
2000,1000,1416560.2432875647,1499113.6001746464,1023462.2883790612,1.3840864088222382
4000,200,140562.31483774976,153208.24523863354,100918.28076216583,1.39283303060833
3500,500,409582.08119371114,514813.85234371916,291854.8181750948,1.403376116093404
3000,700,663764.4545353439,805923.44184451,475080.4832407059,1.3971621187373398
4000,300,223717.39577105024,256355.69961741063,157044.8832123688,1.4245443162164124
4500,100,70881.77160445182,69786.43786553467,45088.317305537945,1.5720651343922698
2500,900,969847.4628635101,1120797.5161990498,720252.2514585578,1.3465386063000924
3000,800,763733.4516392151,949958.4074223953,544550.6792917532,1.4025020639631425
3500,600,457471.58104798413,562273.6184439916,347465.41849827336,1.3165960026328705
4000,400,271565.56272027915,337333.70141837915,197632.33972203563,1.3740947615265222
4500,200,116580.2248384916,132096.40198042348,89705.13845525852,1.2995936113139979
2500,1000,1116315.0115975752,1321780.7107698994,818769.8307032489,1.3634051594680303
3000,900,808831.2576850672,942034.4823797811,600210.2095487982,1.3475799725117936
3500,700,565826.4530920546,751080.427656979,407211.8427777479,1.3895137460451437
4000,500,362112.3356183903,431096.86356589507,255372.96590320792,1.4179744294297736
5000,100,62469.31371838252,61948.96765770932,42511.79157511906,1.4694585056006915
4500,300,221144.99182242918,230229.01926471698,142348.1066563424,1.5535506373563412
5000,200,105896.32988437243,103105.77933922972,80734.62460973267,1.3116594075499857
4500,400,236153.05919938444,256329.6106331934,175673.19086403167,1.3442748892866827
4000,600,420419.3195996838,464741.38776680105,304032.2411859892,1.3828116319495727
5000,300,201723.58156384298,196045.64072055917,142348.1066563424,1.4171146094049933
3500,800,661999.5554445586,768913.4950229187,466757.72510721703,1.418293731062498
3000,1000,961236.1216466483,1098439.337391789,682308.1922527074,1.408800498896302
4500,500,316737.0554760217,322254.0468520171,226998.1919139626,1.3953285389870953
4000,700,489874.03348218574,595220.2100929774,356310.36243052944,1.3748520535315543
3500,900,672939.3859541002,826680.2980534647,514465.89389896987,1.3080349813942207
4500,600,364362.57476744265,371361.6803525218,270250.88105421263,1.3482382493855816
5000,400,204992.1730611178,212278.68568416146,158105.8717776285,1.2965500316739254
4000,800,572638.0095703775,648276.3490099746,408413.0094688149,1.402105212846072
4500,700,444167.8959342334,448255.69172918936,316720.3221604706,1.4023978407965554
5000,500,294731.91875336424,291057.39759912,218726.61253679788,1.3474899800031397
3500,1000,787466.4304291718,987442.3467129194,584835.5933594635,1.3464748715202826
4000,900,599701.7244978661,670671.4087448263,450157.6571615986,1.332203762297847
5000,600,327701.1550156303,328543.77582894405,243225.79294879135,1.3473125158425296
4000,1000,694318.0434124205,762983.7607382333,511731.1441895306,1.3568023976966799
4500,800,520680.90442657046,523400.8538131117,363033.78619450214,1.43424916420205
5000,700,394349.4940297864,409190.59536311287,285048.28994442354,1.3834480259701734
4500,1000,602542.8301977479,601162.7474352431,454872.1281684716,1.3246422299468374
4500,900,530129.1491728835,542512.5034443288,400140.1396991988,1.3248587096795703
5000,800,464770.1687339924,470701.4161859461,326730.40757505194,1.4224882593066637
5000,900,469093.2276892061,467229.34957847826,360126.1257292789,1.3025803855226046
5000,1000,551289.8782527049,550813.0338008807,409384.9153516244,1.3466296816999155
