P,n,Paper,Min Time,Time opt,mtpa
3200,100,92944.7863686626,110274.00599317376,63405.446210912734,1.465880171546933
1500,200,316201.31523117755,326699.7219130706,269115.4153657755,1.1749654504235811
2900,200,172822.17728336618,197915.78491878454,139197.6286374701,1.2415597806875627
3200,100,105599.25563651956,132292.58761083154,82796.11584299082,1.2754131587135213
5000,200,96462.61887738774,108863.0406086601,80734.62460973267,1.194811016260786
1500,200,338941.60813803045,424233.7302825973,286299.9844379911,1.1838687620028174
3200,300,235372.42709298737,369449.3681465326,196306.104015461,1.199007174399679
3200,100,86364.3115929916,155619.2604474706,63589.496277432445,1.3581537305500218
2500,300,296205.79411852045,401696.14933466114,251271.81313979006,1.178826189922593
2300,300,315041.4651728718,431586.6363444423,273121.53602151095,1.1534845247357544
3200,100,100642.83112016556,139217.07732364256,70162.59082707834,1.4344229586419972
1500,200,343295.846016241,419184.12283899053,270786.05627382477,1.2677751976604466
2900,200,200780.1762588861,258537.42545136402,148086.19884723678,1.3558331419257208
5000,200,143966.40615827727,149843.50942050523,115155.9162563489,1.2501867975049867
2500,300,290379.76734819304,393782.6648757313,238575.94741890798,1.2171376473183375
2300,300,325184.2745964086,429587.73248334863,259321.6819770739,1.2539802769949544
1100,700,1488019.4946790785,1660545.9069027975,1295674.045201925,1.1484520355944747
2900,200,199864.46225959362,306412.7160890572,140061.75324508178,1.4269738713742097
2900,200,198342.01051093225,339339.1104670612,154293.44126561526,1.2854856880759282
2500,300,301314.03881701553,421928.3669668859,252833.03498687153,1.191751065412245
800,800,2346586.012000214,2392176.029018365,2042065.0473440746,1.1491240276857007
3200,100,84261.37184442612,110413.68479708921,65257.449787479105,1.2912145987751007
2300,300,328065.50483068696,475740.02180739824,274818.51629007777,1.1937532785614986
1500,200,323711.6405046177,484960.96511401644,273913.5829820462,1.1818020741448063
4600,700,395995.7954940071,440078.07049763756,309835.0977656777,1.2780856602420525
2900,200,183295.2885431682,248993.76657904056,122667.42726123251,1.4942458045755098
3200,300,235240.94643736025,382883.76239195024,186387.45892102187,1.2621071599942737
1100,700,1471233.0669755447,1633102.1972783657,1285457.7561044018,1.1445207436719955
2500,300,292423.7792692601,426045.4074132098,238083.16322880363,1.2282421625431523
2300,300,314377.6989442482,420218.7138841867,258786.04698783005,1.2148170374851488
2900,200,179879.77420748584,220283.9770927235,133312.76758512002,1.349306427778066
3200,100,110138.86169252021,120495.04961401307,67867.96491352702,1.622840199096172
2300,300,312483.4543551507,453815.66497135296,263180.0535534393,1.1873371486023359
800,800,2313312.1075780494,2417051.154590994,2053305.8438464794,1.126628122406011
5000,200,157076.8783040424,171220.361758067,137320.72161632078,1.1438687217426737
2500,300,282409.9062886045,433077.0734792647,242125.6492691642,1.1663774868174228
1500,200,296355.3049529975,395802.8825929015,237157.02603838284,1.2496163824597533
2900,200,173116.06620307127,208930.4617701446,136167.13183552006,1.271349876210823
3200,100,125453.33123051794,145393.9234030327,96621.71431835281,1.2983968677803588
1500,200,333161.8675725665,353167.15303653403,257738.01733123203,1.292637659831159
3200,100,92187.7312930554,99809.70541951395,62147.52030065681,1.4833694224173433
5000,200,166799.52779540746,172851.81405696642,153927.2635835206,1.0836256288341175
3200,300,236287.0133728022,341021.9234169347,197525.80858349337,1.196233621658228
3200,800,605107.6257563321,888865.9508771782,510516.26183601865,1.185285701928721
1500,200,335537.29950103385,329655.5722325325,263256.45488200546,1.274564377353731
2900,200,192686.78916831574,277208.70708278473,149419.2515043904,1.2895713720173065
1100,700,1449285.3373628831,1662884.1387876743,1286086.9661710116,1.1268952842883964
2300,300,286179.99648553604,398215.4235102898,237585.14725203265,1.2045365621359887
2500,300,268256.8819922704,392942.995393544,218578.33547187003,1.227280285638344
2100,800,902072.67695733,1237460.368133093,777929.5418453617,1.1595814639170057
3200,100,90442.48296498894,121585.6653767926,58965.867402163974,1.5338107781599397
2900,200,166741.27331975516,242126.57596985958,138312.80073552427,1.2055375383410143
2300,300,300438.09370208735,427467.0175198039,260292.69812405587,1.1542317393740262
4600,700,365764.0159562192,424773.3751171171,307392.07211192214,1.1898941096406799
2500,300,289424.29093716806,417698.8987972851,239469.2822741314,1.2086071674355747
2400,800,776601.2195586932,1080997.2574941795,680688.3491146915,1.1409057031294083
2900,200,193338.5767064192,276369.8899709015,146690.63903063358,1.3180021437226412
800,800,2293425.827471655,2377163.016859855,2046491.8146468485,1.1206621062725426
3200,100,118908.41292301759,180872.48371100245,100646.97137508189,1.1814405470769769
2300,300,308311.779101323,438284.32830015523,263730.91147804697,1.1690392202166524
5000,200,134419.3417379368,134926.88875705499,112828.85828240226,1.1913560394406826
1500,200,336730.18860914063,429309.5179513079,288877.21957515477,1.1656515841033162
1100,700,1419837.4173821989,1598750.5006772273,1252737.178712635,1.1333881052698405
2500,300,282288.0726405858,436782.58347915503,242632.4385598032,1.1634391275798366
4600,800,442443.7845952485,522347.12606538564,355141.74736418686,1.2458230773458918
2300,300,305873.6276660114,426249.13514715096,262822.37453580817,1.1638036076884228
2500,300,302328.442830822,407940.4209787374,241796.5845729435,1.2503420731305561
2400,900,858470.7480541562,1125371.7814438883,750262.7619359978,1.144226785078518
3200,300,241188.62755895645,360129.5204266152,186002.47127250285,1.2966958229581969
1500,200,328624.28951700137,342278.3290542966,267404.74808868027,1.2289396200549838
1400,600,998109.6213739001,1175446.9989749058,868663.5462456835,1.1490175059005014
5000,200,116849.01688986637,120195.88627440411,89579.42667687622,1.3044180033810089
1500,200,333870.8655508268,435774.32788925053,283601.9021258916,1.1772518556755684
3800,900,537637.6427973032,761760.4943273459,473850.1654332617,1.1346152898474093
800,800,2189960.216514645,2329586.631875977,1944198.4881103474,1.126407735582165
3200,300,227666.96961234452,359921.7687573368,189160.6634915345,1.2035640254694564
2300,300,316697.59781589714,421129.57390064036,269017.07130385336,1.1772397799178658
2500,300,294017.7490848889,415139.79462858,247495.7055995451,1.1879711139740654
4600,700,364562.90960618743,410668.4744973497,307542.53538872016,1.1854064646550306
1100,700,1500771.2598959722,1642879.6140829986,1308884.4688836471,1.1466033065362797
1400,600,978176.0298269201,1230965.3886572164,873674.3967743751,1.1196116464421613
5000,200,114500.02291714883,113274.45717552392,78976.93646460163,1.4497906356303027
1500,700,1075701.502303553,1332079.4647640227,950160.9664814118,1.1321255453031676
1100,700,1479054.925572957,1620073.646317599,1303111.1582975243,1.1350182339818944
800,800,2231611.8690012707,2294769.2667825255,1963387.3086925258,1.1366131680291665
1400,600,938741.3195741454,1174934.9782428825,827212.5075371722,1.134824861835109
4600,700,364530.376449313,411547.5776324396,299567.586213891,1.2168552047184393
2500,800,755867.5404917349,1057383.4597736462,653460.8151501039,1.1567144088327737
3200,300,222367.4985516706,333641.6201065774,170764.32458739847,1.302189430309615
5000,200,145212.2753189412,166785.3918949958,115640.3076979828,1.2557237023114063
2100,800,873299.0095422,1213665.9849455096,782211.7500367541,1.1164483395975144
3200,800,584359.5475571894,834738.5901124274,513326.46096161986,1.1383779952868638
3700,700,445461.9797868674,664400.2744254067,385200.3918167886,1.156442177241452
1100,700,1495984.1828139976,1712227.162584753,1317324.4657087862,1.1356231678344209
5000,200,110355.95110253566,124683.33591057795,81435.57132645712,1.3551320302051195
1500,700,1063340.8712656698,1294742.383467747,942669.0211432279,1.1280108366944066
1400,600,1014947.1703593305,1314009.7986151967,895503.0750144436,1.133382116351706
800,800,2302070.0160023295,2384389.252565967,2008926.2965476336,1.145920594477989
3200,300,227635.4667506595,333689.6062242598,187085.37677666516,1.2167464431087065
2400,800,756065.7985043444,1047648.6148640345,684435.2812821597,1.1046563775730533
1400,600,1017410.6662831947,1202769.39806443,895883.58052675,1.135650533616199
1100,700,1387350.4492578688,1498281.0808709122,1194769.8032319597,1.161186402188071
4600,700,389483.9280070641,419840.11627501395,312994.1121243504,1.2443810056475595
1500,700,1075623.9356853727,1345876.8242659797,943130.4418587418,1.1404826818711415
2500,800,724321.7700114185,1086357.7453307258,657057.8700308733,1.102371348169659
800,800,2310429.3835989633,2359992.3415107992,2000733.0150216208,1.1547914520588825
1400,600,1012374.2199269728,1135278.9071727348,878599.9670945829,1.1522584314164774
5000,200,147130.6219826191,145340.31791199895,124828.15119872103,1.1786653937411402
3200,300,221837.43040464763,337181.447888248,189556.59262484626,1.1702965712392224
4600,800,413775.611274649,479237.93942307896,357096.66849503986,1.158721566959666
2400,900,881435.922248109,1213284.681663336,771479.5845205256,1.1425265683419492
1800,900,1127073.0305290439,1398281.6912698853,1000350.3492479969,1.1266782996340325
1100,700,1404184.4101990093,1540483.3812071905,1232197.3391787175,1.1395775380710726
300,500,3852825.285077369,3520654.896460388,3404972.8787094397,1.1315289202942713
800,800,2313848.7917209165,2484871.6339504546,2049192.0839166373,1.1291517324712863
1500,700,1035488.5963681751,1233107.9076492484,918673.9310559323,1.1271557419485878
1400,600,992883.860165528,1169273.9244192948,866250.1480206442,1.1461860785065816
4600,700,360636.8275502188,427055.96522464405,311613.5378537558,1.1573207956050684
3800,900,578584.2997054919,814917.9150387951,487250.2639077004,1.1874478939535122
1100,700,1436034.0919081972,1513557.426231194,1250880.032411855,1.1480190383560138
2500,800,737354.4705647435,1043975.69802554,654877.3806869915,1.1259427983162746
3200,300,227277.99740061368,322506.0317177907,188903.5816976121,1.2031428698076754
800,800,2259751.476469399,2297755.9048250266,1994467.4350464076,1.1330099638437159
1400,600,954445.6907458616,1234087.7008963525,853189.87687873,1.1186791083803773
1700,400,540946.9602370599,651064.4660103162,465017.26993420144,1.1632835922708897
1500,700,1095795.9885162667,1405989.2993063556,959848.6105146745,1.1416341874253448
300,500,3700742.219664157,3437392.5521183927,3328341.7801393406,1.1118876798491608
2100,800,890447.3037523038,1188880.0300772495,779615.9293892756,1.1421615056658088
3700,700,451845.872369921,628652.755874693,382163.116679687,1.1823377313217778
300,500,3649733.692956985,3346470.105576709,3256526.908354038,1.1207442148241569
3200,300,236539.79048000035,333282.0410607468,193356.0199996446,1.2233381224977382
1700,400,515653.4949927034,640498.9611986775,447813.3406359373,1.151492035186863
1400,600,996635.2666562926,1209984.4510401809,866162.0081719209,1.150633781271176
3200,800,584763.1204107881,854801.0784522702,511622.9536617121,1.1429571645009435
4600,700,376033.9930669233,431117.0307819811,315012.37223470974,1.1937118228065897
2400,800,779406.2553468719,1104871.2216733363,682163.9382156162,1.1425497767964974
1700,400,546932.0542292541,660578.2005958416,465164.40754892025,1.175782251078044
800,800,2274807.9839987336,2297499.0163712804,2020089.4949737056,1.126092675427899
1000,200,491079.7740705377,460333.4411095109,403673.1230486633,1.2165282899236702
2500,800,700332.690885682,1031485.4451231414,622143.5161953112,1.1256770707320602
1500,700,1077112.1820001565,1320917.1774222727,955614.8494181845,1.1271404820215427
300,500,3851571.392010708,3654204.400336495,3475918.845010206,1.1080728761949559
1400,600,972487.3893487903,1060729.412488498,832231.2332734962,1.1685302719577237
1700,400,527746.0833345749,660193.7254620286,459258.50399793277,1.1491264260551406
2800,100,98340.66007392049,124655.5981238606,72463.36709818599,1.3571086193203172
2800,100,116445.9030339995,137377.2265631088,82944.9888369952,1.4038931666244578
1000,200,519978.33300112037,541264.9408041162,429449.97665698663,1.2108007015132316
1500,700,1092633.5703943328,1361688.4414869496,966037.9415197765,1.131046228552261
