P,n,Paper,Min Time,Time opt,mtpa
400,100,538819.609340216,528687.192820374,507243.5696873019,1.0622502512400103
500,100,450620.7722352501,434240.0694961376,405794.8557498415,1.1104644769401468
400,100,531427.863914942,536261.1910160198,495279.7333801461,1.0729852810412714
300,200,1394111.255506792,1358888.661995222,1345577.0768288777,1.0360694155048293
400,100,552396.1155467918,562520.79933606,508715.97021945956,1.085863522838665
3300,100,76372.07411929274,119829.49051979424,61484.06905300629,1.2421441081502151
400,100,535517.4334528259,548011.1262622441,508892.9986362169,1.052318335854413
400,100,541613.5244913159,532660.5420419835,522059.59829983284,1.0374553523298173
400,100,522670.2321819564,497381.5714119855,461192.91902619443,1.1333006440896163
1000,400,836103.592608701,968390.2845232642,790529.3588881425,1.0576502734631605
500,100,434720.2676307262,462883.1095802692,396223.7867041169,1.0971584297016395
400,100,547401.280153934,565000.96793295,509177.8724939453,1.0750688702805782
3300,100,95443.58781548665,132794.1633281615,82764.5367230505,1.1531942495475231
400,100,543756.3135227041,512884.8846447463,497180.1624052545,1.0936806305628202
300,200,1488197.1156991012,1477274.3043509838,1431499.9221899556,1.0396068435843213
500,100,431628.551266735,464952.8812220257,406972.77617556765,1.0605833523383659
3300,100,78629.69406298039,147651.29770551977,61662.54184478297,1.2751614142165457
400,100,495004.0707513378,493694.20594667684,471726.9392173118,1.0493445033532478
400,100,552591.8856732151,590036.8991119394,533211.8611173065,1.0363458241819663
3700,400,249449.58821658127,343063.88030534744,213656.58348328175,1.1675258686147636
500,100,442000.1077479101,472651.81549777446,407114.3989089735,1.0856901866709379
1000,400,791858.4100194359,931363.673407626,761282.6790810934,1.0401634396506287
3300,100,86894.05786470152,143556.88241224719,70156.3045836674,1.2385780348660314
3400,200,130201.10735274633,171855.6806112892,118727.3891319598,1.096639185824545
300,200,1390140.4624803576,1430685.030551766,1353930.2813691243,1.026744494609144
500,100,443692.0865421569,433823.92777320335,417647.6786398663,1.062359757360817
3300,100,77166.57979807079,108949.15765852144,63279.95130907065,1.2194475217146636
800,800,2099516.0814732295,2397169.685256742,2042065.0473440746,1.0281337924097356
500,100,391993.8164015373,405288.0428978333,368954.33522095555,1.0624453461612915
3300,100,95324.79721412652,121584.94027764803,67837.48332561705,1.4051935971234593
300,200,1406207.724098656,1450671.1542035746,1369567.9149102308,1.0267528238574624
1000,400,819168.2995880013,970326.4674171221,790779.4928331644,1.0358997761223259
500,100,450292.48384288495,461550.50824449555,407342.2979951562,1.1054400342393107
3300,100,120525.70469070625,149869.24217080796,96621.71431835281,1.2473977049671638
500,100,419750.80149559444,408260.2798586186,397744.12992420356,1.0553287149092172
2900,700,551333.1298742011,864883.0985424921,491462.56886969577,1.1218212022579876
3700,400,252055.05984597222,334674.1706251104,205752.07542732256,1.2250426117086979
3300,100,76151.95496719272,102682.28356987999,60264.26210972782,1.26363374081536
300,200,1259542.4180930706,1227918.2762731728,1185785.1301919143,1.0622012251825244
1000,400,803764.8647146134,935610.414233329,780739.4567964857,1.0294917948845639
1300,500,829873.0314100517,1089831.6130626523,785762.9720098707,1.0561365971310073
3300,100,79099.10122339966,145468.51007891528,57179.022935431734,1.3833587417665518
500,100,401995.85228162876,419813.8208621162,377381.55137384945,1.0652239114979825
1400,500,773256.4902051629,1011831.8887282306,729637.045437737,1.059782387750415
300,200,1375589.6246171515,1316313.9425837952,1288690.0866561602,1.0674324563064457
3400,200,169680.71851205244,251262.6473954739,126308.8166638196,1.3433798446839258
3300,100,106257.09948553592,170467.48623716147,100588.76879010165,1.0563515267520807
500,100,445469.80395556573,497495.8133698062,426569.4888938452,1.0443077049667375
1900,100,115325.97179455099,151415.00919780834,106788.11993416882,1.0799513266611067
1000,400,855133.516695068,1054405.3076964759,830478.2105878763,1.0296880830741348
300,200,1386254.3763245565,1329833.641524818,1316282.2744100273,1.0531588879337386
4900,600,302307.3439939394,341896.2615070153,248189.58464162383,1.2180500822806868
1900,100,132265.76575705988,184851.26900986632,104269.41755371496,1.2685000919749307
300,200,1469759.6628599453,1505375.701968841,1444386.097875774,1.0175670238182766
800,800,2095937.1508177388,2404755.420744719,2053305.8438464794,1.0207622781082617
300,200,1382888.6166950548,1356248.5855308252,1337023.7404434013,1.0343037111939712
3700,400,251801.59191161202,377291.32818760414,213724.1872522066,1.1781614198605979
3400,200,178023.08638710852,242914.43379715426,137320.72161632078,1.2964036621108914
1900,100,123395.49805186765,194919.6415945989,107098.09899357043,1.1521726268855212
300,200,1460077.5704678975,1474577.2719747024,1418009.510629458,1.0296669800329938
1000,400,853224.7199720645,981363.9184021149,820183.3367282477,1.0402853627526993
1900,100,132022.71768731365,194459.39474646063,107135.3681339404,1.2322981662065056
3900,600,364992.4446206563,510601.2635011885,311827.93967793765,1.1704930770399473
1900,100,121432.96502258762,147648.05500269675,109907.28385259639,1.1048673096630162
4500,1000,530391.3217992495,611246.5924298196,454872.1281684716,1.1660229083167912
1900,100,129927.67053954983,162979.32717679563,97093.24611077778,1.3381741340825073
1900,100,160042.56827733322,212609.02277011864,107195.34157767268,1.4929992845012576
1400,500,762561.5480696134,942549.7961287376,713216.0957441444,1.069187238790487
1000,400,792116.0182504752,942062.9336012849,764411.3083392063,1.0362431973585808
1300,500,815423.6324669089,999396.1227683715,768078.8723398478,1.0616404927046512
2900,700,549921.4366116469,809394.4748676566,487587.4247292558,1.127841713549121
3700,400,261624.12882327108,375428.5027367938,211010.6639990502,1.2398621181745049
1900,100,117147.38378657117,156262.52532245775,104669.50787479042,1.11921213890398
3400,200,177171.2660278306,295353.27579716657,154040.8405168634,1.1501577466946828
1900,100,120265.55341905326,193673.87787154515,99310.93457206564,1.2110001173313072
1000,400,822956.7394158633,986826.1847225481,775594.2096855042,1.0610661208385814
1900,100,133952.1242630312,255577.37289602694,112255.12865627505,1.193282889311831
800,800,2091699.9694798193,2404482.6290594563,2046491.8146468485,1.0220905622536156
4900,600,324631.68109421944,362938.1661892788,249621.25622125002,1.3004969448855128
1000,400,835063.6829366349,945573.4641324362,799269.3687139108,1.04478379332905
3700,400,286299.70181512245,394966.5184398771,224453.57042915575,1.2755408669495287
3900,500,323495.7519909083,438309.8593292918,261920.99066995684,1.2350890669871548
3400,200,151359.90166891512,222926.60177788814,112828.85828240226,1.3414998961530968
1000,400,875175.6141269472,1040057.2055670985,834915.3917199594,1.0482207212925494
1900,900,1007276.1541185195,1353971.6762805388,947700.3308665234,1.062863567007013
800,800,1992491.4496274902,2302233.4684839207,1944198.4881103474,1.0248395222054107
4700,500,298868.0677958497,325077.03756388195,218726.61253679788,1.3664001116716835
2900,700,544461.1418456958,831144.9541300857,487826.0906165906,1.1160968064613375
3700,400,259797.35160904616,358297.15553384746,221671.17208871557,1.17199430652657
1300,500,778738.0975636123,986706.931949476,751506.2096201626,1.0362364110833011
1400,500,730082.3191780907,939664.6516388784,697827.1946472939,1.0462222234647929
3400,200,154063.96126583245,214654.91628294555,113707.94882260237,1.354909334493318
1700,1000,1277826.8783012554,1680106.1625971699,1204073.2804459543,1.0612534129384426
4900,600,332888.6982266586,350162.5669703817,277514.5116622374,1.1995361836494414
3400,200,134574.71402741637,176087.5228675444,116142.55362441417,1.1587029028361884
3700,400,259504.06756280715,340438.6348565631,206597.65090248818,1.2560843089415872
3900,600,384114.5234784875,464406.1038136817,313626.70653439104,1.2247506844139469
4500,1000,537633.8754041744,618844.7672307492,436745.5242799864,1.2310003091399995
2300,700,696258.8851770012,1006226.7575639567,619670.1955313554,1.123595890520396
800,800,2019140.3975872542,2320128.6380151934,1963387.3086925258,1.0283963783650287
4700,500,284447.6520756846,325542.15124244464,212447.34766846854,1.3389089353074672
1300,500,864524.9760256346,1173456.9389578863,802135.1180792784,1.077779736281525
4300,1000,549676.8764020888,662649.003496849,476028.9713390982,1.1547130731472386
1400,500,808703.5708109142,1064549.8089563288,744839.752502187,1.0857416888588256
3400,200,177547.61661627187,261945.59845277088,127445.83216550946,1.3931221884580498
2900,700,524284.1300997499,809391.686926615,475176.1712358271,1.1033468465731435
3700,400,252109.8630327771,381697.15731403115,209620.0566717579,1.20269914547134
3900,500,327239.48017786205,421447.7106286786,256026.29077994928,1.278147955746933
4900,600,386526.91952253215,416136.2517908435,314954.4837664354,1.2272469180314116
800,800,2056181.2015849922,2349522.753964617,2008926.2965476336,1.0235224682550907
4700,500,266641.9140721883,299929.1132318832,207863.41968217265,1.2827745953563603
2300,700,687184.5525346779,1003344.0189112045,614784.1442238443,1.117765575106427
3700,400,250300.82541868903,363229.7272865515,216018.74830105697,1.1586995452350943
3400,200,136552.06759305802,198493.72645109158,117972.68298030012,1.1574888706723778
1300,500,800030.2540280534,1060278.3645033548,763803.4109905049,1.0474295381720924
3400,200,170962.1091677629,234533.06098190258,125118.48623201098,1.366401675054977
1400,500,750326.538505689,1033239.185801872,709246.0244911831,1.0579213877779257
2900,700,553926.3573781104,843642.9675431311,496473.4192317282,1.1157220828363545
3700,400,279563.54021503526,413944.89803652366,225652.80857296204,1.2389100848467474
800,800,2052779.6775027656,2346761.260307573,2000733.0150216208,1.0260137969885914
4700,500,304258.6338264345,336379.177182137,237834.46181356232,1.2792874148950788
4900,600,306329.9499675464,337191.9096843463,255966.73729335712,1.1967568646095967
1900,900,1063833.3421016687,1465429.5362800313,974500.5278154009,1.091670360083366
3900,600,392934.33516330767,529300.5515227559,296948.07962872845,1.3232425535621917
2300,700,682106.9109777303,1026852.1593190908,615085.0707774403,1.108963529411594
4500,1000,545456.8026935766,597507.7211497506,438580.86671778304,1.2436858150598844
3900,500,313877.14534044976,410960.1441469995,250502.06987338755,1.2529922227752217
800,800,2109133.246494932,2468885.952841348,2049192.0839166373,1.029251119525959
4100,1000,574732.3281329905,718726.8287046155,499249.8967702737,1.1511916814625793
1300,500,785381.0099934473,987560.9597981984,757800.5186646363,1.0363954505829742
4700,500,282622.34330924216,277474.6525338124,211264.77325269283,1.337763693198387
2900,700,549590.3125684127,838490.7278253123,494283.5428025092,1.1118928003395034
4900,600,299836.88160171406,335466.8917471195,251028.56202702367,1.1944333313331734
1400,500,740881.1100370195,948873.0268575554,703671.9101885909,1.0528786204332872
1700,1000,1249964.6160243729,1741570.6707283144,1156091.0936823168,1.0811990706052887
4700,700,379507.085694057,438579.4751629991,303242.86164300377,1.251495529483679
800,800,2066107.3437102803,2289972.13048766,1994467.4350464076,1.0359193173099894
2300,700,669539.242181967,971024.0535469066,599135.172427782,1.1175094920047801
1300,500,838552.89133108,1063234.4449045474,794631.3185639074,1.0552728941599603
4700,500,263505.6208618618,294016.1975708588,209604.39877958025,1.2571569222598424
1400,500,780440.029698954,1036135.8461640772,737871.9386664855,1.0576903508614237
4900,600,297962.2510798639,324564.19716792734,247500.04229161263,1.2038876774364147
2900,700,573549.7342874979,881333.5081062135,499674.79733781546,1.1478460337469008
3900,500,339052.02635300055,469711.7489108474,267378.3726930928,1.268060774467266
800,800,2074320.478771528,2321219.431912851,2020089.4949737056,1.026845832292459
2300,700,681643.2903652532,1024130.2317506496,625988.2242487008,1.0889075288650176
4500,1000,534210.6858561897,597878.6227356018,429453.6564412958,1.243930929085508
4700,700,360313.02263723186,401238.9198549478,300851.815258477,1.1976428406379025
3900,600,418486.8995569064,610978.9558021235,321462.6423128772,1.3018212522175323
1300,500,825434.3896411775,1058875.0993034542,787371.0437519111,1.0483423237256608
4700,500,278925.72402665636,293646.48590958817,219791.64130491056,1.2690460946133562
